evaluation,source,fitness,final_x,final_y,latent_0,latent_1,cell_x,cell_y,inserted,replaced,latent_clipped,steps,food_collected,wall_collisions,hazard_contacts,path_length,displacement,loop_score,bbox_area,is_loop,is_near_still,assignment_geodesic_distance
650,bootstrap_random,1.378000000000001,-0.6048454089296394,-0.6103465444423508,0.37115439772605896,-0.15374526381492615,20,10,False,False,False,161,0,0,0,0.22873017191886902,0.1894550919532776,4.509982105186423,0.018109675496816635,False,False,1.60650686175101
651,bootstrap_random,1.3450000000000009,-0.974891272833737,-0.895245007527575,2.1973941326141357,0.12109608203172684,20,10,False,False,False,160,0,2,0,0.40056562423706055,0.27514076232910156,0.4172747358523334,0.041880104690790176,False,False,1.13937902888099
652,bootstrap_random,4.344999999999998,0.14170473895533262,-0.7981557142391649,-6.911468982696533,-2.153502941131592,18,10,False,False,False,195,1,16,0,3.0419981479644775,0.867458164691925,7.558901748997449,0.28051215410232544,True,False,2.255523460272541
653,bootstrap_random,2.2179999999999915,-0.9671989655078868,-0.797912887393757,-13.456206321716309,5.821530818939209,16,13,False,False,False,201,1,64,0,1.3739633560180664,0.2292470782995224,7.631978701837323,0.1305069476366043,True,False,1.759783804581027
654,bootstrap_random,1.296000000000001,-0.741598557565302,-0.7625298507114714,1.058889627456665,-0.21970200538635254,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.0043874612738686
655,bootstrap_random,1.296000000000001,-0.7405838124527616,-0.7654458740491951,1.0696027278900146,-0.25868934392929077,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,0.9643265716430991
656,bootstrap_random,-2.6800000000000024,-0.7896729619866788,-0.9431703104108428,0.748388946056366,-7.323707103729248,20,8,False,False,False,155,0,130,0,1.4354087114334106,0.18309001624584198,0.6507693440341613,0.15059788525104523,False,False,1.8833815628968744
657,bootstrap_random,7.699000000000002,-0.7627865666280891,-0.35683231078909766,-2.0443644523620605,2.4647552967071533,19,11,False,False,False,233,2,0,0,4.903365135192871,0.39472654461860657,11.70801885383127,0.28875860571861267,True,False,1.3758380611442382
658,bootstrap_random,-3.0830000000000033,-0.27500818679242783,-0.3503548096970672,1.0989936590194702,-6.069394111633301,20,8,False,False,False,159,0,136,0,0.727834939956665,0.6307588815689087,0.38818237988356263,0.19741183519363403,False,False,0.8520044720460682
659,bootstrap_random,1.444000000000001,-0.5373943136085305,-0.6155486658911495,0.3522120714187622,-0.6132215857505798,20,10,False,False,False,158,0,0,0,1.0353575944900513,0.23399053514003754,8.732931126436378,0.037785183638334274,True,False,1.4497899324727275
660,bootstrap_random,4.611999999999999,-0.6632311579860781,-0.33274643261718945,-4.588845729827881,3.441879987716675,18,12,False,False,False,184,1,11,0,5.774894714355469,0.43684351444244385,9.133189925845945,0.2752538323402405,True,False,1.6678803714688293
661,bootstrap_random,8.198999999999977,-0.8919596742771015,-0.5874626522146753,-19.258718490600586,6.361928462982178,14,12,False,False,False,233,2,5,0,4.758493423461914,0.22193403542041779,11.606354068329317,0.40064743161201477,True,False,2.188444593225743
662,bootstrap_random,8.938999999999966,0.49647805355056984,-0.6739894764280282,-6.237819194793701,-8.927425384521484,18,7,False,False,False,233,2,2,7,3.7037057876586914,1.22329843044281,3.270360144418137,0.8006117939949036,True,False,1.4995299416860803
663,bootstrap_random,1.296000000000001,-0.7504653471506423,-0.7728935015816145,1.2592219114303589,-0.26418453454971313,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,0.8302986952829271
664,bootstrap_random,5.983999999999998,0.27167796513043097,0.6068887105521746,-4.026120185852051,10.537788391113281,18,14,False,False,False,203,1,10,0,3.7407608032226562,1.6847516298294067,5.103028609852918,2.4143049716949463,True,False,1.6730589653428478
665,bootstrap_random,8.301999999999985,-0.4688666916271408,-0.91279568936858,-19.153779983520508,7.353205680847168,15,13,False,False,False,229,2,5,0,5.763331890106201,0.30118754506111145,11.560644621019813,0.5152390599250793,True,False,2.392070194428137
666,bootstrap_random,1.945000000000001,0.4408398247801446,-0.8392815712136789,-1.225083589553833,-7.620224475860596,19,8,False,False,False,150,0,7,0,3.1036510467529297,1.180242657661438,9.034426604703414,0.2803574502468109,True,False,1.305861165837758
667,bootstrap_random,1.296000000000001,-0.7451028317536273,-0.7501559520003291,1.0217984914779663,-0.049118779599666595,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.155393886809191
668,bootstrap_random,1.296000000000001,-0.7442827865868572,-0.7742309886333438,1.1928876638412476,-0.3203052878379822,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,0.8900608188869854
669,bootstrap_random,3.745999999999997,-0.41060859551745266,-0.11901902305278485,-9.801551818847656,6.961506366729736,17,13,False,False,False,202,1,27,0,1.280007243156433,0.7100837826728821,4.993332129014956,0.26207348704338074,True,False,1.6975780000472904
670,bootstrap_random,1.296000000000001,-0.7549412658993848,-0.7749524371081865,1.3280059099197388,-0.2572120130062103,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,0.7992004958329295
671,bootstrap_random,-3.2260000000000035,-0.2784778140136306,-0.6389785040012278,0.6708762049674988,-5.772155284881592,20,8,False,False,False,158,0,136,0,0.5924522876739502,0.48414427042007446,0.707884751911642,0.09503775089979172,False,False,1.3426822896117692
672,bootstrap_random,1.700000000000001,-0.1828413897012514,0.9554328788225063,1.0420554876327515,-15.352846145629883,20,5,False,False,False,145,0,45,0,4.231269836425781,1.784466028213501,1.5343686050074223,3.314281702041626,True,False,1.761840480750526
673,bootstrap_random,1.296000000000001,-0.7478556936753453,-0.7685151844203122,1.1904603242874146,-0.23550820350646973,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,0.9029080184126843
674,bootstrap_random,1.476000000000001,-0.8829736291151296,-0.9749161046918076,2.3324391841888428,-0.7722749710083008,20,10,False,False,False,157,0,4,0,1.287360429763794,0.24555517733097076,3.4816503767906846,0.04563140496611595,True,False,0.595371626674721
675,bootstrap_random,1.296000000000001,-0.7305259398330388,-0.7560288905358686,0.8594427108764648,-0.24728301167488098,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.1323108706373393
676,bootstrap_random,1.612000000000001,-0.9119559877095688,-0.7161085239810366,2.673983097076416,-1.2170462608337402,20,10,False,False,False,154,0,2,0,2.050692558288574,0.18456612527370453,6.575125621287426,0.08158876746892929,True,False,0.9615512963312958
677,bootstrap_random,1.296000000000001,-0.7517821545436648,-0.7618093774392029,1.187915325164795,-0.1269283890724182,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,0.9854483678880513
678,bootstrap_random,1.296000000000001,-0.7392252423586462,-0.7725967897920412,1.1115235090255737,-0.3452545404434204,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,0.8713865213649231
679,bootstrap_random,1.4650000000000007,-0.597651348551048,-0.7838829027146328,0.6637376546859741,-0.6680907011032104,20,10,False,False,False,155,0,0,0,1.6713459491729736,0.14642320573329926,7.828244946547547,0.01714402809739113,False,False,1.1355351660888728
680,bootstrap_random,5.254,-0.9462782738297894,-0.5835664254430877,-4.318521022796631,3.0529263019561768,18,11,False,False,False,193,1,5,0,3.7637267112731934,0.2773663103580475,3.452835478284198,0.40355414152145386,True,False,1.8801319768357554
681,bootstrap_random,1.2410000000000008,0.8034096723752812,-0.23787300561832722,-1.6608761548995972,-12.989852905273438,19,6,False,False,False,112,0,6,12,4.460421085357666,1.629515290260315,2.9571033839643035,1.1553126573562622,True,False,2.3276679328141943
682,bootstrap_random,1.472999999999991,-0.5998067098962185,-0.96157429791583,-17.62696647644043,16.20883560180664,15,17,False,False,False,201,1,141,0,3.9259908199310303,0.23332780599594116,1.093387003510387,1.1503310203552246,True,False,3.3892897378052327
683,bootstrap_random,2.7119999999999984,0.9386675128075974,0.6062736640996866,-5.053716659545898,12.343954086303711,18,15,False,False,False,144,0,21,0,4.680050373077393,2.149846315383911,1.6103790482048261,3.674727201461792,True,False,1.8549537629720136
684,bootstrap_random,1.391000000000001,-0.7085567017919605,-0.7240132906903354,0.7726888656616211,-0.1937047839164734,20,10,False,False,False,157,0,0,0,1.2083041667938232,0.04903052747249603,7.828639579699592,0.00616617314517498,False,False,1.2333098716929558
685,bootstrap_random,1.296000000000001,-0.7331018396502061,-0.7601469544136616,0.9256564378738403,-0.2666088342666626,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.0686085917031274
686,bootstrap_random,1.296000000000001,-0.7334621113820423,-0.7515112104730786,0.8645269870758057,-0.17619255185127258,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.1744992618866719
687,bootstrap_random,1.296000000000001,-0.7283762742972802,-0.7474201564466696,0.7840268611907959,-0.19149231910705566,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.2254777341011656
688,bootstrap_random,1.296000000000001,-0.7437709644044964,-0.7452370340781604,0.9726989269256592,-0.007052890956401825,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.2232152374831642
689,bootstrap_random,1.2180000000000004,-0.9385118039606597,-0.15529524615475254,2.7829782962799072,-2.36250901222229,20,10,False,False,False,156,0,24,0,1.599876880645752,0.6304401159286499,0.8575287324752854,0.4550679326057434,False,False,1.7696135505756125
690,bootstrap_random,5.7949999999999955,0.2959269412968467,-0.3018026931969368,-7.101715087890625,-3.9942524433135986,18,9,False,False,False,175,1,24,0,8.054880142211914,1.1290322542190552,5.690776405543297,1.2038143873214722,True,False,1.8478260518361604
691,bootstrap_random,0.7520000000000004,-0.9742441747030006,-0.5478941847617012,2.4787023067474365,1.360913872718811,20,11,False,False,False,159,0,20,0,0.7160993218421936,0.31103208661079407,7.736041035519932,0.053485266864299774,False,False,0.893525041219482
692,bootstrap_random,4.286000000000001,-0.6814408385067009,-0.6012276665441647,0.5252300500869751,1.356773853302002,20,11,False,False,False,202,1,0,0,1.37740957736969,0.16821835935115814,10.48605126246567,0.023898307234048843,True,False,1.3635300075639458
693,bootstrap_random,0.9610000000000011,-0.4582018793905007,-0.9686877577479065,0.8609268069267273,-1.1765577793121338,20,10,False,False,False,157,0,20,0,1.0775755643844604,0.3354949355125427,4.030219903837908,0.06721919775009155,True,False,0.9464833347593351
694,bootstrap_random,2.359999999999998,-0.6791102898565784,-0.07456627136908746,-0.8420032262802124,6.96994161605835,19,13,False,False,False,145,0,21,0,4.430601119995117,0.6769320368766785,2.552422871868052,0.7037947177886963,True,False,1.348606101773055
695,bootstrap_random,5.318999999999998,-0.8909841074176331,-0.16725146026701443,-2.189756393432617,-0.9987300038337708,19,10,False,False,False,178,1,19,0,7.468955039978027,0.6173337697982788,5.0240175886621365,0.5446065068244934,True,False,0.7609498459349531
696,bootstrap_random,1.4230000000000012,-0.5141762717061308,-0.8294115644180583,0.428711473941803,-0.8253700137138367,20,10,False,False,False,161,0,0,0,0.23981940746307373,0.23693671822547913,0.15714557732906836,0.01726001687347889,False,False,1.3979667040802495
697,bootstrap_random,1.296000000000001,-0.7288921574213548,-0.7450065882794921,0.7781655192375183,-0.16673952341079712,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.2468579131445312
698,bootstrap_random,0.9370000000000017,-0.974895917398579,-0.7784085381080852,2.1053595542907715,-0.29156967997550964,20,10,False,False,False,159,0,16,0,0.7166576981544495,0.2449817657470703,3.701698733062967,0.022691499441862106,False,False,0.7499323200256324
699,bootstrap_random,1.4230000000000012,-0.65394379736312,-0.8236693777579907,0.6758920550346375,-0.42401278018951416,20,10,False,False,False,161,0,0,0,0.3120647370815277,0.09838484227657318,2.4217434427718847,0.005760150495916605,False,False,1.2276652315934447
700,bootstrap_random,4.826,-0.5238815077368881,-0.4856006640654229,-1.2900773286819458,1.7013088464736938,19,11,False,False,False,187,1,21,0,5.241705894470215,0.33540380001068115,6.195903197393572,0.49104198813438416,True,False,0.7195407783539537
701,bootstrap_random,1.296000000000001,-0.7327460627353213,-0.7586422614869702,0.9093354940414429,-0.25481465458869934,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.0877692911975896
702,bootstrap_random,-0.14899999999999808,0.2758013494013167,0.43032089808777524,2.8572535514831543,-18.28955078125,20,5,False,False,False,147,0,88,0,3.4094672203063965,1.5502510070800781,1.315079917552827,2.2613632678985596,True,False,5.086027340319843
703,bootstrap_random,-0.7010000000000006,-0.702071419176928,-0.0020685434551074976,3.5862817764282227,-3.245842218399048,20,9,False,False,False,153,0,82,0,2.123591423034668,0.7499380707740784,1.4796159872368213,0.6172624230384827,True,False,1.9528698738119452
704,bootstrap_random,9.26199999999998,0.17520417935516047,0.8559242114315542,-15.976133346557617,12.820393562316895,16,14,False,False,False,239,2,15,0,5.607177257537842,1.862181544303894,11.934388929635354,2.3006858825683594,True,False,3.7994817620935244
705,bootstrap_random,1.9860000000000007,-0.6280824064126399,0.1608129756326862,-3.354027032852173,6.792163848876953,19,13,False,False,False,157,0,1,0,1.2595030069351196,0.9282324314117432,0.483648730768234,0.41376617550849915,False,False,1.7225041356322741
706,bootstrap_random,1.296000000000001,-0.7382337718276158,-0.7732339786646688,1.104293942451477,-0.3599023222923279,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,0.8729258725177667
707,bootstrap_random,-0.3100000000000004,-0.9621605371374797,0.13977414551543213,-1.007590413093567,5.574796199798584,19,12,False,False,False,155,0,70,0,1.7127755880355835,0.9192017316818237,1.0159578541313807,0.6261258125305176,True,False,2.2087358478416714
708,bootstrap_random,8.128999999999996,-0.35386977348028764,-0.9749298742232465,-16.911808013916016,5.82762336730957,15,12,False,False,False,218,2,19,0,8.772762298583984,0.42494165897369385,6.847063683594203,0.7446377277374268,True,False,1.8169732840356079
709,bootstrap_random,4.454000000000001,-0.690900634192718,-0.21649830197169687,-3.1666758060455322,2.1121442317962646,19,11,False,False,False,198,1,2,0,2.412182331085205,0.5501737594604492,9.986663043774058,0.09993813931941986,True,False,1.5652422617044337
710,bootstrap_random,1.3170000000000008,-0.7426344162274151,-0.788953558463124,1.0825399160385132,-0.21180564165115356,20,10,False,False,False,159,0,0,0,0.6959196925163269,0.037894971668720245,8.066833471866875,0.0018784546991810203,False,False,0.9973827719368613
711,bootstrap_random,1.296000000000001,-0.7485511318388501,-0.7464080131264508,1.0513662099838257,0.020460985600948334,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.1869146998647913
712,bootstrap_random,1.296000000000001,-0.748657547632366,-0.7671587761064891,1.1894527673721313,-0.2132478952407837,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,0.9237115903630977
713,bootstrap_random,1.296000000000001,-0.7316440648204054,-0.7715664608711644,1.0132266283035278,-0.38843536376953125,20,10,False,False,False,162,0,0,0,0.00013443216448649764,0.0001341109600616619,0.07694765898801581,5.133426128622887e-09,False,True,0.92656285033424
714,bootstrap_random,1.296000000000001,-0.7499353521199567,-0.7539470746142618,1.1162019968032837,-0.051212914288043976,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.088916890015038
715,bootstrap_random,1.296000000000001,-0.7454960130680707,-0.7477937255121102,1.013105034828186,-0.020062945783138275,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.1810348678444895
716,bootstrap_random,1.296000000000001,-0.7404846478158712,-0.7514396349516953,0.9590063691139221,-0.11251060664653778,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.1488282887825014
717,bootstrap_random,1.296000000000001,-0.7389046718354154,-0.7593894772140636,0.9993550777435303,-0.2099662721157074,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.0471873952356612
718,bootstrap_random,3.5909999999999944,-0.27628591509844685,-0.3416001138065858,-15.786577224731445,9.588722229003906,15,14,False,False,False,197,1,38,0,2.445516347885132,0.6205064654350281,6.503790518467887,0.4641762971878052,True,False,1.3728796112003476
719,bootstrap_random,0.2989999999999913,-0.9749657427142129,0.9703120587023327,-21.098590850830078,19.432435989379883,14,18,False,False,False,203,1,157,0,2.2354393005371094,1.7464125156402588,0.5986847119898536,1.2098262310028076,False,False,2.432567445560223
720,bootstrap_random,4.768000000000001,0.8459254252392855,-0.9025086204573998,-18.24921989440918,1.9736261367797852,14,11,False,False,False,166,1,5,9,4.243492603302002,1.5995173454284668,7.95916297691872,1.34183669090271,True,False,2.534226034034053
721,bootstrap_random,4.823999999999999,-0.498634657863541,0.22360367199420542,-12.401795387268066,9.16933822631836,16,14,False,False,False,198,1,3,0,2.3989784717559814,1.0218963623046875,7.897414424054247,0.4798066318035126,True,False,1.5973750274678247
722,bootstrap_random,1.378000000000001,-0.6616217771856027,-0.8152750055447401,1.0044347047805786,-0.4739241302013397,20,10,False,False,False,161,0,0,0,0.1020127385854721,0.1014261469244957,0.07932715934242747,0.004054529592394829,False,False,0.9127589069500694
723,bootstrap_random,1.4850000000000008,-0.5707364239689036,-0.24516694394453586,6.493532180786133,-5.419544219970703,21,8,False,False,False,145,0,37,0,4.271307945251465,0.5273792147636414,2.2088320270543393,0.5594915747642517,True,False,1.527316787286292
724,bootstrap_random,1.296000000000001,-0.734087623142828,-0.7645043460279014,0.9739363789558411,-0.3022986054420471,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.0072687984966278
725,bootstrap_random,1.296000000000001,-0.7507329201551428,-0.7540107290770481,1.128341555595398,-0.04506353288888931,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.0912343727352558
726,bootstrap_random,1.296000000000001,-0.7289498501811233,-0.7644788156681479,0.9137965440750122,-0.3376695513725281,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.0369843447024645
727,bootstrap_random,1.296000000000001,-0.7436704724848939,-0.7704940235131953,1.1538163423538208,-0.28604912757873535,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,0.9027177385001603
728,bootstrap_random,1.296000000000001,-0.7394621967006333,-0.7618084778674207,1.0248794555664062,-0.22959944605827332,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.0152027175484564
729,bootstrap_random,1.296000000000001,-0.7507898573516025,-0.7714544515760804,1.2515068054199219,-0.24471619725227356,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,0.8505299883867146
730,bootstrap_random,2.2950000000000004,-0.5681349689039039,-0.47661358202668525,-2.9575533866882324,4.261804580688477,19,12,False,False,False,145,0,1,0,4.519265174865723,0.33575794100761414,3.1933405028253685,0.2724132835865021,True,False,1.7018576305977797
731,bootstrap_random,1.296000000000001,-0.7505736232405624,-0.7730257299332325,1.2616742849349976,-0.26486092805862427,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,0.8283770824593438
732,bootstrap_random,2.611999999999999,-0.9657343274902825,-0.8956208289597917,2.0126821994781494,-4.410070896148682,20,9,False,False,False,139,0,15,0,5.906606197357178,0.28454744815826416,5.751586945761755,0.7306597232818604,True,False,0.7275254235854627
733,bootstrap_random,-0.6760000000000008,0.8037551832765336,0.07426148327002431,0.07107005268335342,-17.625568389892578,19,4,False,False,False,148,0,93,0,3.296513319015503,1.7503749132156372,1.6735751458273969,1.7924686670303345,True,False,2.601011700895866
734,bootstrap_random,1.6400000000000008,-0.2915643360857769,-0.4229176047907709,-0.053946174681186676,-1.1715294122695923,20,10,False,False,False,160,0,0,0,0.5687262415885925,0.5672595500946045,0.06238852261695511,0.15504568815231323,False,False,1.860298132071822
735,bootstrap_random,4.293999999999997,-0.5749303006124675,-0.3536409173174721,-15.113883972167969,7.622662544250488,15,13,False,False,False,193,1,17,0,3.435645818710327,0.4438120722770691,6.993718469813086,0.28190183639526367,True,False,1.761107375317543
736,bootstrap_random,5.2819999999999965,-0.4844360849449378,-0.03689289334027597,-6.8194260597229,6.9944376945495605,17,13,False,False,False,179,1,28,0,7.114618301391602,0.7542608976364136,6.517268151302119,0.9206975698471069,True,False,2.6645724029143834
737,bootstrap_random,1.296000000000001,-0.7273497017361524,-0.7618701117767087,0.8711585998535156,-0.3235154151916504,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.0776333017128044
738,bootstrap_random,1.296000000000001,-0.7477594890953617,-0.7532828496358253,1.0802888870239258,-0.06225236505270004,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.1029516316446621
739,bootstrap_random,-1.6379999999999986,-0.22966238691334473,-0.9747270240638126,-0.33049389719963074,-0.9524398446083069,19,10,False,False,False,154,0,109,0,1.9071273803710938,0.5599358677864075,0.9016890169900397,0.46269482374191284,False,False,1.6453131963396883
740,bootstrap_random,1.296000000000001,-0.7316944914003958,-0.7550299733962388,0.8671514987945557,-0.2269948422908783,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.1382741903385112
741,bootstrap_random,1.6670000000000016,-0.9728857344301894,0.8975071105053051,-4.362629413604736,11.90366268157959,18,15,False,False,False,149,0,34,0,3.2396674156188965,1.662297010421753,1.9220618295099259,1.149610161781311,True,False,2.04942520281913
742,bootstrap_random,1.296000000000001,-0.7360843060358618,-0.7516898678271826,0.9004207253456116,-0.1578093022108078,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.1620134691826198
743,bootstrap_random,1.296000000000001,-0.7251371616236756,-0.7639020848396129,0.8658630847930908,-0.3527188003063202,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.0630609926906247
744,bootstrap_random,2.2150000000000003,-0.4602701753990003,-0.6034507212035839,1.536499261856079,-3.7844669818878174,20,9,False,False,False,145,0,2,0,4.485672950744629,0.3019098937511444,5.5177850170127725,0.26177501678466797,True,False,0.26655005058101133
745,bootstrap_random,8.082999999999995,-0.6409603250388903,-0.8968562063213248,-16.063440322875977,2.892359733581543,15,11,False,False,False,231,2,13,0,5.458191871643066,0.18193183839321136,7.086163410627411,0.5388233065605164,True,False,2.0452903283438393
746,bootstrap_random,1.296000000000001,-0.7452560250809029,-0.7651406337762696,1.1284726858139038,-0.21779274940490723,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,0.9670114197313435
747,bootstrap_random,1.296000000000001,-0.7538458498389256,-0.753198158888607,1.165400505065918,-0.017344944179058075,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.0886429010754257
748,bootstrap_random,1.6690000000000007,-0.35716375230544783,-0.45105609637771166,0.04656466096639633,-0.4475332200527191,20,10,False,False,False,158,0,0,0,1.0115694999694824,0.4784241318702698,2.2004837145048053,0.1352033168077469,True,False,1.7849286675025573
749,bootstrap_random,9.216999999999965,-0.6427242983766038,0.01322521861868655,-14.846986770629883,16.25715446472168,16,16,False,False,False,219,2,5,9,6.669051647186279,0.7744990587234497,5.941543917062666,2.1374168395996094,True,False,3.0561725505512882
750,bootstrap_random,1.473000000000001,-0.8559894918346168,-0.7629994557943572,1.2482234239578247,-0.3173650801181793,20,10,False,False,False,156,0,0,0,1.4540520906448364,0.12335317581892014,5.702220159824682,0.016480188816785812,False,False,0.8504803194471412
751,bootstrap_random,2.1110000000000007,-0.623390045377443,0.22196509270861767,-0.8921558856964111,7.758762359619141,19,13,False,False,False,157,0,0,0,1.397295594215393,0.9928951263427734,0.8894228320415953,0.4615365266799927,False,False,1.1600047865307879
752,bootstrap_random,2.291999999999994,-0.5520815355936562,0.974370533952576,3.4776973724365234,-15.742372512817383,20,5,False,False,False,184,1,104,1,5.182853698730469,1.7469028234481812,1.138501844907146,3.6406195163726807,True,False,4.226542290609009
753,bootstrap_random,1.296000000000001,-0.7283253413274611,-0.7463770409770971,0.7784655094146729,-0.18351233005523682,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.2347626919836001
754,bootstrap_random,1.296000000000001,-0.7527867317508337,-0.7636322139013054,1.2130210399627686,-0.1393694281578064,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,0.9609763387809981
755,bootstrap_random,5.038999999999999,-0.5358847322737144,0.07896693964911305,-23.03946876525879,15.650552749633789,14,16,False,False,False,193,1,6,0,3.612569570541382,0.8652717471122742,9.145505515829386,0.6874721050262451,True,False,3.2632128432288523
756,bootstrap_random,1.296000000000001,-0.7514236617275482,-0.763473682407823,1.1945644617080688,-0.1483800709247589,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,0.9629852156351172
757,bootstrap_random,-0.545,-0.7217647341537,-0.9749917303148155,1.7589763402938843,-1.14145827293396,20,10,False,False,False,160,0,56,0,0.32422900199890137,0.2061021775007248,3.535259772676207,0.02032928541302681,False,False,0.302488821091224
758,bootstrap_random,1.325000000000001,-0.7624657965371894,-0.8088329412973243,1.0711479187011719,-0.37239253520965576,20,10,False,False,False,160,0,0,0,0.4541088938713074,0.06072167307138443,3.5649185790001443,0.0029274444095790386,False,False,0.8976838222296878
759,bootstrap_random,2.1580000000000004,-0.34150566478787825,0.5380478728090476,-3.6879565715789795,10.488393783569336,18,14,False,False,False,156,0,1,0,1.5578874349594116,1.3501954078674316,0.5672917585811456,0.5097751617431641,False,False,2.0087715402067494
760,bootstrap_random,1.296000000000001,-0.7487675078847771,-0.7463126344498595,1.054067850112915,0.023289673030376434,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.1883617171539305
761,bootstrap_random,1.164000000000004,-0.5452340894601556,-0.9705972614748913,-0.5163524746894836,19.60928726196289,20,17,False,False,False,143,0,65,0,4.550165176391602,0.2871399223804474,1.4349031404182129,1.2783901691436768,True,False,3.5250890821828733
762,bootstrap_random,1.296000000000001,-0.7483143617149055,-0.7595168355362942,1.124848484992981,-0.1306232213973999,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.0218901500099484
763,bootstrap_random,1.296000000000001,-0.7517842576783611,-0.7594203037876078,1.1746890544891357,-0.09923432022333145,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.0163168127521136
764,bootstrap_random,1.3330000000000009,-0.7045209248569682,-0.691759647060544,0.8369705677032471,-0.19002839922904968,20,10,False,False,False,161,0,0,0,0.11094418913125992,0.08459403365850449,6.166826019622957,0.002752910368144512,False,True,1.1886695280272321
765,bootstrap_random,1.269000000000001,-0.8693969449987663,-0.8312933723547105,2.465231418609619,-1.178663969039917,20,10,False,False,False,153,0,9,0,2.1804490089416504,0.15373031795024872,8.588040046843174,0.04882837459445,True,False,0.7505516521601943
766,bootstrap_random,1.296000000000001,-0.733670966344997,-0.7480038556632465,0.8451526165008545,-0.14604312181472778,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.209830060111213
767,bootstrap_random,1.296000000000001,-0.7376423426599924,-0.747614375042204,0.8903536200523376,-0.10217666625976562,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.2018388172490042
768,bootstrap_random,1.272000000000001,-0.8674713638843646,-0.5623251261005879,1.521765112876892,0.9604679346084595,20,11,False,False,False,159,0,9,0,0.7173367738723755,0.21751615405082703,1.5464753429842422,0.08341430127620697,False,False,0.9599741280614605
769,bootstrap_random,1.296000000000001,-0.7344056774210449,-0.7525661585209857,0.885875403881073,-0.1785140186548233,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.158300094686901
770,bootstrap_random,1.296000000000001,-0.748947546102228,-0.7510022388857565,1.084092617034912,-0.0261886864900589,20,10,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,1.1286892945932
