evaluation,source,fitness,final_x,final_y,latent_0,latent_1,cell_x,cell_y,inserted,replaced,latent_clipped,steps,food_collected,wall_collisions,hazard_contacts,path_length,displacement,loop_score,bbox_area,is_loop,is_near_still,assignment_geodesic_distance
12712,mutated_elite,12.397999999999964,-0.4905371124545751,0.6624682866295544,3.301865339279175,-1.9545942544937134,7,11,False,False,False,276,3,14,0,7.774413108825684,1.4413174390792847,8.628028527703876,1.2269560098648071,True,False,1.6692263657126318
12713,mutated_elite,10.468999999999951,0.5926418841168056,-0.5120538431868985,-8.61655044555664,-5.218988418579102,4,9,True,True,False,248,2,16,0,7.4495062828063965,1.346940279006958,6.225365901397339,0.8867730498313904,True,False,1.4464478469940416
12714,mutated_elite,6.306999999999998,-0.9430931311484011,0.7423355979747849,0.9893520474433899,-0.5170409679412842,7,12,False,False,False,184,1,5,0,5.962800025939941,1.5185099840164185,3.514905808949569,1.1804406642913818,True,False,1.0666630923655382
12715,mutated_elite,5.127,-0.36278376080562186,-0.3708222025088877,-2.7712767124176025,1.5552114248275757,6,13,False,False,False,179,1,17,0,7.235382556915283,0.5370661020278931,6.328087696618847,0.5682622790336609,True,False,0.8279879715616558
12716,mutated_elite,8.202999999999978,0.5235742395435186,-0.6638446009909217,0.49000152945518494,-11.012696266174316,7,6,False,False,False,206,2,3,15,5.140879154205322,1.2531161308288574,11.559840783645493,1.4062260389328003,True,False,2.209093780393947
12717,mutated_elite,4.681,-0.31471532570699984,-0.25775870695155145,-2.8720285892486572,1.743864893913269,6,13,False,False,False,182,1,24,0,6.534219264984131,0.6499168872833252,6.504662354169943,0.5904706120491028,True,False,0.8727475598267674
12718,mutated_elite,8.022999999999996,-0.7957401642471968,-0.39366000744797514,1.1847299337387085,-1.9929662942886353,7,11,False,False,False,231,2,7,0,5.362367153167725,0.36805087327957153,7.65267994273776,0.5686750411987305,True,False,0.6672353259449633
12719,mutated_elite,2.846999999999998,0.6079520990532523,-0.7324878298548229,4.158149719238281,6.8869500160217285,8,16,False,False,False,129,0,9,3,6.311756610870361,1.3320868015289307,2.2434765679084228,1.9716495275497437,True,False,1.6319565845183386
12720,mutated_elite,7.4469999999999965,0.4074046700275629,-0.12541077492989647,0.5226010680198669,3.5237584114074707,7,14,False,False,False,189,1,17,0,7.669063568115234,1.3196241855621338,3.295347101349786,3.2249605655670166,True,False,1.458992299752393
12721,mutated_elite,6.289999999999999,-0.445815101897301,0.648008524042139,4.960628032684326,9.13504409790039,8,17,False,False,False,200,1,7,0,4.251327991485596,1.4446289539337158,1.802353657386559,1.2060554027557373,True,False,0.7798506460960064
12722,mutated_elite,7.352999999999998,0.32308918173456835,0.19966189362848077,-12.868037223815918,-7.424343585968018,3,8,False,False,False,191,1,11,0,7.497120380401611,1.4154937267303467,3.196186718543504,1.9932124614715576,True,False,1.2383700047099806
12723,mutated_elite,10.349999999999955,-0.3374003267184441,0.18428765121595558,8.06916332244873,4.41675329208374,9,14,False,False,False,225,2,12,0,11.887271881103516,1.0099021196365356,5.974550426771799,1.1319630146026611,True,False,1.5297432569895546
12724,mutated_elite,7.344999999999999,-0.8139824482575481,-0.29863409769272087,2.1184895038604736,-2.5586700439453125,7,10,False,False,False,235,2,8,0,4.471808433532715,0.4584044814109802,6.695888829964588,0.21933677792549133,True,False,0.9458938020398027
12725,mutated_elite,2.2420000000000004,-0.9562025297065144,0.9710692529051839,-0.5453814268112183,11.810382843017578,6,18,False,False,False,154,0,2,0,2.1278305053710938,1.7316163778305054,0.4088622574700964,1.1447004079818726,False,False,1.8407192844341433
12726,mutated_elite,12.114999999999997,0.7231901890555901,0.8324554649069599,8.312079429626465,-3.7366175651550293,9,10,False,False,False,280,3,51,0,6.637571334838867,2.162825107574463,8.207143771256723,3.36027193069458,True,False,1.0603758580751663
12727,mutated_elite,4.959999999999998,-0.42850540867568965,0.8008880284033251,8.510323524475098,1.3043099641799927,9,13,False,False,False,165,1,4,10,5.002157688140869,1.5942522287368774,2.511005211869021,1.6987782716751099,True,False,1.3981691884054714
12728,mutated_elite,5.367999999999996,-0.8277286961477918,0.26301717177707507,2.9451653957366943,-2.519434690475464,7,11,False,False,False,186,1,13,0,5.4227728843688965,1.0194368362426758,7.029495304249576,0.6879244446754456,True,False,1.4726409737227462
12729,mutated_elite,4.855999999999995,0.5755463542344126,0.9716849064109221,0.2161450982093811,2.527541160583496,7,13,False,False,False,172,1,48,3,6.765122890472412,2.16206955909729,1.7664264070063471,3.7918293476104736,True,False,1.6788355696264803
12730,mutated_elite,15.809999999999969,0.10991208793742044,0.5991119275555143,30.575647354125977,-2.6264467239379883,15,8,False,False,False,280,4,63,3,10.88497257232666,1.6141748428344727,6.2853974964864525,1.9164395332336426,True,False,6.002740356757872
12731,mutated_elite,2.484999999999999,0.4924674023386837,-0.36212542197769954,-12.169510841369629,-5.976229190826416,3,9,False,False,False,130,0,17,3,6.097856521606445,1.2815109491348267,2.129875343812955,1.7463127374649048,True,False,1.4031131755752764
12732,mutated_elite,6.233999999999997,-0.4189271604601684,0.647927037869322,0.3734996020793915,0.527983546257019,7,12,False,False,False,173,1,11,0,8.858572959899902,1.42922842502594,5.195426801816924,1.072382926940918,True,False,1.590280978884984
12733,mutated_elite,3.1729999999999983,-0.5025717430915192,0.14013029074809813,8.595617294311523,8.463754653930664,9,17,False,False,False,136,0,6,0,6.576058864593506,0.9085146188735962,3.3129143478950587,1.1535342931747437,True,False,0.8606242859866367
12734,mutated_elite,-2.748000000000002,-0.23936913557362252,-0.9745004651784068,-9.662446975708008,-1.0572758913040161,4,12,False,False,False,154,0,133,0,1.6419011354446411,0.5348909497261047,0.7545403322031743,0.22843031585216522,False,False,1.7477469645818184
12735,mutated_elite,4.440999999999997,-0.647654709149743,-0.6770381057587379,-0.11134476214647293,-0.07733508944511414,7,12,False,False,False,177,1,40,0,7.591969013214111,0.12200506031513214,4.866289396196866,0.5576196908950806,True,False,1.8832257864027584
12736,mutated_elite,2.752999999999999,0.09488420994098071,0.406434219544233,2.6299889087677,8.511488914489746,7,17,False,False,False,141,0,8,1,4.471677780151367,1.4192441701889038,1.8257066812867588,1.8430193662643433,True,False,1.0784362674078989
12737,mutated_elite,1.313000000000001,-0.1551093571888716,-0.7866109568367625,-3.7834200859069824,0.0666922926902771,6,12,False,False,False,151,0,33,0,2.7155325412750244,0.5793660879135132,2.14865639086473,0.7863868474960327,True,False,1.7872448822027662
12738,mutated_elite,-1.492999999999998,-0.27387468162552947,0.9748622561460691,-5.816314697265625,1.1418424844741821,5,12,False,False,False,149,0,105,0,2.2355265617370605,1.7927138805389404,1.8518646362061104,0.9096454381942749,True,False,1.0389023513120703
12739,mutated_elite,-2.884000000000002,-0.2750300188953494,0.08695227103802106,-0.17026138305664062,4.152410507202148,6,14,False,False,False,157,0,135,0,1.0750545263290405,0.9682222604751587,1.172172932022521,0.3941510021686554,True,False,1.9087774300432019
12740,mutated_elite,2.524,-0.9427438093495184,0.29442234333272727,-1.6268690824508667,1.9323488473892212,6,13,False,False,False,143,0,12,0,4.823369026184082,1.0849977731704712,2.8318094831377003,0.8324189186096191,True,False,0.4744733394825785
12741,mutated_elite,3.0589999999999993,-0.3453477372265301,0.6731800585562558,4.587401866912842,10.553268432617188,8,18,False,False,False,148,0,3,0,3.73138165473938,1.4973574876785278,1.9320677530800314,1.1716023683547974,True,False,0.9879585120314853
