pair_index,rollout_i,rollout_j,rollout_i_name,rollout_j_name,euclidean_final_xy,maze_geodesic_shortest_path,latent_euclidean_distance,shortest_path_touches_horseshoe_region
1845,23,29,random_mlp_011,random_mlp_017,1.56690607,1.64335545,0.0,False
1846,23,30,random_mlp_011,random_mlp_018,0.74257318,0.79690326,0.0,False
1847,23,31,random_mlp_011,random_mlp_019,0.60580147,0.61888048,0.0,True
1848,23,32,random_mlp_011,random_mlp_020,0.7484637,0.80490828,0.0,False
1849,23,33,random_mlp_011,random_mlp_021,0.20319681,0.21787246,0.0,False
1850,23,34,random_mlp_011,random_mlp_022,0.00999239,0.01438849,0.0,False
1851,23,35,random_mlp_011,random_mlp_023,0.34818159,0.34839142,0.0,False
1852,23,36,random_mlp_011,random_mlp_024,1.16330966,1.22608926,0.0,False
1853,23,37,random_mlp_011,random_mlp_025,0.34766015,0.37120849,0.0,False
1854,23,38,random_mlp_011,random_mlp_026,0.02523239,0.02877698,0.0,False
1855,23,39,random_mlp_011,random_mlp_027,0.02417767,0.03473689,0.0,False
1856,23,40,random_mlp_011,random_mlp_028,0.01164203,0.0,0.0,False
1857,23,41,random_mlp_011,random_mlp_029,0.08139964,0.08139359,0.0,False
1858,23,42,random_mlp_011,random_mlp_030,0.02147725,0.02877698,0.0,False
1859,23,43,random_mlp_011,random_mlp_031,0.00125543,0.0,0.0,False
1860,23,44,random_mlp_011,random_mlp_032,0.01357002,0.01438849,0.0,False
1861,23,45,random_mlp_011,random_mlp_033,1.89718124,2.06531087,0.0,True
1862,23,46,random_mlp_011,random_mlp_034,0.18004019,0.17862178,0.0,False
1863,23,47,random_mlp_011,random_mlp_035,0.00392267,0.0,0.0,False
1864,23,48,random_mlp_011,random_mlp_036,0.09744272,0.09229084,0.0,False
1865,23,49,random_mlp_011,random_mlp_037,0.29736967,0.29926604,0.0,False
1866,23,50,random_mlp_011,random_mlp_038,0.26202356,0.27091262,0.0,False
1867,23,51,random_mlp_011,random_mlp_039,0.03512412,0.03473689,0.0,False
1868,23,52,random_mlp_011,random_mlp_040,1.3095688,1.37840273,0.0,False
1869,23,53,random_mlp_011,random_mlp_041,0.10943889,0.11613047,0.0,False
1870,23,54,random_mlp_011,random_mlp_042,2.11336155,2.42110831,0.0,True
1871,23,55,random_mlp_011,random_mlp_043,0.02742413,0.02877698,0.0,False
1872,23,56,random_mlp_011,random_mlp_044,1.67043497,1.78579422,0.0,False
1873,23,57,random_mlp_011,random_mlp_045,0.38660854,0.39504812,0.0,False
1874,23,58,random_mlp_011,random_mlp_046,0.02203896,0.0203484,0.0,False
1875,23,59,random_mlp_011,random_mlp_047,0.01057503,0.0,0.0,False
1876,23,60,random_mlp_011,random_mlp_048,0.01886629,0.0203484,0.0,False
1877,23,61,random_mlp_011,random_mlp_049,0.06779421,0.06947377,0.0,False
1878,23,62,random_mlp_011,random_mlp_050,0.01213488,0.01438849,0.0,False
1879,23,63,random_mlp_011,random_mlp_051,1.7629282,1.8304058,0.0,False
1880,23,64,random_mlp_011,random_mlp_052,0.42606675,0.42322609,0.0,False
1881,23,65,random_mlp_011,random_mlp_053,0.75491694,0.77221651,0.0,True
1882,23,66,random_mlp_011,random_mlp_054,0.02246146,0.02877698,0.0,False
1883,23,67,random_mlp_011,random_mlp_055,0.23818415,0.25158678,0.0,False
1884,23,68,random_mlp_011,random_mlp_056,1.12247328,1.19135237,0.0,False
1885,23,69,random_mlp_011,random_mlp_057,0.0270604,0.0203484,0.0,False
1886,23,70,random_mlp_011,random_mlp_058,0.51352629,0.55825885,0.0,False
1887,23,71,random_mlp_011,random_mlp_059,0.01673101,0.0203484,0.0,False
1888,23,72,random_mlp_011,random_mlp_060,0.02695809,0.0203484,0.0,False
1889,23,73,random_mlp_011,random_mlp_061,0.02804546,0.03473689,0.0,False
1890,23,74,random_mlp_011,random_mlp_062,1.59047901,1.67809233,0.0,False
1891,23,75,random_mlp_011,random_mlp_063,0.19690069,0.20595264,0.0,False
1892,23,76,random_mlp_011,random_mlp_064,0.27356666,0.28734623,0.0,False
1893,23,77,random_mlp_011,random_mlp_065,0.03059658,0.03473689,0.0,False
1894,23,78,random_mlp_011,random_mlp_066,0.02786308,0.02877698,0.0,False
1895,23,79,random_mlp_011,random_mlp_067,0.01805459,0.01438849,0.0,False
1896,23,80,random_mlp_011,random_mlp_068,0.71661206,0.91652496,0.0,False
1897,23,81,random_mlp_011,random_mlp_069,0.7354778,0.78949723,0.0,False
1898,23,82,random_mlp_011,random_mlp_070,1.12404552,1.18292379,0.0,False
1899,23,83,random_mlp_011,random_mlp_071,0.53778914,0.5691561,0.0,False
1900,23,84,random_mlp_011,random_mlp_072,0.20462846,0.22527848,0.0,False
1901,23,85,random_mlp_011,random_mlp_073,0.13265843,0.13894754,0.0,False
1902,23,86,random_mlp_011,random_mlp_074,0.02590051,0.02877698,0.0,False
1903,23,87,random_mlp_011,random_mlp_075,1.69045336,1.74305231,0.0,False
1904,23,88,random_mlp_011,random_mlp_076,0.0176615,0.01438849,0.0,False
1905,23,89,random_mlp_011,random_mlp_077,0.01443689,0.0203484,0.0,False
1906,23,90,random_mlp_011,random_mlp_078,0.29541074,0.29926604,0.0,False
1907,23,91,random_mlp_011,random_mlp_079,0.03473137,0.04069679,0.0,False
1908,24,25,random_mlp_012,random_mlp_013,2.01119759,2.1510428,0.0,False
1909,24,26,random_mlp_012,random_mlp_014,0.3495928,0.35435132,0.0,False
1910,24,27,random_mlp_012,random_mlp_015,0.35913409,0.36277991,0.0,False
1911,24,28,random_mlp_012,random_mlp_016,0.99628908,1.05240483,0.0,True
1912,24,29,random_mlp_012,random_mlp_017,1.82089971,1.96399244,0.0,False
1913,24,30,random_mlp_012,random_mlp_018,1.03340507,1.11754025,0.0,False
1914,24,31,random_mlp_012,random_mlp_019,0.62868784,0.68426402,0.0,True
1915,24,32,random_mlp_012,random_mlp_020,0.86112106,0.88714898,0.0,False
1916,24,33,random_mlp_012,random_mlp_021,0.16288978,0.16176461,0.0,False
1917,24,34,random_mlp_012,random_mlp_022,0.35086213,0.35682,0.0,False
1918,24,35,random_mlp_012,random_mlp_023,0.69246043,0.69431416,0.0,False
1919,24,36,random_mlp_012,random_mlp_024,1.43198272,1.54672625,0.0,False
1920,24,37,random_mlp_012,random_mlp_025,0.00946701,0.0,0.0,False
1921,24,38,random_mlp_012,random_mlp_026,0.33545829,0.34243151,0.0,False
1922,24,39,random_mlp_012,random_mlp_027,0.34146941,0.34839142,0.0,False
1923,24,40,random_mlp_012,random_mlp_028,0.35794692,0.37120849,0.0,False
1924,24,41,random_mlp_012,random_mlp_029,0.43204594,0.45260207,0.0,False
1925,24,42,random_mlp_012,random_mlp_030,0.3396009,0.34243151,0.0,False
1926,24,43,random_mlp_012,random_mlp_031,0.35302635,0.37120849,0.0,False
1927,24,44,random_mlp_012,random_mlp_032,0.34276235,0.35682,0.0,False
1928,24,45,random_mlp_012,random_mlp_033,1.73896855,1.86097979,0.0,True
1929,24,46,random_mlp_012,random_mlp_034,0.48400746,0.49925877,0.0,False
1930,24,47,random_mlp_012,random_mlp_035,0.35320979,0.37120849,0.0,False
1931,24,48,random_mlp_012,random_mlp_036,0.4225314,0.42135642,0.0,False
1932,24,49,random_mlp_012,random_mlp_037,0.51306155,0.50359712,0.0,False
1933,24,50,random_mlp_012,random_mlp_038,0.23766437,0.24213564,0.0,False
1934,24,51,random_mlp_012,random_mlp_039,0.34760612,0.34839142,0.0,False
1935,24,52,random_mlp_012,random_mlp_040,1.00203231,1.00719424,0.0,False
1936,24,53,random_mlp_012,random_mlp_041,0.24555213,0.2635066,0.0,False
1937,24,54,random_mlp_012,random_mlp_042,2.14014112,2.50334901,0.0,True
1938,24,55,random_mlp_012,random_mlp_043,0.36861831,0.3831283,0.0,False
1939,24,56,random_mlp_012,random_mlp_044,1.86152046,1.90379437,0.0,False
1940,24,57,random_mlp_012,random_mlp_045,0.45401105,0.46043165,0.0,False
1941,24,58,random_mlp_012,random_mlp_046,0.34803577,0.36277991,0.0,False
1942,24,59,random_mlp_012,random_mlp_047,0.3538601,0.37120849,0.0,False
1943,24,60,random_mlp_012,random_mlp_048,0.35405204,0.36277991,0.0,False
1944,24,61,random_mlp_012,random_mlp_049,0.4150112,0.4238251,0.0,False
1945,24,62,random_mlp_012,random_mlp_050,0.3484327,0.35682,0.0,False
1946,24,63,random_mlp_012,random_mlp_051,2.0114952,2.1510428,0.0,False
1947,24,64,random_mlp_012,random_mlp_052,0.69149753,0.74386309,0.0,False
1948,24,65,random_mlp_012,random_mlp_053,0.80233814,0.85445721,0.0,True
1949,24,66,random_mlp_012,random_mlp_054,0.34109219,0.34243151,0.0,False
1950,24,67,random_mlp_012,random_mlp_055,0.52456552,0.55127638,0.0,False
1951,24,68,random_mlp_012,random_mlp_056,0.81246828,0.82014388,0.0,False
1952,24,69,random_mlp_012,random_mlp_057,0.36051419,0.36277991,0.0,False
1953,24,70,random_mlp_012,random_mlp_058,0.18070347,0.18705036,0.0,False
1954,24,71,random_mlp_012,random_mlp_059,0.35006579,0.36277991,0.0,False
1955,24,72,random_mlp_012,random_mlp_060,0.35710242,0.36277991,0.0,False
1956,24,73,random_mlp_012,random_mlp_061,0.36179023,0.36873981,0.0,False
1957,24,74,random_mlp_012,random_mlp_062,1.79543696,1.86761137,0.0,False
1958,24,75,random_mlp_012,random_mlp_063,0.35139338,0.37018593,0.0,False
1959,24,76,random_mlp_012,random_mlp_064,0.50892997,0.51551694,0.0,False
1960,24,77,random_mlp_012,random_mlp_065,0.34187527,0.34839142,0.0,False
1961,24,78,random_mlp_012,random_mlp_066,0.36774034,0.3831283,0.0,False
1962,24,79,random_mlp_012,random_mlp_067,0.36076032,0.37716839,0.0,False
1963,24,80,random_mlp_012,random_mlp_068,0.90748912,1.01068548,0.0,False
1964,24,81,random_mlp_012,random_mlp_069,0.88095675,0.88365775,0.0,False
1965,24,82,random_mlp_012,random_mlp_070,1.39585037,1.50356079,0.0,False
1966,24,83,random_mlp_012,random_mlp_071,0.84273355,0.8897931,0.0,False
1967,24,84,random_mlp_012,random_mlp_072,0.24129492,0.23021583,0.0,False
1968,24,85,random_mlp_012,random_mlp_073,0.24271539,0.26597527,0.0,False
1969,24,86,random_mlp_012,random_mlp_074,0.33505502,0.34243151,0.0,False
1970,24,87,random_mlp_012,random_mlp_075,1.39288519,1.41952308,0.0,False
1971,24,88,random_mlp_012,random_mlp_076,0.35786474,0.37716839,0.0,False
1972,24,89,random_mlp_012,random_mlp_077,0.35283701,0.36277991,0.0,False
1973,24,90,random_mlp_012,random_mlp_078,0.51196771,0.50359712,0.0,False
1974,24,91,random_mlp_012,random_mlp_079,0.35050322,0.35435132,0.0,False
1975,25,26,random_mlp_013,random_mlp_014,1.73761909,1.81354864,0.0,False
1976,25,27,random_mlp_013,random_mlp_015,1.74153278,1.82197722,0.0,False
1977,25,28,random_mlp_013,random_mlp_016,1.15335427,1.21783612,0.0,True
1978,25,29,random_mlp_013,random_mlp_017,0.19781532,0.18705036,0.0,False
1979,25,30,random_mlp_013,random_mlp_018,1.03189667,1.03350255,0.0,False
1980,25,31,random_mlp_013,random_mlp_019,1.48903713,1.59789675,0.0,True
1981,25,32,random_mlp_013,random_mlp_020,1.22417685,1.31157308,0.0,False
1982,25,33,random_mlp_013,random_mlp_021,1.93336751,2.04827826,0.0,False
1983,25,34,random_mlp_013,random_mlp_022,1.75607218,1.83636571,0.0,False
1984,25,35,random_mlp_013,random_mlp_023,1.47978238,1.48201439,0.0,False
1985,25,36,random_mlp_013,random_mlp_024,0.6058362,0.60431655,0.0,False
1986,25,37,random_mlp_013,random_mlp_025,2.01361238,2.1510428,0.0,False
1987,25,38,random_mlp_013,random_mlp_026,1.75993528,1.84232562,0.0,False
1988,25,39,random_mlp_013,random_mlp_027,1.75397025,1.82793713,0.0,False
1989,25,40,random_mlp_013,random_mlp_028,1.75136942,1.8304058,0.0,False
1990,25,41,random_mlp_013,random_mlp_029,1.6996051,1.74901222,0.0,False
1991,25,42,random_mlp_013,random_mlp_030,1.75816941,1.84232562,0.0,False
1992,25,43,random_mlp_013,random_mlp_031,1.76177286,1.8304058,0.0,False
1993,25,44,random_mlp_013,random_mlp_032,1.76139457,1.83636571,0.0,False
1994,25,45,random_mlp_013,random_mlp_033,2.16858227,2.358617,0.0,True
1995,25,46,random_mlp_013,random_mlp_034,1.58305598,1.65178403,0.0,False
1996,25,47,random_mlp_013,random_mlp_035,1.75915971,1.8304058,0.0,False
1997,25,48,random_mlp_013,random_mlp_036,1.66539052,1.73811496,0.0,False
1998,25,49,random_mlp_013,random_mlp_037,1.94829353,1.94244604,0.0,False
1999,25,50,random_mlp_013,random_mlp_038,1.77537798,1.90890716,0.0,False
2000,25,51,random_mlp_013,random_mlp_039,1.74081148,1.82793713,0.0,False
2001,25,52,random_mlp_013,random_mlp_040,2.46758099,2.89695101,0.0,True
2002,25,53,random_mlp_013,random_mlp_041,1.85084022,1.94653628,0.0,False
2003,25,54,random_mlp_013,random_mlp_042,1.40781793,1.41007194,0.0,False
2004,25,55,random_mlp_013,random_mlp_043,1.73551204,1.80162883,0.0,False
2005,25,56,random_mlp_013,random_mlp_044,0.40006144,0.42424865,0.0,False
2006,25,57,random_mlp_013,random_mlp_045,1.57496362,1.69061115,0.0,False
2007,25,58,random_mlp_013,random_mlp_046,1.74954974,1.82197722,0.0,False
2008,25,59,random_mlp_013,random_mlp_047,1.75374902,1.8304058,0.0,False
2009,25,60,random_mlp_013,random_mlp_048,1.7475498,1.82197722,0.0,False
2010,25,61,random_mlp_013,random_mlp_049,1.70208024,1.76093203,0.0,False
2011,25,62,random_mlp_013,random_mlp_050,1.75645997,1.83636571,0.0,False
2012,25,63,random_mlp_013,random_mlp_051,0.00153273,0.0,0.0,False
2013,25,64,random_mlp_013,random_mlp_052,1.33961507,1.40717971,0.0,False
2014,25,65,random_mlp_013,random_mlp_053,1.35695754,1.45154318,0.0,True
2015,25,66,random_mlp_013,random_mlp_054,1.75570055,1.84232562,0.0,False
2016,25,67,random_mlp_013,random_mlp_055,1.83748283,1.82733813,0.0,False
2017,25,68,random_mlp_013,random_mlp_056,2.3554967,2.70990065,0.0,True
2018,25,69,random_mlp_013,random_mlp_057,1.73820947,1.82197722,0.0,False
2019,25,70,random_mlp_013,random_mlp_058,2.06862758,2.2285216,0.0,True
2020,25,71,random_mlp_013,random_mlp_059,1.75176167,1.82197722,0.0,False
2021,25,72,random_mlp_013,random_mlp_060,1.73998745,1.82197722,0.0,False
2022,25,73,random_mlp_013,random_mlp_061,1.73691406,1.80758873,0.0,False
2023,25,74,random_mlp_013,random_mlp_062,0.3479373,0.36771725,0.0,False
2024,25,75,random_mlp_013,random_mlp_063,1.66492858,1.78085687,0.0,False
2025,25,76,random_mlp_013,random_mlp_064,1.91709544,1.91366906,0.0,False
2026,25,77,random_mlp_013,random_mlp_065,1.7488344,1.82793713,0.0,False
2027,25,78,random_mlp_013,random_mlp_066,1.73524326,1.80162883,0.0,False
2028,25,79,random_mlp_013,random_mlp_067,1.74521516,1.81601732,0.0,False
2029,25,80,random_mlp_013,random_mlp_068,1.11209474,1.19092881,0.0,False
2030,25,81,random_mlp_013,random_mlp_069,1.17087537,1.26738505,0.0,False
2031,25,82,random_mlp_013,random_mlp_070,0.64708361,0.64748201,0.0,False
2032,25,83,random_mlp_013,random_mlp_071,1.23860087,1.2612497,0.0,False
2033,25,84,random_mlp_013,random_mlp_072,1.96598656,2.05568428,0.0,False
2034,25,85,random_mlp_013,random_mlp_073,1.88721825,1.96935335,0.0,False
2035,25,86,random_mlp_013,random_mlp_074,1.75984424,1.84232562,0.0,False
2036,25,87,random_mlp_013,random_mlp_075,2.68561138,3.16888619,0.0,True
2037,25,88,random_mlp_013,random_mlp_076,1.74650707,1.81601732,0.0,False
2038,25,89,random_mlp_013,random_mlp_077,1.75149795,1.82197722,0.0,False
2039,25,90,random_mlp_013,random_mlp_078,1.94657128,1.94244604,0.0,False
2040,25,91,random_mlp_013,random_mlp_079,1.73888179,1.81354864,0.0,False
2041,26,27,random_mlp_014,random_mlp_015,0.01839079,0.0203484,0.0,False
2042,26,28,random_mlp_014,random_mlp_016,0.8611744,0.92946733,0.0,True
2043,26,29,random_mlp_014,random_mlp_017,1.54218716,1.62649828,0.0,False
2044,26,30,random_mlp_014,random_mlp_018,0.72176651,0.78004609,0.0,False
2045,26,31,random_mlp_014,random_mlp_019,0.56844857,0.57818369,0.0,True
2046,26,32,random_mlp_014,random_mlp_020,0.71182772,0.76421149,0.0,False
2047,26,33,random_mlp_014,random_mlp_021,0.21164462,0.23472962,0.0,False
2048,26,34,random_mlp_014,random_mlp_022,0.02761727,0.03473689,0.0,False
2049,26,35,random_mlp_014,random_mlp_023,0.34340609,0.33996283,0.0,False
2050,26,36,random_mlp_014,random_mlp_024,1.13998462,1.20923209,0.0,False
2051,26,37,random_mlp_014,random_mlp_025,0.34636886,0.35435132,0.0,False
2052,26,38,random_mlp_014,random_mlp_026,0.02251675,0.02877698,0.0,False
2053,26,39,random_mlp_014,random_mlp_027,0.01725245,0.01438849,0.0,False
2054,26,40,random_mlp_014,random_mlp_028,0.02922904,0.04069679,0.0,False
2055,26,41,random_mlp_014,random_mlp_029,0.08703691,0.09825075,0.0,False
2056,26,42,random_mlp_014,random_mlp_030,0.02172786,0.02877698,0.0,False
2057,26,43,random_mlp_014,random_mlp_031,0.03741078,0.04069679,0.0,False
2058,26,44,random_mlp_014,random_mlp_032,0.02784778,0.03473689,0.0,False
2059,26,45,random_mlp_014,random_mlp_033,1.86319605,2.02461407,0.0,True
2060,26,46,random_mlp_014,random_mlp_034,0.15546911,0.16176461,0.0,False
2061,26,47,random_mlp_014,random_mlp_035,0.03415664,0.04069679,0.0,False
2062,26,48,random_mlp_014,random_mlp_036,0.07735084,0.07543368,0.0,False
2063,26,49,random_mlp_014,random_mlp_037,0.33468188,0.33996283,0.0,False
2064,26,50,random_mlp_014,random_mlp_038,0.23496062,0.23021583,0.0,False
2065,26,51,random_mlp_014,random_mlp_039,0.00324187,0.01438849,0.0,False
2066,26,52,random_mlp_014,random_mlp_040,1.29029971,1.36154557,0.0,False
2067,26,53,random_mlp_014,random_mlp_041,0.11880342,0.13298764,0.0,False
2068,26,54,random_mlp_014,random_mlp_042,2.07596744,2.38041151,0.0,True
2069,26,55,random_mlp_014,random_mlp_043,0.02540274,0.02877698,0.0,False
2070,26,56,random_mlp_014,random_mlp_044,1.63954965,1.76893706,0.0,False
2071,26,57,random_mlp_014,random_mlp_045,0.34938633,0.35435132,0.0,False
2072,26,58,random_mlp_014,random_mlp_046,0.0157886,0.0203484,0.0,False
2073,26,59,random_mlp_014,random_mlp_047,0.0276501,0.04069679,0.0,False
2074,26,60,random_mlp_014,random_mlp_048,0.01951734,0.0203484,0.0,False
2075,26,61,random_mlp_014,random_mlp_049,0.06742011,0.06947377,0.0,False
2076,26,62,random_mlp_014,random_mlp_050,0.02578495,0.03473689,0.0,False
2077,26,63,random_mlp_014,random_mlp_051,1.73774004,1.81354864,0.0,False
2078,26,64,random_mlp_014,random_mlp_052,0.39875865,0.40636893,0.0,False
2079,26,65,random_mlp_014,random_mlp_053,0.7173142,0.73151972,0.0,True
2080,26,66,random_mlp_014,random_mlp_054,0.01928437,0.02877698,0.0,False
2081,26,67,random_mlp_014,random_mlp_055,0.27198523,0.29228358,0.0,False
2082,26,68,random_mlp_014,random_mlp_056,1.10409797,1.17449521,0.0,False
2083,26,69,random_mlp_014,random_mlp_057,0.01657729,0.0203484,0.0,False
2084,26,70,random_mlp_014,random_mlp_058,0.50359127,0.54140168,0.0,False
2085,26,71,random_mlp_014,random_mlp_059,0.02088251,0.0203484,0.0,False
2086,26,72,random_mlp_014,random_mlp_060,0.01372098,0.0203484,0.0,False
2087,26,73,random_mlp_014,random_mlp_061,0.01707722,0.01438849,0.0,False
2088,26,74,random_mlp_014,random_mlp_062,1.56064402,1.66123517,0.0,False
2089,26,75,random_mlp_014,random_mlp_063,0.1599843,0.16525585,0.0,False
2090,26,76,random_mlp_014,random_mlp_064,0.31047415,0.32804302,0.0,False
2091,26,77,random_mlp_014,random_mlp_065,0.0112427,0.01438849,0.0,False
2092,26,78,random_mlp_014,random_mlp_066,0.02393138,0.02877698,0.0,False
2093,26,79,random_mlp_014,random_mlp_067,0.02502342,0.03473689,0.0,False
2094,26,80,random_mlp_014,random_mlp_068,0.68367674,0.87582817,0.0,False
2095,26,81,random_mlp_014,random_mlp_069,0.69999979,0.74880044,0.0,False
2096,26,82,random_mlp_014,random_mlp_070,1.10110738,1.16606663,0.0,False
2097,26,83,random_mlp_014,random_mlp_071,0.51896715,0.55229894,0.0,False
2098,26,84,random_mlp_014,random_mlp_072,0.22842518,0.24213564,0.0,False
2099,26,85,random_mlp_014,random_mlp_073,0.15055139,0.15580471,0.0,False
2100,26,86,random_mlp_014,random_mlp_074,0.02234805,0.02877698,0.0,False
2101,26,87,random_mlp_014,random_mlp_075,1.66896537,1.72619515,0.0,False
2102,26,88,random_mlp_014,random_mlp_076,0.0228822,0.03473689,0.0,False
2103,26,89,random_mlp_014,random_mlp_077,0.02347999,0.0203484,0.0,False
2104,26,90,random_mlp_014,random_mlp_078,0.33271481,0.33996283,0.0,False
2105,26,91,random_mlp_014,random_mlp_079,0.00302112,0.0,0.0,False
2106,27,28,random_mlp_015,random_mlp_016,0.87486015,0.94981573,0.0,True
2107,27,29,random_mlp_015,random_mlp_017,1.54577632,1.63492686,0.0,False
2108,27,30,random_mlp_015,random_mlp_018,0.72286859,0.78847467,0.0,False
2109,27,31,random_mlp_015,random_mlp_019,0.58545407,0.59853208,0.0,True
2110,27,32,random_mlp_015,random_mlp_020,0.72537554,0.78455988,0.0,False
2111,27,33,random_mlp_015,random_mlp_021,0.21610981,0.22630104,0.0,False
2112,27,34,random_mlp_015,random_mlp_022,0.01475377,0.01438849,0.0,False
2113,27,35,random_mlp_015,random_mlp_023,0.33591245,0.33996283,0.0,False
2114,27,36,random_mlp_015,random_mlp_024,1.14267195,1.21766068,0.0,False
2115,27,37,random_mlp_015,random_mlp_025,0.35551364,0.36277991,0.0,False
2116,27,38,random_mlp_015,random_mlp_026,0.02379362,0.0203484,0.0,False
2117,27,39,random_mlp_015,random_mlp_027,0.01766503,0.01438849,0.0,False
2118,27,40,random_mlp_015,random_mlp_028,0.01254233,0.0203484,0.0,False
2119,27,41,random_mlp_015,random_mlp_029,0.07370401,0.08982217,0.0,False
2120,27,42,random_mlp_015,random_mlp_030,0.01995088,0.0203484,0.0,False
2121,27,43,random_mlp_015,random_mlp_031,0.02280474,0.0203484,0.0,False
2122,27,44,random_mlp_015,random_mlp_032,0.02018125,0.01438849,0.0,False
2123,27,45,random_mlp_015,random_mlp_033,1.88154159,2.04496247,0.0,True
2124,27,46,random_mlp_015,random_mlp_034,0.15847723,0.1701932,0.0,False
2125,27,47,random_mlp_015,random_mlp_035,0.01955091,0.0203484,0.0,False
2126,27,48,random_mlp_015,random_mlp_036,0.07681175,0.08386226,0.0,False
2127,27,49,random_mlp_015,random_mlp_037,0.31781487,0.31961444,0.0,False
2128,27,50,random_mlp_015,random_mlp_038,0.25256679,0.25056422,0.0,False
2129,27,51,random_mlp_015,random_mlp_039,0.01743608,0.01438849,0.0,False
2130,27,52,random_mlp_015,random_mlp_040,1.30621957,1.36997415,0.0,False
2131,27,53,random_mlp_015,random_mlp_041,0.12217386,0.12455905,0.0,False
2132,27,54,random_mlp_015,random_mlp_042,2.09090401,2.40075991,0.0,True
2133,27,55,random_mlp_015,random_mlp_043,0.0095284,0.0203484,0.0,False
2134,27,56,random_mlp_015,random_mlp_044,1.64746004,1.77736564,0.0,False
2135,27,57,random_mlp_015,random_mlp_045,0.36661644,0.37469972,0.0,False
2136,27,58,random_mlp_015,random_mlp_046,0.01110086,0.0,0.0,False
2137,27,59,random_mlp_015,random_mlp_047,0.01299481,0.0203484,0.0,False
2138,27,60,random_mlp_015,random_mlp_048,0.0061355,0.0,0.0,False
2139,27,61,random_mlp_015,random_mlp_049,0.05588036,0.06104519,0.0,False
2140,27,62,random_mlp_015,random_mlp_050,0.01493378,0.01438849,0.0,False
2141,27,63,random_mlp_015,random_mlp_051,1.74163794,1.82197722,0.0,False
2142,27,64,random_mlp_015,random_mlp_052,0.4039356,0.41479751,0.0,False
2143,27,65,random_mlp_015,random_mlp_053,0.73317624,0.75186812,0.0,True
2144,27,66,random_mlp_015,random_mlp_054,0.01815408,0.0203484,0.0,False
2145,27,67,random_mlp_015,random_mlp_055,0.25368307,0.27193518,0.0,False
2146,27,68,random_mlp_015,random_mlp_056,1.11974438,1.18292379,0.0,False
2147,27,69,random_mlp_015,random_mlp_057,0.0036012,0.0,0.0,False
2148,27,70,random_mlp_015,random_mlp_058,0.51628837,0.54983027,0.0,False
2149,27,71,random_mlp_015,random_mlp_059,0.0105693,0.0,0.0,False
2150,27,72,random_mlp_015,random_mlp_060,0.00471217,0.0,0.0,False
2151,27,73,random_mlp_015,random_mlp_061,0.00470256,0.01438849,0.0,False
2152,27,74,random_mlp_015,random_mlp_062,1.5677527,1.66966375,0.0,False
2153,27,75,random_mlp_015,random_mlp_063,0.17761797,0.18560424,0.0,False
2154,27,76,random_mlp_015,random_mlp_064,0.29317394,0.30769462,0.0,False
2155,27,77,random_mlp_015,random_mlp_065,0.01872452,0.01438849,0.0,False
2156,27,78,random_mlp_015,random_mlp_066,0.00861194,0.0203484,0.0,False
2157,27,79,random_mlp_015,random_mlp_067,0.00692163,0.01438849,0.0,False
2158,27,80,random_mlp_015,random_mlp_068,0.69325484,0.89617656,0.0,False
2159,27,81,random_mlp_015,random_mlp_069,0.71207282,0.76914884,0.0,False
2160,27,82,random_mlp_015,random_mlp_070,1.1035518,1.17449521,0.0,False
2161,27,83,random_mlp_015,random_mlp_071,0.51884424,0.56072752,0.0,False
2162,27,84,random_mlp_015,random_mlp_072,0.22488833,0.23370706,0.0,False
2163,27,85,random_mlp_015,random_mlp_073,0.14998433,0.14737612,0.0,False
2164,27,86,random_mlp_015,random_mlp_074,0.02414715,0.0203484,0.0,False
2165,27,87,random_mlp_015,random_mlp_075,1.68550896,1.73462373,0.0,False
2166,27,88,random_mlp_015,random_mlp_076,0.00585795,0.01438849,0.0,False
2167,27,89,random_mlp_015,random_mlp_077,0.01000748,0.0,0.0,False
2168,27,90,random_mlp_015,random_mlp_078,0.31583652,0.31961444,0.0,False
2169,27,91,random_mlp_015,random_mlp_079,0.01545744,0.0203484,0.0,False
2170,28,29,random_mlp_016,random_mlp_017,0.99598628,1.03078576,0.0,True
2171,28,30,random_mlp_016,random_mlp_018,0.61897204,0.64850457,0.0,True
2172,28,31,random_mlp_016,random_mlp_019,0.37729915,0.38006063,0.0,True
2173,28,32,random_mlp_016,random_mlp_020,0.14967985,0.16525585,0.0,True
2174,28,33,random_mlp_016,random_mlp_021,0.98608488,1.06883844,0.0,True
2175,28,34,random_mlp_016,random_mlp_022,0.88813446,0.96420422,0.0,True
2176,28,35,random_mlp_016,random_mlp_023,0.82943009,0.89328433,0.0,True
2177,28,36,random_mlp_016,random_mlp_024,0.72888191,0.79051979,0.0,True
2178,28,37,random_mlp_016,random_mlp_025,1.00201043,1.05240483,0.0,True
2179,28,38,random_mlp_016,random_mlp_026,0.88112126,0.95824431,0.0,True
2180,28,39,random_mlp_016,random_mlp_027,0.87768774,0.94385582,0.0,True
2181,28,40,random_mlp_016,random_mlp_028,0.88739008,0.97016413,0.0,True
2182,28,41,random_mlp_016,random_mlp_029,0.87825929,0.9364498,0.0,True
2183,28,42,random_mlp_016,random_mlp_030,0.88201601,0.95824431,0.0,True
2184,28,43,random_mlp_016,random_mlp_031,0.89743198,0.97016413,0.0,True
