evaluation,filled_cells,coverage,qd_score,raw_qd_score,qd_score_fitness_floor,max_fitness,mean_fitness,occupancy_entropy,mean_pairwise_descriptor_euclidean,mean_pairwise_descriptor_knn_geodesic,pairwise_geodesic_k,pairwise_geodesic_finite_fraction,pairwise_geodesic_disconnected_pairs
15325,617,0.9872,15552.911999999968,12467.911999999968,-5.0,29.264999999999972,20.207312803889735,0.9979988936305829,nan,nan,5,nan,-1
15350,617,0.9872,15557.631999999969,12472.631999999969,-5.0,29.264999999999972,20.214962722852462,0.9979988936305829,nan,nan,5,nan,-1
15375,617,0.9872,15563.411999999968,12478.411999999968,-5.0,29.264999999999972,20.22433063209071,0.9979988936305829,nan,nan,5,nan,-1
15400,617,0.9872,15580.653999999966,12495.653999999966,-5.0,29.264999999999972,20.252275526742245,0.9979988936305829,nan,nan,5,nan,-1
15425,617,0.9872,15586.663999999966,12501.663999999968,-5.0,29.264999999999972,20.26201620745538,0.9979988936305829,nan,nan,5,nan,-1
15450,617,0.9872,15591.892999999967,12506.892999999967,-5.0,29.264999999999972,20.27049108589946,0.9979988936305829,nan,nan,5,nan,-1
15475,617,0.9872,15599.862999999968,12514.862999999967,-5.0,29.264999999999972,20.28340842787677,0.9979988936305829,nan,nan,5,nan,-1
15500,617,0.9872,15604.832999999966,12519.832999999966,-5.0,29.264999999999972,20.29146353322523,0.9979988936305829,nan,nan,5,nan,-1
15525,617,0.9872,15613.147999999966,12528.147999999966,-5.0,29.264999999999972,20.304940032414855,0.9979988936305829,nan,nan,5,nan,-1
15550,617,0.9872,15621.207999999966,12536.207999999966,-5.0,29.264999999999972,20.31800324149103,0.9979988936305829,nan,nan,5,nan,-1
15575,617,0.9872,15621.207999999966,12536.207999999966,-5.0,29.264999999999972,20.31800324149103,0.9979988936305829,nan,nan,5,nan,-1
15600,617,0.9872,15633.592999999966,12548.592999999966,-5.0,29.264999999999972,20.338076175040463,0.9979988936305829,nan,nan,5,nan,-1
15625,617,0.9872,15640.967999999968,12555.967999999968,-5.0,29.264999999999972,20.35002917341972,0.9979988936305829,nan,nan,5,nan,-1
15650,617,0.9872,15642.997999999967,12557.997999999967,-5.0,29.264999999999972,20.35331928687191,0.9979988936305829,nan,nan,5,nan,-1
15675,617,0.9872,15650.654999999966,12565.654999999966,-5.0,29.264999999999972,20.365729335494272,0.9979988936305829,nan,nan,5,nan,-1
15700,617,0.9872,15659.693999999967,12574.693999999967,-5.0,29.264999999999972,20.380379254456997,0.9979988936305829,nan,nan,5,nan,-1
15725,617,0.9872,15669.773999999967,12584.773999999967,-5.0,29.264999999999972,20.39671636952993,0.9979988936305829,nan,nan,5,nan,-1
15750,617,0.9872,15669.773999999967,12584.773999999967,-5.0,29.264999999999972,20.39671636952993,0.9979988936305829,nan,nan,5,nan,-1
15775,617,0.9872,15672.158999999967,12587.158999999967,-5.0,29.264999999999972,20.400581847649864,0.9979988936305829,nan,nan,5,nan,-1
15800,617,0.9872,15679.691999999966,12594.691999999966,-5.0,29.264999999999972,20.412790923824904,0.9979988936305829,nan,nan,5,nan,-1
15825,617,0.9872,15688.396999999968,12603.396999999966,-5.0,29.264999999999972,20.42689951377628,0.9979988936305829,nan,nan,5,nan,-1
15850,617,0.9872,15693.638999999966,12608.638999999966,-5.0,29.264999999999972,20.435395461912425,0.9979988936305829,nan,nan,5,nan,-1
15875,617,0.9872,15697.363999999965,12612.363999999965,-5.0,29.264999999999972,20.441432739059913,0.9979988936305829,nan,nan,5,nan,-1
15900,617,0.9872,15698.831999999966,12613.831999999966,-5.0,29.264999999999972,20.443811993516963,0.9979988936305829,nan,nan,5,nan,-1
15925,617,0.9872,15703.679999999968,12618.679999999968,-5.0,29.264999999999972,20.451669367909187,0.9979988936305829,nan,nan,5,nan,-1
15950,617,0.9872,15709.799999999967,12624.799999999967,-5.0,29.264999999999972,20.461588330632036,0.9979988936305829,nan,nan,5,nan,-1
15975,617,0.9872,15711.109999999968,12626.109999999968,-5.0,29.264999999999972,20.463711507293304,0.9979988936305829,nan,nan,5,nan,-1
16000,617,0.9872,15720.079999999965,12635.079999999965,-5.0,29.264999999999972,20.47824959481356,0.9979988936305829,1.0440343621114163,1.14359737519718,5,1.0,0
16025,617,0.9872,15722.893999999967,12637.893999999966,-5.0,29.264999999999972,20.482810372771418,0.9979988936305829,nan,nan,5,nan,-1
16050,617,0.9872,15722.893999999967,12637.893999999966,-5.0,29.264999999999972,20.482810372771418,0.9979988936305829,nan,nan,5,nan,-1
16075,617,0.9872,15740.808999999967,12655.808999999965,-5.0,29.264999999999972,20.511846029173363,0.9979988936305829,nan,nan,5,nan,-1
16100,617,0.9872,15741.538999999968,12656.538999999966,-5.0,29.264999999999972,20.513029173419717,0.9979988936305829,nan,nan,5,nan,-1
16125,617,0.9872,15751.123999999967,12666.123999999967,-5.0,29.264999999999972,20.528564019448893,0.9979988936305829,nan,nan,5,nan,-1
16150,617,0.9872,15753.400999999967,12668.400999999967,-5.0,29.264999999999972,20.53225445705019,0.9979988936305829,nan,nan,5,nan,-1
16175,617,0.9872,15765.550999999967,12680.550999999967,-5.0,29.264999999999972,20.551946515397027,0.9979988936305829,nan,nan,5,nan,-1
16200,617,0.9872,15765.550999999967,12680.550999999967,-5.0,29.264999999999972,20.551946515397027,0.9979988936305829,nan,nan,5,nan,-1
16225,617,0.9872,15772.200999999968,12687.200999999968,-5.0,29.264999999999972,20.562724473257646,0.9979988936305829,nan,nan,5,nan,-1
16250,617,0.9872,15775.415999999968,12690.415999999968,-5.0,29.264999999999972,20.56793517017823,0.9979988936305829,nan,nan,5,nan,-1
16275,617,0.9872,15786.360999999968,12701.360999999968,-5.0,29.264999999999972,20.585674230145816,0.9979988936305829,nan,nan,5,nan,-1
16300,617,0.9872,15787.365999999967,12702.365999999967,-5.0,29.264999999999972,20.58730307941648,0.9979988936305829,nan,nan,5,nan,-1
16325,617,0.9872,15798.160999999967,12713.160999999967,-5.0,29.264999999999972,20.60479902755262,0.9979988936305829,nan,nan,5,nan,-1
16350,617,0.9872,15798.160999999967,12713.160999999967,-5.0,29.264999999999972,20.60479902755262,0.9979988936305829,nan,nan,5,nan,-1
16375,617,0.9872,15814.553999999967,12729.553999999967,-5.0,29.264999999999972,20.631367909238197,0.9979988936305829,nan,nan,5,nan,-1
16400,617,0.9872,15815.068999999967,12730.068999999967,-5.0,29.264999999999972,20.632202593192815,0.9979988936305829,nan,nan,5,nan,-1
16425,617,0.9872,15815.068999999967,12730.068999999967,-5.0,29.264999999999972,20.632202593192815,0.9979988936305829,nan,nan,5,nan,-1
16450,617,0.9872,15815.068999999967,12730.068999999967,-5.0,29.264999999999972,20.632202593192815,0.9979988936305829,nan,nan,5,nan,-1
16475,617,0.9872,15819.952999999967,12734.952999999967,-5.0,29.264999999999972,20.64011831442458,0.9979988936305829,nan,nan,5,nan,-1
16500,617,0.9872,15847.202999999967,12762.202999999967,-5.0,29.264999999999972,20.684283630469963,0.9979988936305829,nan,nan,5,nan,-1
16525,617,0.9872,15849.362999999968,12764.362999999968,-5.0,29.264999999999972,20.687784440842737,0.9979988936305829,nan,nan,5,nan,-1
16550,617,0.9872,15856.087999999967,12771.087999999967,-5.0,29.264999999999972,20.69868395461907,0.9979988936305829,nan,nan,5,nan,-1
16575,617,0.9872,15861.537999999968,12776.537999999968,-5.0,29.264999999999972,20.70751701782815,0.9979988936305829,nan,nan,5,nan,-1
