evaluation,event,filled_cells,coverage,qd_score,raw_qd_score,qd_score_fitness_floor,max_fitness,mean_fitness,occupancy_entropy,mean_pairwise_descriptor_euclidean,mean_pairwise_descriptor_knn_geodesic,pairwise_geodesic_k,pairwise_geodesic_finite_fraction,pairwise_geodesic_disconnected_pairs,geodesic_graph_support_points,geodesic_graph_visited_points,geodesic_graph_reservoir_points,geodesic_graph_rolling_buffer_points,geodesic_graph_centroids,geodesic_graph_k,geodesic_graph_refresh_count,geodesic_graph_finite_centroid_fraction,geodesic_graph_connected_components,geodesic_graph_largest_component_fraction,geodesic_graph_penalized_centroid_distances,geodesic_graph_cumulative_penalized_centroid_distances,geodesic_graph_refreshes_with_penalty,geodesic_graph_penalty_distance,geodesic_graph_reservoir_strategy,geodesic_graph_reservoir_seed
11500,log,161,0.2576,3533.8399999999956,2728.8399999999956,-5.0,31.474999999999955,16.949316770186307,0.7893135121471369,nan,nan,20,nan,-1,1625,11500,1000,1000,625,20,8,0.39063335384615383,1,1.0,618888,4239142,7,162.80891645275003,rolling_recent_buffer,1003
11600,log,161,0.2576,3536.6129999999957,2731.6129999999957,-5.0,31.474999999999955,16.96654037267078,0.7893135121471369,nan,nan,20,nan,-1,1625,11600,1000,1000,625,20,8,0.39063335384615383,1,1.0,618888,4239142,7,162.80891645275003,rolling_recent_buffer,1003
11700,log,163,0.2608,3596.685999999996,2781.685999999996,-5.0,31.474999999999955,17.065558282208563,0.7912312369203198,nan,nan,20,nan,-1,1625,11700,1000,1000,625,20,8,0.39063335384615383,1,1.0,618888,4239142,7,162.80891645275003,rolling_recent_buffer,1003
11800,log,164,0.2624,3630.100999999996,2810.100999999996,-5.0,31.474999999999955,17.134762195121926,0.7921812932987274,nan,nan,20,nan,-1,1625,11800,1000,1000,625,20,9,0.38588455384615383,2,0.999,623711,4862853,8,162.80891645275003,rolling_recent_buffer,1003
11900,log,165,0.264,3656.8759999999957,2831.875999999996,-5.0,31.474999999999955,17.162884848484826,0.7931255742227409,nan,nan,20,nan,-1,1625,11900,1000,1000,625,20,9,0.38588455384615383,2,0.999,623711,4862853,8,162.80891645275003,rolling_recent_buffer,1003
12000,log,165,0.264,3661.6509999999953,2836.650999999996,-5.0,31.474999999999955,17.191824242424218,0.7931255742227409,17.871763580046288,18.019225127243637,20,1.0,0,1625,12000,1000,1000,625,20,10,0.40660972307692306,2,0.999,602662,5465515,9,162.80891645275003,rolling_recent_buffer,1003
12100,log,166,0.2656,3686.2839999999956,2856.283999999996,-5.0,31.474999999999955,17.206530120481904,0.794064149487012,nan,nan,20,nan,-1,1625,12100,1000,1000,625,20,10,0.40660972307692306,2,0.999,602662,5465515,9,162.80891645275003,rolling_recent_buffer,1003
12200,log,169,0.2704,3754.680999999996,2909.680999999996,-5.0,31.474999999999955,17.217047337278082,0.7968463205835412,nan,nan,20,nan,-1,1625,12200,1000,1000,625,20,10,0.40660972307692306,2,0.999,602662,5465515,9,162.80891645275003,rolling_recent_buffer,1003
12300,log,169,0.2704,3758.3659999999954,2913.3659999999954,-5.0,31.474999999999955,17.23885207100589,0.7968463205835412,nan,nan,20,nan,-1,1625,12300,1000,1000,625,20,11,0.4291751384615385,1,1.0,579744,6045259,10,162.80891645275003,rolling_recent_buffer,1003
12400,log,170,0.272,3790.055999999996,2940.055999999996,-5.0,31.474999999999955,17.294447058823504,0.7977627464489954,nan,nan,20,nan,-1,1625,12400,1000,1000,625,20,11,0.4291751384615385,1,1.0,579744,6045259,10,162.80891645275003,rolling_recent_buffer,1003
12500,log,170,0.272,3791.462999999995,2941.462999999996,-5.0,31.474999999999955,17.302723529411743,0.7977627464489954,nan,nan,20,nan,-1,1625,12500,1000,1000,625,20,12,0.4097624615384615,1,1.0,599460,6644719,11,162.80891645275003,rolling_recent_buffer,1003
12600,log,172,0.2752,3839.9229999999957,2979.9229999999957,-5.0,31.474999999999955,17.325133720930207,0.7995795359742125,nan,nan,20,nan,-1,1625,12600,1000,1000,625,20,12,0.4097624615384615,1,1.0,599460,6644719,11,162.80891645275003,rolling_recent_buffer,1003
12700,log,172,0.2752,3840.997999999996,2980.9979999999955,-5.0,31.474999999999955,17.331383720930205,0.7995795359742125,nan,nan,20,nan,-1,1625,12700,1000,1000,625,20,12,0.4097624615384615,1,1.0,599460,6644719,11,162.80891645275003,rolling_recent_buffer,1003
12800,log,172,0.2752,3845.0589999999956,2985.0589999999956,-5.0,31.474999999999955,17.354994186046486,0.7995795359742125,nan,nan,20,nan,-1,1625,12800,1000,1000,625,20,13,0.42267273846153847,1,1.0,586348,7231067,12,162.80891645275003,rolling_recent_buffer,1003
12900,log,172,0.2752,3847.0669999999955,2987.0669999999955,-5.0,31.474999999999955,17.366668604651135,0.7995795359742125,nan,nan,20,nan,-1,1625,12900,1000,1000,625,20,13,0.42267273846153847,1,1.0,586348,7231067,12,162.80891645275003,rolling_recent_buffer,1003
13000,log,174,0.2784,3875.9999999999955,3005.9999999999955,-5.0,31.474999999999955,17.27586206896549,0.8013753216817195,18.339145950189028,18.488474517137465,20,1.0,0,1625,13000,1000,1000,625,20,14,0.4129782153846154,1,1.0,596194,7827261,13,162.80891645275003,rolling_recent_buffer,1003
13100,log,174,0.2784,3876.214999999995,3006.2149999999956,-5.0,31.474999999999955,17.2770977011494,0.8013753216817195,nan,nan,20,nan,-1,1625,13100,1000,1000,625,20,14,0.4129782153846154,1,1.0,596194,7827261,13,162.80891645275003,rolling_recent_buffer,1003
13200,log,175,0.28,3915.3869999999956,3040.3869999999956,-5.0,31.474999999999955,17.373639999999973,0.802265488780542,nan,nan,20,nan,-1,1625,13200,1000,1000,625,20,14,0.4129782153846154,1,1.0,596194,7827261,13,162.80891645275003,rolling_recent_buffer,1003
13300,log,177,0.2832,3971.541999999995,3086.5419999999954,-5.0,31.474999999999955,17.4380903954802,0.8040306638398781,nan,nan,20,nan,-1,1625,13300,1000,1000,625,20,15,0.42105206153846153,1,1.0,587994,8415255,14,162.80891645275003,rolling_recent_buffer,1003
13400,log,178,0.2848,4013.9459999999954,3123.9459999999954,-5.0,31.474999999999955,17.550258426966266,0.8049057857807015,nan,nan,20,nan,-1,1625,13400,1000,1000,625,20,15,0.42105206153846153,1,1.0,587994,8415255,14,162.80891645275003,rolling_recent_buffer,1003
13500,log,178,0.2848,4016.332999999995,3126.332999999995,-5.0,31.474999999999955,17.563668539325814,0.8049057857807015,nan,nan,20,nan,-1,1625,13500,1000,1000,625,20,16,0.42429538461538463,1,1.0,584700,8999955,15,162.80891645275003,rolling_recent_buffer,1003
13600,log,179,0.2864,4036.6269999999954,3141.626999999995,-5.0,31.474999999999955,17.550988826815615,0.8057760050518812,nan,nan,20,nan,-1,1625,13600,1000,1000,625,20,16,0.42429538461538463,1,1.0,584700,8999955,15,162.80891645275003,rolling_recent_buffer,1003
13700,log,180,0.288,4068.2719999999954,3168.2719999999954,-5.0,31.474999999999955,17.601511111111087,0.8066413762796892,nan,nan,20,nan,-1,1625,13700,1000,1000,625,20,16,0.42429538461538463,1,1.0,584700,8999955,15,162.80891645275003,rolling_recent_buffer,1003
13800,log,180,0.288,4070.5719999999956,3170.571999999995,-5.0,31.474999999999955,17.61428888888886,0.8066413762796892,nan,nan,20,nan,-1,1625,13800,1000,1000,625,20,17,0.4194333538461538,1,1.0,589638,9589593,16,162.80891645275003,rolling_recent_buffer,1003
13900,log,180,0.288,4072.598999999995,3172.598999999995,-5.0,31.474999999999955,17.625549999999972,0.8066413762796892,nan,nan,20,nan,-1,1625,13900,1000,1000,625,20,17,0.4194333538461538,1,1.0,589638,9589593,16,162.80891645275003,rolling_recent_buffer,1003
14000,log,180,0.288,4073.147999999995,3173.147999999995,-5.0,31.474999999999955,17.628599999999974,0.8066413762796892,18.553372611994266,18.703019087486116,20,1.0,0,1625,14000,1000,1000,625,20,18,0.42592,1,1.0,583050,10172643,17,162.80891645275003,rolling_recent_buffer,1003
14100,log,180,0.288,4079.5879999999947,3179.587999999995,-5.0,32.96499999999989,17.66437777777775,0.8066413762796892,nan,nan,20,nan,-1,1625,14100,1000,1000,625,20,18,0.42592,1,1.0,583050,10172643,17,162.80891645275003,rolling_recent_buffer,1003
14200,log,182,0.2912,4125.208999999995,3215.2089999999953,-5.0,32.96499999999989,17.66598351648349,0.8083577885906608,nan,nan,20,nan,-1,1625,14200,1000,1000,625,20,18,0.42592,1,1.0,583050,10172643,17,162.80891645275003,rolling_recent_buffer,1003
14300,log,184,0.2944,4160.602999999995,3240.6029999999946,-5.0,32.96499999999989,17.611972826086927,0.8100554419216398,nan,nan,20,nan,-1,1625,14300,1000,1000,625,20,19,0.42754658461538464,1,1.0,581398,10754041,18,162.80891645275003,rolling_recent_buffer,1003
14400,log,184,0.2944,4166.885999999995,3246.885999999995,-5.0,32.96499999999989,17.646119565217365,0.8100554419216398,nan,nan,20,nan,-1,1625,14400,1000,1000,625,20,19,0.42754658461538464,1,1.0,581398,10754041,18,162.80891645275003,rolling_recent_buffer,1003
14500,log,184,0.2944,4174.185999999995,3254.1859999999942,-5.0,32.96499999999989,17.685793478260837,0.8100554419216398,nan,nan,20,nan,-1,1625,14500,1000,1000,625,20,20,0.42592,1,1.0,583050,11337091,19,162.80891645275003,rolling_recent_buffer,1003
14600,log,184,0.2944,4175.1469999999945,3255.1469999999945,-5.0,32.96499999999989,17.691016304347794,0.8100554419216398,nan,nan,20,nan,-1,1625,14600,1000,1000,625,20,20,0.42592,1,1.0,583050,11337091,19,162.80891645275003,rolling_recent_buffer,1003
14700,log,184,0.2944,4179.036999999995,3259.036999999995,-5.0,32.96499999999989,17.712157608695623,0.8100554419216398,nan,nan,20,nan,-1,1625,14700,1000,1000,625,20,20,0.42592,1,1.0,583050,11337091,19,162.80891645275003,rolling_recent_buffer,1003
14800,log,185,0.296,4214.085999999995,3289.085999999995,-5.0,32.96499999999989,17.778843243243216,0.8108973612382323,nan,nan,20,nan,-1,1625,14800,1000,1000,625,20,21,0.40815753846153846,1,1.0,601090,11938181,20,162.80891645275003,rolling_recent_buffer,1003
14900,log,185,0.296,4217.395999999995,3292.395999999995,-5.0,32.96499999999989,17.79673513513511,0.8108973612382323,nan,nan,20,nan,-1,1625,14900,1000,1000,625,20,21,0.40815753846153846,1,1.0,601090,11938181,20,162.80891645275003,rolling_recent_buffer,1003
15000,log,185,0.296,4217.590999999995,3292.590999999995,-5.0,32.96499999999989,17.79778918918916,0.8108973612382323,18.693418297180408,18.852084121777757,20,1.0,0,1625,15000,1000,1000,625,20,22,0.42429538461538463,1,1.0,584700,12522881,21,162.80891645275003,rolling_recent_buffer,1003
15100,log,185,0.296,4221.799999999996,3296.799999999995,-5.0,32.96499999999989,17.820540540540513,0.8108973612382323,nan,nan,20,nan,-1,1625,15100,1000,1000,625,20,22,0.42429538461538463,1,1.0,584700,12522881,21,162.80891645275003,rolling_recent_buffer,1003
15200,log,185,0.296,4221.881999999995,3296.881999999995,-5.0,32.96499999999989,17.820983783783756,0.8108973612382323,nan,nan,20,nan,-1,1625,15200,1000,1000,625,20,22,0.42429538461538463,1,1.0,584700,12522881,21,162.80891645275003,rolling_recent_buffer,1003
15300,log,188,0.3008,4303.346999999994,3363.3469999999948,-5.0,32.96499999999989,17.89014361702125,0.813396081075038,nan,nan,20,nan,-1,1625,15300,1000,1000,625,20,23,0.4145890461538462,1,1.0,594558,13117439,22,162.80891645275003,rolling_recent_buffer,1003
15400,log,189,0.3024,4320.672999999994,3375.6729999999948,-5.0,32.96499999999989,17.860703703703678,0.814220134645031,nan,nan,20,nan,-1,1625,15400,1000,1000,625,20,23,0.4145890461538462,1,1.0,594558,13117439,22,162.80891645275003,rolling_recent_buffer,1003
15500,log,190,0.304,4334.341999999995,3384.341999999995,-5.0,32.96499999999989,17.81232631578945,0.8150398396271359,nan,nan,20,nan,-1,1625,15500,1000,1000,625,20,24,0.42105206153846153,1,1.0,587994,13705433,23,162.80891645275003,rolling_recent_buffer,1003
15600,log,190,0.304,4334.3479999999945,3384.347999999995,-5.0,32.96499999999989,17.812357894736817,0.8150398396271359,nan,nan,20,nan,-1,1625,15600,1000,1000,625,20,24,0.42105206153846153,1,1.0,587994,13705433,23,162.80891645275003,rolling_recent_buffer,1003
15700,log,190,0.304,4334.3479999999945,3384.347999999995,-5.0,32.96499999999989,17.812357894736817,0.8150398396271359,nan,nan,20,nan,-1,1625,15700,1000,1000,625,20,24,0.42105206153846153,1,1.0,587994,13705433,23,162.80891645275003,rolling_recent_buffer,1003
15800,log,190,0.304,4341.797999999995,3391.7979999999948,-5.0,32.96499999999989,17.851568421052605,0.8150398396271359,nan,nan,20,nan,-1,1625,15800,1000,1000,625,20,25,0.42754658461538464,1,1.0,581398,14286831,24,162.80891645275003,rolling_recent_buffer,1003
15900,log,191,0.3056,4379.077999999994,3424.077999999995,-5.0,32.96499999999989,17.927109947643952,0.8158552416761352,nan,nan,20,nan,-1,1625,15900,1000,1000,625,20,25,0.42754658461538464,1,1.0,581398,14286831,24,162.80891645275003,rolling_recent_buffer,1003
16000,log,191,0.3056,4384.012999999995,3429.012999999995,-5.0,32.96499999999989,17.95294764397903,0.8158552416761352,18.86187191668922,19.030297994404883,20,1.0,0,1625,16000,1000,1000,625,20,26,0.42105206153846153,1,1.0,587994,14874825,25,162.80891645275003,rolling_recent_buffer,1003
16100,log,191,0.3056,4386.9819999999945,3431.981999999995,-5.0,32.96499999999989,17.968492146596834,0.8158552416761352,nan,nan,20,nan,-1,1625,16100,1000,1000,625,20,26,0.42105206153846153,1,1.0,587994,14874825,25,162.80891645275003,rolling_recent_buffer,1003
16200,log,191,0.3056,4388.560999999994,3433.560999999995,-5.0,32.96499999999989,17.97675916230364,0.8158552416761352,nan,nan,20,nan,-1,1625,16200,1000,1000,625,20,26,0.42105206153846153,1,1.0,587994,14874825,25,162.80891645275003,rolling_recent_buffer,1003
16300,log,191,0.3056,4391.890999999994,3436.890999999995,-5.0,32.96499999999989,17.99419371727746,0.8158552416761352,nan,nan,20,nan,-1,1625,16300,1000,1000,625,20,27,0.4033545846153846,1,1.0,605968,15480793,26,162.80891645275003,rolling_recent_buffer,1003
16400,log,192,0.3072,4406.345999999994,3446.345999999995,-5.0,32.96499999999989,17.949718749999974,0.8166663857315859,nan,nan,20,nan,-1,1625,16400,1000,1000,625,20,27,0.4033545846153846,1,1.0,605968,15480793,26,162.80891645275003,rolling_recent_buffer,1003
16500,log,193,0.3088,4432.117999999995,3467.1179999999945,-5.0,32.96499999999989,17.96434196891189,0.8174733160326821,nan,nan,20,nan,-1,1625,16500,1000,1000,625,20,28,0.4033545846153846,1,1.0,605968,16086761,27,162.80891645275003,rolling_recent_buffer,1003
16600,log,193,0.3088,4438.500999999995,3473.5009999999943,-5.0,32.96499999999989,17.997414507771992,0.8174733160326821,nan,nan,20,nan,-1,1625,16600,1000,1000,625,20,28,0.4033545846153846,1,1.0,605968,16086761,27,162.80891645275003,rolling_recent_buffer,1003
16700,log,193,0.3088,4446.339999999995,3481.3399999999942,-5.0,32.96499999999989,18.03803108808287,0.8174733160326821,nan,nan,20,nan,-1,1625,16700,1000,1000,625,20,28,0.4033545846153846,1,1.0,605968,16086761,27,162.80891645275003,rolling_recent_buffer,1003
16800,log,193,0.3088,4446.984999999994,3481.984999999994,-5.0,32.96499999999989,18.04137305699479,0.8174733160326821,nan,nan,20,nan,-1,1625,16800,1000,1000,625,20,29,0.41620184615384614,1,1.0,592920,16679681,28,162.80891645275003,rolling_recent_buffer,1003
16900,log,193,0.3088,4449.0799999999945,3484.0799999999945,-5.0,32.96499999999989,18.052227979274583,0.8174733160326821,nan,nan,20,nan,-1,1625,16900,1000,1000,625,20,29,0.41620184615384614,1,1.0,592920,16679681,28,162.80891645275003,rolling_recent_buffer,1003
17000,log,193,0.3088,4454.456999999994,3489.456999999994,-5.0,32.96499999999989,18.080088082901522,0.8174733160326821,18.886074722921663,19.04630499811683,20,1.0,0,1625,17000,1000,1000,625,20,30,0.39380184615384617,1,1.0,615670,17295351,29,162.80891645275003,rolling_recent_buffer,1003
17100,log,194,0.3104,4465.647999999994,3495.647999999994,-5.0,32.96499999999989,18.01880412371131,0.8182760761327326,nan,nan,20,nan,-1,1625,17100,1000,1000,625,20,30,0.39380184615384617,1,1.0,615670,17295351,29,162.80891645275003,rolling_recent_buffer,1003
17200,log,194,0.3104,4465.647999999994,3495.647999999994,-5.0,32.96499999999989,18.01880412371131,0.8182760761327326,nan,nan,20,nan,-1,1625,17200,1000,1000,625,20,30,0.39380184615384617,1,1.0,615670,17295351,29,162.80891645275003,rolling_recent_buffer,1003
17300,log,195,0.312,4483.069999999994,3508.0699999999943,-5.0,32.96499999999989,17.990102564102536,0.819074708913267,nan,nan,20,nan,-1,1625,17300,1000,1000,625,20,31,0.42592,1,1.0,583050,17878401,30,162.80891645275003,rolling_recent_buffer,1003
17400,log,195,0.312,4490.339999999994,3515.339999999994,-5.0,32.96499999999989,18.027384615384584,0.819074708913267,nan,nan,20,nan,-1,1625,17400,1000,1000,625,20,31,0.42592,1,1.0,583050,17878401,30,162.80891645275003,rolling_recent_buffer,1003
17500,log,195,0.312,4491.069999999994,3516.0699999999943,-5.0,32.96499999999989,18.031128205128176,0.819074708913267,nan,nan,20,nan,-1,1625,17500,1000,1000,625,20,32,0.3653326769230769,3,0.995,644584,18522985,31,162.80891645275003,rolling_recent_buffer,1003
17600,log,196,0.3136,4504.687999999995,3524.687999999994,-5.0,32.96499999999989,17.9831020408163,0.8198692565977803,nan,nan,20,nan,-1,1625,17600,1000,1000,625,20,32,0.3653326769230769,3,0.995,644584,18522985,31,162.80891645275003,rolling_recent_buffer,1003
17700,log,196,0.3136,4505.940999999994,3525.9409999999943,-5.0,32.96499999999989,17.989494897959155,0.8198692565977803,nan,nan,20,nan,-1,1625,17700,1000,1000,625,20,32,0.3653326769230769,3,0.995,644584,18522985,31,162.80891645275003,rolling_recent_buffer,1003
17800,log,196,0.3136,4509.845999999994,3529.845999999994,-5.0,32.96499999999989,18.00941836734691,0.8198692565977803,nan,nan,20,nan,-1,1625,17800,1000,1000,625,20,33,0.4081860923076923,2,0.999,601061,19124046,32,162.80891645275003,rolling_recent_buffer,1003
17900,log,196,0.3136,4512.073999999994,3532.073999999994,-5.0,32.96499999999989,18.020785714285683,0.8198692565977803,nan,nan,20,nan,-1,1625,17900,1000,1000,625,20,33,0.4081860923076923,2,0.999,601061,19124046,32,162.80891645275003,rolling_recent_buffer,1003
18000,log,196,0.3136,4517.3209999999945,3537.3209999999945,-5.0,32.96499999999989,18.047556122448952,0.8198692565977803,19.01504269667349,19.18749212272949,20,1.0,0,1625,18000,1000,1000,625,20,34,0.44392073846153846,1,1.0,564768,19688814,33,162.80891645275003,rolling_recent_buffer,1003
18100,log,196,0.3136,4517.578999999994,3537.5789999999943,-5.0,32.96499999999989,18.048872448979562,0.8198692565977803,nan,nan,20,nan,-1,1625,18100,1000,1000,625,20,34,0.44392073846153846,1,1.0,564768,19688814,33,162.80891645275003,rolling_recent_buffer,1003
18200,log,196,0.3136,4517.8789999999935,3537.878999999994,-5.0,32.96499999999989,18.050403061224458,0.8198692565977803,nan,nan,20,nan,-1,1625,18200,1000,1000,625,20,34,0.44392073846153846,1,1.0,564768,19688814,33,162.80891645275003,rolling_recent_buffer,1003
18300,log,196,0.3136,4519.8339999999935,3539.833999999994,-5.0,32.96499999999989,18.060377551020377,0.8198692565977803,nan,nan,20,nan,-1,1625,18300,1000,1000,625,20,35,0.4178166153846154,1,1.0,591280,20280094,34,162.80891645275003,rolling_recent_buffer,1003
18400,log,196,0.3136,4519.978999999994,3539.9789999999944,-5.0,32.96499999999989,18.061117346938747,0.8198692565977803,nan,nan,20,nan,-1,1625,18400,1000,1000,625,20,35,0.4178166153846154,1,1.0,591280,20280094,34,162.80891645275003,rolling_recent_buffer,1003
18500,log,196,0.3136,4521.707999999994,3541.707999999994,-5.0,32.96499999999989,18.069938775510174,0.8198692565977803,nan,nan,20,nan,-1,1625,18500,1000,1000,625,20,36,0.40175753846153844,1,1.0,607590,20887684,35,162.80891645275003,rolling_recent_buffer,1003
18600,log,196,0.3136,4528.375999999994,3548.375999999994,-5.0,32.96499999999989,18.10395918367344,0.8198692565977803,nan,nan,20,nan,-1,1625,18600,1000,1000,625,20,36,0.40175753846153844,1,1.0,607590,20887684,35,162.80891645275003,rolling_recent_buffer,1003
18700,log,196,0.3136,4533.2359999999935,3553.2359999999935,-5.0,32.96499999999989,18.128755102040785,0.8198692565977803,nan,nan,20,nan,-1,1625,18700,1000,1000,625,20,36,0.40175753846153844,1,1.0,607590,20887684,35,162.80891645275003,rolling_recent_buffer,1003
18800,log,196,0.3136,4533.2359999999935,3553.2359999999935,-5.0,32.96499999999989,18.128755102040785,0.8198692565977803,nan,nan,20,nan,-1,1625,18800,1000,1000,625,20,37,0.38274658461538463,1,1.0,626898,21514582,36,162.80891645275003,rolling_recent_buffer,1003
18900,log,197,0.3152,4572.061999999994,3587.0619999999944,-5.0,32.96499999999989,18.20843654822332,0.8206597607651288,nan,nan,20,nan,-1,1625,18900,1000,1000,625,20,37,0.38274658461538463,1,1.0,626898,21514582,36,162.80891645275003,rolling_recent_buffer,1003
19000,log,198,0.3168,4585.618999999994,3595.6189999999942,-5.0,32.96499999999989,18.15969191919189,0.8214462623625854,19.03667605406314,19.21058916157788,20,1.0,0,1625,19000,1000,1000,625,20,38,0.3922166153846154,1,1.0,617280,22131862,37,162.80891645275003,rolling_recent_buffer,1003
19100,log,198,0.3168,4591.5219999999945,3601.5219999999945,-5.0,32.96499999999989,18.189505050505023,0.8214462623625854,nan,nan,20,nan,-1,1625,19100,1000,1000,625,20,38,0.3922166153846154,1,1.0,617280,22131862,37,162.80891645275003,rolling_recent_buffer,1003
19200,log,198,0.3168,4605.804999999995,3615.804999999994,-5.0,32.96499999999989,18.261641414141383,0.8214462623625854,nan,nan,20,nan,-1,1625,19200,1000,1000,625,20,38,0.3922166153846154,1,1.0,617280,22131862,37,162.80891645275003,rolling_recent_buffer,1003
19300,log,198,0.3168,4620.6199999999935,3630.619999999994,-5.0,32.96499999999989,18.336464646464616,0.8214462623625854,nan,nan,20,nan,-1,1625,19300,1000,1000,625,20,39,0.4194333538461538,1,1.0,589638,22721500,38,162.80891645275003,rolling_recent_buffer,1003
19400,log,198,0.3168,4623.259999999994,3633.259999999994,-5.0,32.96499999999989,18.34979797979795,0.8214462623625854,nan,nan,20,nan,-1,1625,19400,1000,1000,625,20,39,0.4194333538461538,1,1.0,589638,22721500,38,162.80891645275003,rolling_recent_buffer,1003
19500,log,198,0.3168,4632.655999999994,3642.655999999994,-5.0,32.96499999999989,18.397252525252494,0.8214462623625854,nan,nan,20,nan,-1,1625,19500,1000,1000,625,20,40,0.4291751384615385,1,1.0,579744,23301244,39,162.80891645275003,rolling_recent_buffer,1003
19600,log,198,0.3168,4636.399999999994,3646.3999999999937,-5.0,32.96499999999989,18.416161616161585,0.8214462623625854,nan,nan,20,nan,-1,1625,19600,1000,1000,625,20,40,0.4291751384615385,1,1.0,579744,23301244,39,162.80891645275003,rolling_recent_buffer,1003
19700,log,198,0.3168,4641.864999999994,3651.864999999994,-5.0,32.96499999999989,18.443762626262597,0.8214462623625854,nan,nan,20,nan,-1,1625,19700,1000,1000,625,20,40,0.4291751384615385,1,1.0,579744,23301244,39,162.80891645275003,rolling_recent_buffer,1003
19800,log,198,0.3168,4643.849999999994,3653.849999999994,-5.0,32.96499999999989,18.45378787878785,0.8214462623625854,nan,nan,20,nan,-1,1625,19800,1000,1000,625,20,41,0.43570904615384615,1,1.0,573108,23874352,40,162.80891645275003,rolling_recent_buffer,1003
19900,log,198,0.3168,4646.669999999995,3656.6699999999937,-5.0,32.96499999999989,18.46803030303027,0.8214462623625854,nan,nan,20,nan,-1,1625,19900,1000,1000,625,20,41,0.43570904615384615,1,1.0,573108,23874352,40,162.80891645275003,rolling_recent_buffer,1003
20000,log,198,0.3168,4651.630999999994,3661.630999999994,-5.0,32.96499999999989,18.49308585858583,0.8214462623625854,19.085162105568173,19.280477228587127,20,1.0,0,1625,20000,1000,1000,625,20,42,0.43243815384615386,1,1.0,576430,24450782,41,162.80891645275003,rolling_recent_buffer,1003
