euclidean_final_xy,maze_geodesic_shortest_path,ratio,shortest_path_touches_horseshoe_region
0.41151050,0.42075742,1.02247069,false
0.72640416,0.74590821,1.02685013,true
0.00818715,0.01438849,1.75744830,false
0.26794101,0.28632367,1.06860712,false
1.10030473,1.16853530,1.06201061,false
0.02017755,0.01438849,0.71309391,false
0.49680689,0.53544178,1.07776642,false
0.01496480,0.01438849,0.96148907,false
0.01666684,0.01438849,0.86330045,false
0.02136781,0.02034840,0.95229223,false
1.57327091,1.67562366,1.06505730,false
0.16704602,0.17121575,1.02496157,false
0.30360637,0.32208311,1.06085756,false
0.00155004,0.00000000,0.00000000,false
0.02784314,0.03473689,1.24759233,false
0.02396832,0.02877698,1.20062570,false
0.69592028,0.89864524,1.29130487,false
0.71147127,0.76318893,1.07269114,false
1.11376172,1.18045512,1.05988121,false
0.53125360,0.56668743,1.06669853,false
0.21567421,0.22774715,1.05597768,false
0.13797233,0.14141622,1.02496071,false
0.00965710,0.01438849,1.48993938,false
1.66642522,1.72023524,1.03229069,false
0.02099868,0.02877698,1.37041857,false
0.01852174,0.01438849,0.77684317,false
0.32518195,0.33400293,1.02712629,false
0.01169518,0.01438849,1.23029253,false
0.79492500,0.83819905,1.05443791,true
0.57749154,0.60100076,1.04070919,true
0.48941871,0.51364726,1.04950475,true
0.59547335,0.61292057,1.02929975,true
0.32670746,0.34983753,1.07079749,true
0.59704148,0.61292057,1.02659630,true
0.64971294,0.69516127,1.06995141,true
1.44267725,1.55124005,1.07525092,true
0.55944540,0.57222378,1.02284116,true
0.57573973,0.59257218,1.02923621,true
0.34747202,0.35724356,1.02812179,true
1.26725461,1.36418969,1.07649219,true
0.64871597,0.72845204,1.12291369,true
0.05318144,0.05508528,1.03579906,true
0.22434515,0.23966697,1.06829573,true
0.65166765,0.71159488,1.09195981,true
0.58705317,0.60696066,1.03391089,true
0.64300442,0.69618383,1.08270458,true
0.92884322,0.97220924,1.04668820,true
0.65567899,0.69516127,1.06021587,true
0.57631190,0.60100076,1.04283941,true
0.57426311,0.58661227,1.02150435,true
0.58802496,0.61292057,1.04233769,true
0.59851776,0.62134915,1.03814656,true
0.57819969,0.60100076,1.03943459,true
0.59685568,0.61292057,1.02691588,true
0.58594471,0.60696066,1.03586678,true
1.37123005,2.01371682,1.46854776,true
0.48940457,0.53050443,1.08397931,true
0.59359261,0.61292057,1.03256099,true
0.53852829,0.56626387,1.05150256,true
0.89326313,0.90375803,1.01174895,true
0.42882429,0.47686526,1.11202951,true
0.56193563,0.58661227,1.04391364,true
1.10424107,1.35413954,1.22630789,true
0.61361684,0.66945197,1.09099348,true
1.52355603,1.81661632,1.19235281,true
0.57761894,0.58414359,1.01129578,true
1.23747157,1.30399161,1.05375480,true
0.21702382,0.23472962,1.08158459,true
0.57505062,0.59257218,1.03046959,true
0.58700572,0.61292057,1.04414753,true
0.57869080,0.59257218,1.02398756,true
0.58294016,0.59257218,1.01652315,true
0.58506666,0.60696066,1.03742139,true
1.44324639,1.55124005,1.07482690,true
0.40851444,0.42918600,1.05060178,true
0.16069311,0.15929594,0.99130537,true
0.57630839,0.60100076,1.04284575,true
0.81722630,0.83922161,1.02691459,true
0.95632279,1.16708919,1.22039253,true
0.57255038,0.59257218,1.03496950,true
0.64973460,0.67728155,1.04239723,true
0.58031131,0.59257218,1.02112808,true
0.57133017,0.59257218,1.03717991,true
0.57211365,0.57818369,1.01060984,true
1.18383017,1.26780861,1.07093791,true
0.40330190,0.43225368,1.07178686,true
0.86755989,0.87498105,1.00855407,true
0.56732153,0.58661227,1.03400317,true
0.57628605,0.58414359,1.01363480,true
0.58259913,0.59853208,1.02734806,true
0.35517526,0.41931130,1.18057576,true
0.27227476,0.28385499,1.04253144,true
0.90269114,0.95432952,1.05720493,true
0.56724293,0.58499071,1.03128780,true
0.73091756,0.79051979,1.08154440,true
0.65436818,0.70418886,1.07613554,true
0.57575667,0.60100076,1.04384505,true
1.41538726,1.71878912,1.21435961,true
0.58130467,0.59853208,1.02963577,true
0.58286698,0.59257218,1.01665078,true
0.89126926,0.90375803,1.01401235,true
0.56235878,0.57222378,1.01754219,true
0.22426144,0.23719829,1.05768649,false
0.35922579,0.37512328,1.04425487,false
0.21214593,0.22527848,1.06190336,false
0.78576034,0.82814891,1.05394593,false
0.21117099,0.22527848,1.06680598,false
0.35775870,0.34532374,0.96524205,false
1.95594789,2.00800502,1.02661479,false
0.24639606,0.26597527,1.07946235,false
0.23463167,0.24562687,1.04686154,false
1.10643203,1.19544261,1.08044830,true
1.75891495,1.82095466,1.03527158,false
0.92690000,0.97450248,1.05135664,false
0.79747752,0.82730179,1.03739826,true
0.95737544,1.03018676,1.07605305,false
0.20701464,0.21931857,1.05943509,false
0.22046158,0.23123839,1.04888290,false
0.49504309,0.52599064,1.06251486,false
1.35233223,1.40368848,1.03797606,false
0.34947688,0.34532374,0.98811614,false
0.22563493,0.23719829,1.05124812,false
0.22946892,0.25158678,1.09638717,false
0.22242834,0.22527848,1.01281372,false
0.25807984,0.25899281,1.00353755,false
0.22505756,0.23719829,1.05394500,false
0.21184431,0.22527848,1.06341527,false
0.21857085,0.23123839,1.05795619,false
2.04616264,2.21473211,1.08238322,true
0.38389115,0.39198044,1.02107184,false
0.21508103,0.22527848,1.04741212,false
0.30202976,0.30564951,1.01198474,false
0.15533352,0.15827338,1.01892611,false
0.40374694,0.41190528,1.02020658,false
0.24334081,0.25158678,1.03388652,false
1.35975149,1.35251799,0.99468028,false
0.18812996,0.17717566,0.94177271,false
2.31694415,2.65481537,1.14582622,true
0.23708982,0.25405546,1.07155787,false
1.87737225,1.96339344,1.04582000,false
0.57912771,0.60346943,1.04203169,false
0.23095450,0.24562687,1.06352928,false
0.22169959,0.22527848,1.01614296,false
0.22974678,0.24562687,1.06912001,false
0.25919129,0.27091262,1.04522269,false
0.22145322,0.23123839,1.04418615,false
1.95597392,2.00800502,1.02660112,false
0.62913632,0.63658476,1.01183915,false
0.95489424,0.99749499,1.04461305,true
0.22736842,0.23719829,1.04323326,false
0.19202953,0.20595264,1.07250506,false
1.17018959,1.16546763,0.99596479,false
0.23822849,0.24562687,1.03105582,false
0.53837794,0.53237410,0.98884828,false
0.22664994,0.24562687,1.08372797,false
0.23796966,0.24562687,1.03217729,false
0.23918410,0.26001536,1.08709303,false
1.79540364,1.85569155,1.03357903,false
0.39213675,0.40594537,1.03521378,false
0.15396897,0.17019320,1.10537335,false
0.23629184,0.25158678,1.06472902,false
0.23792701,0.25405546,1.06778738,false
0.22882252,0.23966697,1.04739239,false
0.92691738,1.14265055,1.23274262,false
0.94636992,1.01477571,1.07228230,false
1.31208689,1.36052301,1.03691533,false
0.71943790,0.74675532,1.03797051,false
0.11647008,0.11510791,0.98830460,false
0.15322881,0.15086736,0.98458875,false
0.22605888,0.23719829,1.04927661,false
1.75057002,1.76484682,1.00815552,false
0.22881175,0.23966697,1.04744168,false
0.22526595,0.24562687,1.09038615,false
0.15427515,0.15827338,1.02591626,false
0.24395519,0.26597527,1.09026280,false
0.14751537,0.14984480,1.01579108,false
0.02284705,0.02877698,1.25954918,false
0.56810354,0.59095062,1.04021639,false
0.02480120,0.02877698,1.16030596,false
0.33468454,0.34243151,1.02314708,false
1.76135115,1.84232562,1.04597293,false
0.02396264,0.02877698,1.20090995,false
0.02471792,0.02034840,0.82322435,false
0.88246487,0.95824431,1.08587247,true
1.56585403,1.65527526,1.05710700,false
0.74468004,0.80882307,1.08613502,false
0.58497348,0.59010350,1.00876966,true
0.73326858,0.79298847,1.08144340,false
0.19165856,0.20595264,1.07458094,false
0.01813866,0.01438849,0.79324987,false
0.36061978,0.36031123,0.99914439,false
1.16342961,1.23800907,1.06410311,false
0.33097998,0.34243151,1.03459887,false
0.00145124,0.00000000,0.00000000,false
0.00770435,0.01438849,1.86757951,false
0.02474184,0.02877698,1.16308985,false
0.09757281,0.11017056,1.12911134,false
0.00493165,0.00000000,0.00000000,false
0.02542733,0.02877698,1.13173413,false
0.01125907,0.01438849,1.27794704,false
1.87308559,2.04496247,1.09176136,true
0.17882140,0.19054159,1.06554136,false
0.02345440,0.02877698,1.22693309,false
0.09906908,0.10421066,1.05189896,false
0.31886883,0.32804302,1.02877105,false
0.23724480,0.24213564,1.02061516,false
0.02072311,0.01438849,0.69432086,false
1.28625295,1.34962575,1.04926932,false
0.09788230,0.10421066,1.06465277,false
2.09583879,2.41761707,1.15353198,true
0.03404872,0.04069679,1.19525182,false
1.66341563,1.79771404,1.08073653,false
0.36555055,0.36627114,1.00197123,false
0.01376427,0.02034840,1.47834862,false
0.02072380,0.02877698,1.38859566,false
0.01936965,0.02034840,1.05053012,false
0.08045187,0.08139359,1.01170540,false
0.01519776,0.01438849,0.94675044,false
1.76146919,1.84232562,1.04590283,false
0.42263818,0.43514591,1.02959441,false
0.73603240,0.76029670,1.03296634,true
0.00660314,0.00000000,0.00000000,false
0.26258713,0.28036376,1.06769803,false
1.09938476,1.16257539,1.05747818,false
0.02672264,0.02034840,0.76146648,false
0.49314069,0.52948187,1.07369333,false
0.01547001,0.02034840,1.31534500,false
0.02371204,0.02034840,0.85814604,false
0.02809555,0.03473689,1.23638373,false
1.58458547,1.69001215,1.06653265,false
0.17557628,0.17717566,1.00910933,false
0.29589635,0.31612321,1.06835792,false
0.01277134,0.01438849,1.12662372,false
0.03329430,0.04069679,1.22233512,false
0.02623152,0.03473689,1.32424232,false
0.70723442,0.91303373,1.29099165,false
0.72249852,0.77757742,1.07623393,false
1.12448379,1.19484361,1.06257077,false
0.54134855,0.58107592,1.07338593,false
0.20464199,0.21335866,1.04259473,false
0.12752191,0.12702773,0.99612472,false
0.00179803,0.00000000,0.00000000,false
1.66661546,1.71427533,1.02859680,false
0.02325750,0.03473689,1.49357785,false
0.01856840,0.02034840,1.09586182,false
0.31693371,0.32804302,1.03505246,false
0.02247620,0.02877698,1.28033137,false
0.15084125,0.14984480,0.99339406,false
0.42653996,0.45302563,1.06209422,false
0.15130613,0.14984480,0.99034191,false
0.44950378,0.45856198,1.02015156,false
1.61386216,1.69248082,1.04871461,false
0.12375759,0.12106782,0.97826581,false
0.12878610,0.12949640,1.00551535,false
0.76433460,0.82031933,1.07324636,true
1.41844585,1.50543046,1.06132388,false
0.59988741,0.65897827,1.09850325,false
0.50859854,0.54489292,1.07136155,true
0.61476457,0.65506348,1.06555179,false
0.32888394,0.35579744,1.08183281,false
0.14352669,0.14388489,1.00249569,false
0.25612266,0.27789509,1.08500783,false
1.01654276,1.08816427,1.07045597,false
0.44794538,0.45856198,1.02370067,false
0.14609424,0.14984480,1.02567222,false
0.14019369,0.13545631,0.96620834,false
0.13966441,0.14984480,1.07289178,false
0.11395404,0.11613047,1.01909924,false
0.14444883,0.14984480,1.03735558,false
0.15037750,0.14984480,0.99645758,false
0.14815489,0.14388489,0.97117882,false
1.83326443,2.08319059,1.13632848,true
0.03460648,0.04069679,1.17598771,false
0.14745652,0.14984480,1.01619650,false
0.05784341,0.06947377,1.20106632,false
0.41766306,0.44068226,1.05511429,false
0.27607949,0.29228358,1.05869355,false
0.12694940,0.13545631,1.06701026,false
1.33461338,1.42361332,1.06668593,false
0.23956346,0.25405546,1.06049335,false
1.98625666,2.27969209,1.14773289,true
0.12399350,0.12106782,0.97640457,false
1.51941858,1.64786924,1.08453935,false
0.30090771,0.32106055,1.06697349,false
0.13602402,0.12949640,0.95201132,false
0.14148984,0.14984480,1.05904985,false
0.13461665,0.12949640,0.96196427,false
0.10386123,0.10421066,1.00336435,false
0.14355607,0.14388489,1.00229056,false
1.61398279,1.69248082,1.04863623,false
0.27529398,0.28530111,1.03635070,false
0.64009374,0.63922888,0.99864885,true
0.14196759,0.14984480,1.05548594,false
0.33052871,0.32557435,0.98501079,false
1.15258734,1.23656296,1.07285835,false
0.12531734,0.12949640,1.03334783,false
0.58387604,0.60346943,1.03355745,false
0.13864953,0.12949640,0.93398374,false
0.12675519,0.12949640,1.02162608,false
0.12409295,0.11510791,0.92759429,false
1.43918587,1.54016735,1.07016570,false
0.14690421,0.15580471,1.06058707,false
0.38904407,0.41190528,1.05876253,false
0.13497269,0.13545631,1.00358308,false
0.12345727,0.12106782,0.98064552,false
0.13327854,0.13545631,1.01634002,false
0.56802495,0.77510874,1.36456813,false
0.59437020,0.63965243,1.07618524,false
0.97780794,1.04499881,1.06871581,false
0.39948593,0.43123112,1.07946511,false
0.35215339,0.36320346,1.03137857,false
0.27386656,0.27687253,1.01097602,false
0.14599379,0.14984480,1.02637787,false
1.70360897,1.78826290,1.04969094,false
0.13413174,0.13545631,1.00987515,false
0.13878805,0.12949640,0.93305153,false
0.41562770,0.44068226,1.06028126,false
0.12503972,0.12106782,0.96823491,false
0.57560766,0.60287043,1.04736346,false
0.00195429,0.00000000,0.00000000,false
0.35045471,0.37120849,1.05921956,false
1.76268011,1.83040580,1.03842200,false
0.03609128,0.04069679,1.12760743,false
0.02257559,0.02034840,0.90134523,false
0.89665649,0.97016413,1.08197971,true
1.56678669,1.64335545,1.04886993,false
0.74268710,0.79690326,1.07300000,false
0.60413755,0.61888048,1.02440326,true
0.74723030,0.80490828,1.07718903,false
0.20222042,0.21787246,1.07740085,false
0.00854274,0.01438849,1.68429383,false
0.34909420,0.34839142,0.99798683,false
1.16327762,1.22608926,1.05399540,false
0.34632672,0.37120849,1.07184478,false
0.02328015,0.02877698,1.23611677,false
0.02232033,0.03473689,1.55628900,false
0.01131110,0.00000000,0.00000000,false
0.08250048,0.08139359,0.98658314,false
0.01954601,0.02877698,1.47226857,false
0.00277490,0.00000000,0.00000000,false
0.01161688,0.01438849,1.23858420,false
1.89527676,2.07373945,1.09416181,true
0.17979819,0.17862178,0.99345705,false
0.00356568,0.00000000,0.00000000,false
0.09732051,0.09229084,0.94831848,false
0.29905655,0.29926604,1.00070051,false
0.26007192,0.27091262,1.04168349,false
0.03353772,0.03473689,1.03575561,false
1.30773723,1.37840273,1.05403647,false
0.10838590,0.11613047,1.07145367,false
2.11195986,2.42953689,1.15037077,true
0.02717195,0.02877698,1.05906935,false
1.66984825,1.78579422,1.06943503,false
0.38492163,0.39504812,1.02630791,false
0.02042507,0.02034840,0.99624625,false
0.00958252,0.00000000,0.00000000,false
0.01766800,0.02034840,1.15170890,false
0.06853070,0.06947377,1.01376123,false
0.01043796,0.01438849,1.37847657,false
1.76277836,1.83040580,1.03836412,false
0.42572317,0.42322609,0.99413450,false
0.75340222,0.77221651,1.02497244,true
0.02057411,0.02877698,1.39869838,false
0.24010812,0.25158678,1.04780622,false
1.12065948,1.19135237,1.06308151,false
0.02617487,0.02034840,0.77740208,false
0.51191839,0.55825885,1.09052314,false
0.01521918,0.02034840,1.33702296,false
0.02584871,0.02034840,0.78721128,false
0.02722131,0.03473689,1.27609161,false
1.58997977,1.67809233,1.05541741,false
0.19517982,0.20595264,1.05519434,false
0.27532075,0.28734623,1.04367805,false
0.02881045,0.03473689,1.20570426,false
0.02750746,0.02877698,1.04615163,false
0.01758074,0.01438849,0.81842340,false
0.71582591,0.92495354,1.29214873,false
0.73441419,0.78949723,1.07500269,false
1.12403790,1.18292379,1.05238782,false
0.53800684,0.56915610,1.05789753,false
0.20454267,0.22527848,1.10137642,false
0.13211345,0.13894754,1.05172899,false
0.02394833,0.02877698,1.20162768,false
1.68858021,1.74305231,1.03225911,false
0.01687061,0.01438849,0.85287317,false
0.01319253,0.02034840,1.54241754,false
0.29709946,0.29926604,1.00729246,false
0.03324727,0.04069679,1.22406408,false
0.57630969,0.60287043,1.04608761,false
0.78925737,0.84006872,1.06437869,false
1.22195647,1.41211706,1.15561977,false
0.54433953,0.56217364,1.03276283,false
0.55308411,0.58252203,1.05322504,false
0.39710920,0.46000810,1.15839193,true
1.03241108,1.22506670,1.18660747,false
0.32272621,0.37861451,1.17317558,false
0.37877556,0.40492281,1.06903100,true
0.26848217,0.29475225,1.09784664,false
0.72088683,0.73730418,1.02277383,false
0.56773590,0.59691052,1.05138766,false
0.43500273,0.44170482,1.01540699,false
0.65321215,0.80780051,1.23665875,false
0.79174996,0.84006872,1.06102781,false
0.56665364,0.59095062,1.04287801,false
0.56156687,0.57656213,1.02670253,false
0.56474676,0.60287043,1.06750579,false
0.53362712,0.56915610,1.06658016,false
0.56602812,0.59095062,1.04403049,false
0.57548945,0.60287043,1.04757860,false
0.57115213,0.59691052,1.04509901,false
1.64482998,2.25398279,1.37034393,true
0.40367315,0.43616847,1.08049908,false
0.57239621,0.60287043,1.05323973,false
0.48395490,0.52249940,1.07964483,false
0.83008646,0.89370789,1.07664434,false
0.55372326,0.59793308,1.07984100,false
0.54756646,0.57656213,1.05295369,false
1.42389048,1.59440551,1.11975292,true
0.64647976,0.65940183,1.01998836,false
1.60792644,1.91938086,1.19369942,true
0.54948350,0.57409345,1.04478743,false
1.09589935,1.29947782,1.18576384,false
0.36520005,0.37963707,1.03953181,false
0.55862729,0.58252203,1.04277403,false
0.56605714,0.60287043,1.06503459,false
0.55851148,0.58252203,1.04299026,false
0.52833286,0.55723629,1.05470685,false
0.56727734,0.59691052,1.05223755,false
1.22225931,1.41211706,1.15533345,false
0.17724027,0.19156415,1.08081618,false
0.38252276,0.38006063,0.99356345,true
0.56355578,0.59095062,1.04861070,false
0.72900722,0.77859998,1.06802780,false
1.26798443,1.40735515,1.10991517,true
0.54950266,0.58252203,1.06008956,false
0.85635456,0.91754752,1.07145750,true
0.56214438,0.58252203,1.03624987,false
0.55033647,0.58252203,1.05848343,false
0.54840608,0.56813354,1.03597237,false
1.01962760,1.25980359,1.23555266,false
0.44592282,0.46988279,1.05373120,false
0.79940870,0.86493091,1.08196335,false
0.55535956,0.57656213,1.03817808,false
0.54878158,0.57409345,1.04612377,false
0.55830237,0.58848194,1.05405596,false
0.14341114,0.41479751,2.89236608,false
0.20864441,0.27934120,1.33883868,false
0.62049946,0.76463504,1.23228962,false
0.26683552,0.28283244,1.05995048,false
0.76784501,0.78046965,1.01644165,false
0.68603553,0.69413871,1.01181162,false
0.56639299,0.59095062,1.04335792,false
1.74184226,1.95905509,1.12470293,true
0.55873707,0.58848194,1.05323590,false
0.56289883,0.58252203,1.03486097,false
0.82808103,0.89370789,1.07925174,false
0.54629492,0.56217364,1.02906621,false
0.35182257,0.37120849,1.05510139,false
1.76283164,1.83040580,1.03833274,false
0.03760963,0.04069679,1.08208452,false
0.02346177,0.02034840,0.86730015,false
0.89790569,0.97016413,1.08047442,true
1.56690607,1.64335545,1.04879001,false
0.74257318,0.79690326,1.07316461,false
0.60580147,0.61888048,1.02158959,true
0.74846370,0.80490828,1.07541392,false
0.20319681,0.21787246,1.07222379,false
0.00999239,0.01438849,1.43994411,false
0.34818159,0.34839142,1.00060264,false
1.16330966,1.22608926,1.05396637,false
0.34766015,0.37120849,1.06773380,false
0.02523239,0.02877698,1.14047786,false
0.02417767,0.03473689,1.43673411,false
0.01164203,0.00000000,0.00000000,false
0.08139964,0.08139359,0.99992559,false
0.02147725,0.02877698,1.33988176,false
0.00125543,0.00000000,0.00000000,false
0.01357002,0.01438849,1.06031430,false
1.89718124,2.07373945,1.09306344,true
0.18004019,0.17862178,0.99212168,false
0.00392267,0.00000000,0.00000000,false
0.09744272,0.09229084,0.94712914,false
0.29736967,0.29926604,1.00637714,false
0.26202356,0.27091262,1.03392468,false
0.03512412,0.03473689,0.98897539,false
1.30956880,1.37840273,1.05256229,false
0.10943889,0.11613047,1.06114443,false
2.11336155,2.42953689,1.14960778,true
0.02742413,0.02877698,1.04933072,false
1.67043497,1.78579422,1.06905941,false
0.38660854,0.39504812,1.02182977,false
0.02203896,0.02034840,0.92329202,false
0.01057503,0.00000000,0.00000000,false
0.01886629,0.02034840,1.07855832,false
0.06779421,0.06947377,1.02477435,false
0.01213488,0.01438849,1.18571323,false
1.76292820,1.83040580,1.03827587,false
0.42606675,0.42322609,0.99333283,false
0.75491694,0.77221651,1.02291586,true
0.02246146,0.02877698,1.28117124,false
0.23818415,0.25158678,1.05627005,false
1.12247328,1.19135237,1.06136368,false
0.02706040,0.02034840,0.75196206,false
0.51352629,0.55825885,1.08710859,false
0.01673101,0.02034840,1.21620857,false
0.02695809,0.02034840,0.75481593,false
0.02804546,0.03473689,1.23859234,false
1.59047901,1.67809233,1.05508612,false
0.19690069,0.20595264,1.04597217,false
0.27356666,0.28734623,1.05037007,false
0.03059658,0.03473689,1.13531930,false
0.02786308,0.02877698,1.03279952,false
0.01805459,0.01438849,0.79694350,false
0.71661206,0.92495354,1.29073120,false
0.73547780,0.78949723,1.07344808,false
1.12404552,1.18292379,1.05238068,false
0.53778914,0.56915610,1.05832577,false
0.20462846,0.22527848,1.10091470,false
0.13265843,0.13894754,1.04740828,false
0.02590051,0.02877698,1.11105849,false
1.69045336,1.74305231,1.03111529,false
0.01766150,0.01438849,0.81468112,false
0.01443689,0.02034840,1.40947239,false
0.29541074,0.29926604,1.01305066,false
0.03473137,0.04069679,1.17175904,false
2.01119759,2.15104280,1.06953330,false
0.34959280,0.35435132,1.01361162,false
0.35913409,0.36277991,1.01015169,false
0.99628908,1.05240483,1.05632476,true
1.82089971,1.96399244,1.07858353,false
1.03340507,1.11754025,1.08141550,false
0.62868784,0.68426402,1.08840027,true
0.86112106,0.88714898,1.03022563,false
0.16288978,0.16176461,0.99309250,false
0.35086213,0.35682000,1.01698065,false
0.69246043,0.69431416,1.00267701,false
1.43198272,1.54672625,1.08012913,false
0.00946701,0.00000000,0.00000000,false
0.33545829,0.34243151,1.02078715,false
0.34146941,0.34839142,1.02027124,false
0.35794692,0.37120849,1.03704899,false
0.43204594,0.45260207,1.04757859,false
0.33960090,0.34243151,1.00833510,false
0.35302635,0.37120849,1.05150362,false
0.34276235,0.35682000,1.04101281,false
1.73896855,1.86940837,1.07500988,true
0.48400746,0.49925877,1.03151050,false
0.35320979,0.37120849,1.05095752,false
0.42253140,0.42135642,0.99721919,false
0.51306155,0.50359712,0.98155304,false
0.23766437,0.24213564,1.01881341,false
0.34760612,0.34839142,1.00225916,false
1.00203231,1.00719424,1.00515147,false
0.24555213,0.26350660,1.07311876,false
2.14014112,2.51177759,1.17365045,true
0.36861831,0.38312830,1.03936319,false
1.86152046,1.90379437,1.02270934,false
0.45401105,0.46043165,1.01414196,false
0.34803577,0.36277991,1.04236384,false
0.35386010,0.37120849,1.04902612,false
0.35405204,0.36277991,1.02465136,false
0.41501120,0.42382510,1.02123773,false
0.34843270,0.35682000,1.02407149,false
2.01149520,2.15104280,1.06937506,false
0.69149753,0.74386309,1.07572776,false
0.80233814,0.85445721,1.06495898,true
0.34109219,0.34243151,1.00392656,false
0.52456552,0.55127638,1.05091997,false
0.81246828,0.82014388,1.00944726,false
0.36051419,0.36277991,1.00628468,false
0.18070347,0.18705036,1.03512326,false
0.35006579,0.36277991,1.03631921,false
0.35710242,0.36277991,1.01589875,false
0.36179023,0.36873981,1.01920888,false
1.79543696,1.86761137,1.04019880,false
0.35139338,0.37018593,1.05348009,false
0.50892997,0.51551694,1.01294279,false
0.34187527,0.34839142,1.01906001,false
0.36774034,0.38312830,1.04184465,false
0.36076032,0.37716839,1.04548192,false
0.90748912,1.01911406,1.12300416,false
0.88095675,0.88365775,1.00306598,false
1.39585037,1.50356079,1.07716473,false
0.84273355,0.88979310,1.05584155,false
0.24129492,0.23021583,0.95408486,false
0.24271539,0.26597527,1.09583193,false
0.33505502,0.34243151,1.02201575,false
1.39288519,1.41952308,1.01912425,false
0.35786474,0.37716839,1.05394119,false
0.35283701,0.36277991,1.02817984,false
0.51196771,0.50359712,0.98365017,false
0.35050322,0.35435132,1.01097880,false
1.73761909,1.81354864,1.04369746,false
1.74153278,1.82197722,1.04619175,false
1.15335427,1.21783612,1.05590811,true
0.19781532,0.18705036,0.94558077,false
1.03189667,1.03350255,1.00155624,false
1.48903713,1.59789675,1.07310739,true
1.22417685,1.31157308,1.07139183,false
1.93336751,2.04827826,1.05943554,false
1.75607218,1.83636571,1.04572337,false
1.47978238,1.48201439,1.00150833,false
0.60583620,0.60431655,0.99749164,false
2.01361238,2.15104280,1.06825068,false
1.75993528,1.84232562,1.04681441,false
1.75397025,1.82793713,1.04217111,false
1.75136942,1.83040580,1.04512833,false
1.69960510,1.74901222,1.02906976,false
1.75816941,1.84232562,1.04786581,false
1.76177286,1.83040580,1.03895675,false
1.76139457,1.83636571,1.04256352,false
2.16858227,2.36704558,1.09151754,true
1.58305598,1.65178403,1.04341479,false
1.75915971,1.83040580,1.04050007,false
1.66539052,1.73811496,1.04366810,false
1.94829353,1.94244604,0.99699866,false
1.77537798,1.90890716,1.07521169,false
1.74081148,1.82793713,1.05004887,false
2.46758099,2.90537959,1.17742016,true
1.85084022,1.94653628,1.05170412,false
1.40781793,1.41007194,1.00160107,false
1.73551204,1.80162883,1.03809642,false
0.40006144,0.42424865,1.06045875,false
1.57496362,1.69061115,1.07342869,false
1.74954974,1.82197722,1.04139779,false
1.75374902,1.83040580,1.04371024,false
1.74754980,1.82197722,1.04258958,false
1.70208024,1.76093203,1.03457639,false
1.75645997,1.83636571,1.04549249,false
0.00153273,0.00000000,0.00000000,false
1.33961507,1.40717971,1.05043586,false
1.35695754,1.45154318,1.06970420,true
1.75570055,1.84232562,1.04933932,false
1.83748283,1.82733813,0.99447902,false
2.35549670,2.71832923,1.15403653,true
1.73820947,1.82197722,1.04819198,false
2.06862758,2.22852160,1.07729473,true
1.75176167,1.82197722,1.04008282,false
1.73998745,1.82197722,1.04712090,false
1.73691406,1.80758873,1.04068979,false
0.34793730,0.36771725,1.05684920,false
1.66492858,1.78085687,1.06962959,false
1.91709544,1.91366906,0.99821273,false
1.74883440,1.82793713,1.04523169,false
1.73524326,1.80162883,1.03825721,false
1.74521516,1.81601732,1.04056930,false
1.11209474,1.19092881,1.07088791,false
1.17087537,1.26738505,1.08242524,false
0.64708361,0.64748201,1.00061569,false
1.23860087,1.26124970,1.01828582,false
1.96598656,2.05568428,1.04562479,false
1.88721825,1.96935335,1.04352178,false
1.75984424,1.84232562,1.04686857,false
2.68561138,3.17731477,1.18308806,true
1.74650707,1.81601732,1.03979958,false
1.75149795,1.82197722,1.04023942,false
1.94657128,1.94244604,0.99788077,false
1.73888179,1.81354864,1.04293958,false
0.01839079,0.02034840,1.10644506,false
0.86117440,0.92946733,1.07930209,true
1.54218716,1.62649828,1.05466984,false
0.72176651,0.78004609,1.08074576,false
0.56844857,0.57818369,1.01712577,true
0.71182772,0.76421149,1.07359052,false
0.21164462,0.23472962,1.10907433,false
0.02761727,0.03473689,1.25779582,false
0.34340609,0.33996283,0.98997323,false
1.13998462,1.20923209,1.06074422,false
0.34636886,0.35435132,1.02304615,false
0.02251675,0.02877698,1.27802521,false
0.01725245,0.01438849,0.83399700,false
0.02922904,0.04069679,1.39234123,false
0.08703691,0.09825075,1.12884004,false
0.02172786,0.02877698,1.32442788,false
0.03741078,0.04069679,1.08783603,false
0.02784778,0.03473689,1.24738428,false
1.86319605,2.03304266,1.09115874,true
0.15546911,0.16176461,1.04049357,false
0.03415664,0.04069679,1.19147515,false
0.07735084,0.07543368,0.97521478,false
0.33468188,0.33996283,1.01577903,false
0.23496062,0.23021583,0.97980603,false
0.00324187,0.01438849,4.43833064,false
1.29029971,1.36154557,1.05521652,false
0.11880342,0.13298764,1.11939229,false
2.07596744,2.38884010,1.15071174,true
0.02540274,0.02877698,1.13282972,false
1.63954965,1.76893706,1.07891643,false
0.34938633,0.35435132,1.01421062,false
0.01578860,0.02034840,1.28880274,false
0.02765010,0.04069679,1.47184958,false
0.01951734,0.02034840,1.04258029,false
0.06742011,0.06947377,1.03046063,false
0.02578495,0.03473689,1.34717701,false
1.73774004,1.81354864,1.04362482,false
0.39875865,0.40636893,1.01908494,false
0.71731420,0.73151972,1.01980376,true
