cell_x,cell_y,fitness,descriptor_x,descriptor_y,steps,food_collected,wall_collisions,hazard_contacts
9,14,23.200000000000003,-16.278732299804688,-1.9895169734954834,280,5,14,7
9,15,21.349999999999955,-17.499183654785156,-0.8598054647445679,280,5,12,0
9,16,19.459999999999987,-17.883502960205078,2.2009756565093994,280,4,8,4
9,17,19.25999999999998,-15.974957466125488,3.332902193069458,280,4,25,2
9,18,19.544999999999984,-15.487507820129395,5.239290714263916,280,4,14,3
9,19,15.947999999999993,-15.591063499450684,7.09404993057251,246,3,8,1
10,3,16.17099999999999,-13.373688697814941,-24.2804012298584,247,3,9,0
10,4,21.179999999999975,-13.228924751281738,-21.831863403320312,280,4,8,0
10,5,23.290000000000003,-13.626026153564453,-19.670440673828125,280,5,16,0
10,6,20.040000000000003,-12.812446594238281,-18.171794891357422,280,4,14,3
10,7,20.03999999999996,-14.277178764343262,-15.753097534179688,280,4,14,0
10,8,22.52999999999997,-15.078688621520996,-13.123276710510254,280,5,19,0
10,9,24.799999999999972,-14.627962112426758,-11.051909446716309,280,6,24,0
10,10,23.129999999999942,-15.13765811920166,-9.503174781799316,280,5,22,0
10,11,23.029999999999966,-13.343185424804688,-7.099208354949951,280,5,7,0
10,12,23.05499999999998,-15.17061996459961,-6.691141605377197,280,5,17,2
10,13,26.369999999999976,-12.548893928527832,-4.089463710784912,280,6,8,0
10,14,21.509999999999955,-14.144916534423828,-2.4916985034942627,280,5,24,0
10,15,21.799999999999944,-14.383624076843262,-1.029280662536621,280,5,6,0
10,16,22.02999999999999,-15.082379341125488,1.1854698657989502,280,5,19,6
10,17,19.289999999999957,-12.704507827758789,3.648902654647827,280,4,5,2
10,18,19.467000000000013,-14.812098503112793,5.594117164611816,264,4,9,7
10,19,15.716999999999969,-13.674736976623535,7.463783264160156,254,3,9,0
11,3,16.924000000000014,-12.286885261535645,-23.82881736755371,243,3,11,0
11,4,16.210000000000026,-10.903249740600586,-22.632484436035156,250,3,24,0
11,5,16.82000000000001,-11.189122200012207,-19.351192474365234,265,3,21,0
11,6,19.53999999999996,-10.895160675048828,-18.386837005615234,280,4,20,0
11,7,21.21499999999991,-11.918845176696777,-14.993232727050781,280,5,18,0
11,8,21.485000000000024,-10.160257339477539,-14.307001113891602,280,5,50,1
11,9,19.809999999999963,-10.593409538269043,-12.476762771606445,280,4,11,0
