dataset,seed,cell_x,cell_y,centroid_index,fitness,home_depth,bulk_depth,median_bulk_depth,centroid_to_home_euclidean,high_blowup_target,high_blowup_touch_count,any_disagreement_target,any_disagreement_touch_count,geodesic_assignment_count,log_geodesic_assignment_count
horseshoe,1005,3,12,87,2.731999999999998,23.144094274282853,32.62351750657635,31.165154802832557,22.983109400859874,False,0,True,1,1,0.6931471805599453
horseshoe,1005,4,9,109,3.894999999999997,23.65702280368035,30.63121274912905,28.8791929337162,23.140491619792904,False,0,True,2,5,1.791759469228055
horseshoe,1005,4,10,110,3.630999999999997,22.121406987363066,29.957832030604088,27.88406858447023,21.751332106627686,False,0,True,3,6,1.9459101490553132
horseshoe,1005,4,11,111,6.928999999999997,20.821837329389215,29.570905839032374,27.621059326137786,20.54500115401863,False,0,True,21,53,3.9889840465642745
horseshoe,1005,4,12,112,6.5109999999999975,19.776889100838225,29.43378473776209,27.868629515421812,19.555363060376795,False,0,True,14,40,3.713572066704308
horseshoe,1005,4,13,113,9.370000000000003,18.968240894862163,29.579682149940247,27.892977076137743,18.816639031091064,False,0,True,8,27,3.332204510175204
horseshoe,1005,4,15,115,7.363999999999997,18.33094663622329,30.314937170124878,28.949644631749294,18.204088783264158,False,0,False,0,1,0.6931471805599453
horseshoe,1005,4,16,116,3.6829999999999967,18.48665633530238,31.798631264787186,29.903347590380886,18.359142475298725,False,0,True,1,3,1.3862943611198906
horseshoe,1005,4,17,117,4.498999999999997,19.014338296458767,32.537027009904236,30.547549985073495,18.816639031091064,False,0,True,1,1,0.6931471805599453
horseshoe,1005,5,7,132,9.789999999999996,24.217253122766383,30.16525632396543,28.087380114241313,23.97752612245869,False,0,True,1,1,0.6931471805599453
horseshoe,1005,5,8,133,11.014999999999976,22.38290485655961,28.791791955678406,26.687291328872874,22.13329616127882,False,0,True,8,41,3.7376696182833684
horseshoe,1005,5,9,134,10.334999999999992,20.72330769283515,27.815161686652505,25.81573820085075,20.40054820271452,False,0,True,9,61,4.127134385045092
horseshoe,1005,5,10,135,7.536999999999996,19.334738416885678,27.1195569874598,24.956831373021604,18.81011597461285,False,0,True,9,85,4.454347296253507
horseshoe,1005,5,11,136,7.360999999999995,17.706896292339245,26.631886671190912,24.664793888088106,17.40106568530215,False,0,True,12,117,4.770684624465665
horseshoe,1005,5,12,137,6.911999999999996,16.524556860493803,26.52617883207569,24.63189046255129,16.2207348473712,False,0,True,9,59,4.0943445622221
horseshoe,1005,5,13,138,8.527000000000028,15.457068264747498,26.547917911158965,24.54288381424738,15.322072933906583,False,0,True,19,104,4.653960350157523
horseshoe,1005,5,14,139,7.251999999999995,15.067733312492159,26.889501701301466,25.26769533144747,14.756629933487215,False,0,True,8,25,3.258096538021482
horseshoe,1005,5,15,140,7.046999999999996,14.700380362816661,27.489083269331886,25.818103765529315,14.563271026611327,False,0,True,3,20,3.044522437723423
horseshoe,1005,5,16,141,9.588000000000005,14.947905919044535,28.497344672212712,26.55535220240974,14.756629933487215,True,1,True,15,72,4.290459441148391
horseshoe,1005,5,17,142,7.707999999999997,15.445747131478416,29.49689398589499,26.997123013667885,15.322072933906583,False,0,True,2,11,2.4849066497880004
horseshoe,1005,6,7,157,10.355999999999996,22.2921404135598,27.991962838140378,26.051976163855027,21.957524482351808,False,0,True,2,3,1.3862943611198906
horseshoe,1005,6,8,158,16.234999999999967,20.10662863957972,26.48145260992798,24.033272940118323,19.927215595831996,False,0,True,9,28,3.367295829986474
horseshoe,1005,6,9,159,17.919999999999952,18.386105547633882,25.42167834338715,22.601249365020262,17.98314459184402,False,0,True,14,59,4.0943445622221
horseshoe,1005,6,10,160,10.667999999999969,16.429110954937567,24.682979963816486,21.915458285810693,16.156471935985145,False,0,True,15,65,4.189654742026425
horseshoe,1005,6,11,161,8.103999999999996,14.81943738476094,24.156715864494014,21.978222716141783,14.491659995462564,False,0,True,7,35,3.58351893845611
horseshoe,1005,6,12,162,8.232000000000028,13.405038091543789,23.993839792406035,21.919974281998485,13.05079926397661,False,0,True,16,69,4.248495242049359
horseshoe,1005,6,13,163,8.983000000000013,12.227490701556796,23.986021419164413,22.18407150230357,11.915411928751887,False,0,True,5,95,4.564348191467836
horseshoe,1005,6,14,164,7.522999999999996,11.314796881887801,24.29401351254041,22.249018537766545,11.1789645957835,False,0,True,7,99,4.605170185988092
horseshoe,1005,6,15,165,10.323000000000004,11.074475977969898,24.925124369253854,22.662648421582926,10.922453269958496,False,0,True,16,120,4.795790545596741
horseshoe,1005,6,16,166,7.141999999999995,11.348231157965571,25.798781411546383,22.97327865880143,11.1789645957835,False,0,True,15,119,4.787491742782046
horseshoe,1005,6,17,167,7.085999999999995,11.974638692393835,27.017242515711086,24.52603658285791,11.915411928751887,False,0,True,6,69,4.248495242049359
horseshoe,1005,7,6,181,5.938999999999993,22.976995185487308,27.15379884590145,25.214125304770768,22.632556190061766,False,0,True,1,1,0.6931471805599453
horseshoe,1005,7,7,182,13.817999999999994,20.772108764062004,25.886504493887077,23.93735650225767,20.39252587854889,True,1,True,3,8,2.1972245773362196
horseshoe,1005,7,8,183,15.414999999999997,18.501677547514312,24.511537102584196,22.001130681545924,18.188352089097496,True,1,True,1,3,1.3862943611198906
horseshoe,1005,7,9,184,16.789999999999974,16.174754332022555,23.42467148446068,20.372142231178675,16.0348283347648,False,0,True,6,27,3.332204510175204
horseshoe,1005,7,10,185,19.089999999999932,14.103785198159677,22.748261671749017,19.49978246299218,13.955422449087047,False,0,True,8,36,3.6109179126442243
horseshoe,1005,7,11,186,14.66799999999998,12.098777245042367,22.07499504384492,18.762657365939816,11.988763061229347,False,0,True,12,54,4.007333185232471
horseshoe,1005,7,12,187,14.906999999999982,10.473135278622298,21.906922841788166,18.81351175507349,10.200274101357259,False,0,True,8,53,3.9889840465642745
horseshoe,1005,7,13,188,14.764999999999995,8.823363119896628,21.9627769244015,18.90263430246202,8.700532842651073,False,0,True,6,72,4.290459441148391
horseshoe,1005,7,14,189,7.677999999999996,7.772229839967088,22.22724658021387,19.0010926056624,7.66103646695329,False,0,True,11,128,4.859812404361672
horseshoe,1005,7,15,190,7.669999999999987,7.633343329720188,22.870293210891745,19.905395578285578,7.2816355133056625,False,0,True,4,103,4.6443908991413725
horseshoe,1005,7,16,191,7.957999999999993,7.930416709446729,23.750348999857867,21.03518127692594,7.66103646695329,False,0,True,9,75,4.330733340286331
horseshoe,1005,7,17,192,7.855999999999993,8.76054133331926,25.115960086221865,22.5715627721997,8.700532842651073,False,0,True,5,92,4.532599493153256
horseshoe,1005,8,2,202,5.689999999999993,31.854940873001745,34.99855848941656,33.80838761567668,31.166667608648414,False,0,True,1,1,0.6931471805599453
horseshoe,1005,8,3,203,2.6569999999999987,29.532412506305256,32.71554389171479,31.48585924898019,28.80329095509966,False,0,True,1,2,1.0986122886681098
horseshoe,1005,8,4,204,6.467999999999992,26.985195953498852,30.029258885138564,28.75526292906584,26.44308033983532,False,0,True,3,6,1.9459101490553132
horseshoe,1005,8,5,205,8.36900000000002,24.696086123637077,27.91080308057101,26.466153099204067,24.086966473023384,True,1,True,3,9,2.302585092994046
horseshoe,1005,8,7,207,15.472999999999995,19.65697994864576,24.28526963717714,22.200140886144567,19.393000023096235,False,0,True,4,9,2.302585092994046
horseshoe,1005,8,8,208,14.501000000000012,17.276414050289098,23.009037594798528,20.63578809147114,17.060172622382854,True,1,True,6,15,2.772588722239781
horseshoe,1005,8,9,209,18.614999999999934,14.92384651476675,22.019413459256,19.223900226623062,14.742762899602651,False,0,True,8,32,3.4965075614664802
horseshoe,1005,8,10,210,18.53999999999992,12.714419181141112,21.18505308143515,18.380497715539907,12.449383676351493,False,0,True,17,68,4.23410650459726
horseshoe,1005,8,11,211,23.204999999999973,10.513357204119306,20.670462540573872,17.71153872839495,10.196262939274447,False,0,True,8,57,4.060443010546419
horseshoe,1005,8,12,212,15.379999999999972,8.157868759451766,20.369759113997873,17.147514855748206,8.017414167382396,False,0,True,7,98,4.59511985013459
horseshoe,1005,8,13,213,22.33499999999998,6.095091184611778,20.33950780418203,17.550797146394963,5.994381530614671,False,0,True,12,104,4.653960350157523
horseshoe,1005,8,14,214,7.090999999999997,4.394669197105415,20.573456542477942,17.660977499377353,4.350266421325535,False,0,True,20,167,5.123963979403259
horseshoe,1005,8,15,215,7.6759999999999975,3.652517831145678,21.147466227766802,18.592198135142166,3.640817756652829,False,0,True,16,185,5.225746673713202
horseshoe,1005,8,16,216,8.281999999999993,4.383968218930326,22.07317885750335,19.615265595451426,4.350266421325535,False,0,True,11,76,4.343805421853684
horseshoe,1005,8,17,217,8.157999999999989,6.525199630326865,23.07738030783155,20.83941833286015,5.994381530614671,False,0,True,2,13,2.6390573296152584
horseshoe,1005,8,18,218,1.11,8.783187933612737,24.367801062785485,22.9476927686465,8.017414167382396,False,0,True,1,1,0.6931471805599453
horseshoe,1005,8,19,219,2.7039999999999993,10.95977426454344,27.031213211004783,25.916700445681645,10.196262939274444,False,0,True,2,12,2.5649493574615367
horseshoe,1005,8,20,220,2.131999999999999,12.808952657464843,28.46073421722424,27.590628216978793,12.44938367635149,False,0,False,0,4,1.6094379124341003
horseshoe,1005,9,3,228,5.958999999999989,31.527105331759923,34.67280710106927,33.48055207443486,28.57225955200196,False,0,True,1,1,0.6931471805599453
horseshoe,1005,9,4,229,2.339999999999999,27.10762290560152,29.073623471243305,27.594939649890044,26.191237922668464,False,0,True,1,1,0.6931471805599453
horseshoe,1005,9,5,230,6.54299999999999,24.863996825033485,26.840695069000066,25.29027640346432,23.810216293334967,False,0,True,7,10,2.3978952727983707
horseshoe,1005,9,6,231,7.090999999999997,22.01097833793881,25.01928801003639,23.387213987383696,21.429194664001468,False,0,True,7,22,3.1354942159291497
horseshoe,1005,9,7,232,9.382999999999987,19.443683591990357,23.422066291290708,21.897608222664285,19.048173034667972,False,0,True,12,30,3.4339872044851463
horseshoe,1005,9,8,233,11.627000000000006,17.23890218027591,22.082431709134042,20.107299214466735,16.667151405334476,False,0,True,6,21,3.091042453358316
horseshoe,1005,9,9,234,15.694999999999983,14.889578138489883,21.044452453636758,18.92563238535301,14.28612977600098,False,0,True,4,19,2.995732273553991
horseshoe,1005,9,10,235,14.23799999999998,11.954535324144933,20.17234013973709,18.19540641024801,11.905108146667484,False,0,True,4,33,3.5263605246161616
horseshoe,1005,9,11,236,19.005000000000003,9.564126922214541,19.684073806963116,17.2940539743115,9.524086517333988,True,1,True,6,50,3.9318256327243257
horseshoe,1005,9,12,237,17.07999999999994,7.209213062788106,19.432942321535158,16.87044470831773,7.143064888000488,False,0,True,10,127,4.852030263919617
horseshoe,1005,9,13,238,14.487999999999968,4.796320839136598,19.30069677676385,16.792618632357357,4.762043258666992,False,0,True,4,175,5.170483995038151
horseshoe,1005,9,14,239,13.955,2.4076371549069444,19.564036852561337,17.221733416154827,2.381021629333496,False,0,True,27,570,6.3473892096560105
horseshoe,1005,9,15,240,9.996000000000013,0.0,20.14717973967422,18.33094663622329,0.0,False,0,True,23,699,6.551080335043404
horseshoe,1005,9,16,241,6.883999999999995,2.388159932760664,20.942619352530006,18.793230811087533,2.381021629333496,False,0,True,12,425,6.054439346269371
horseshoe,1005,9,17,242,4.971999999999999,4.786710565140122,22.136515592551792,20.288861031552653,4.762043258666992,False,0,True,9,249,5.521460917862246
horseshoe,1005,9,18,243,14.011999999999919,7.167821744191948,23.44941852852586,22.182599275355713,7.143064888000488,False,0,True,6,145,4.983606621708336
horseshoe,1005,9,19,244,11.039999999999978,9.655588932497492,24.9892797196934,24.326689369958412,9.524086517333984,True,1,True,14,115,4.7535901911063645
horseshoe,1005,9,20,245,7.442999999999999,12.0144527206376,26.71621567722172,26.221761652975868,11.90510814666748,False,0,True,2,12,2.5649493574615367
horseshoe,1005,10,6,256,9.30099999999999,22.087638298995078,24.72414493440842,23.518753294170672,21.736281602077838,False,0,True,7,16,2.833213344056216
horseshoe,1005,10,7,257,6.992999999999997,19.774086879895577,23.25147355409345,22.04358200348875,19.39300002309624,False,0,True,13,54,4.007333185232471
horseshoe,1005,10,8,258,9.748999999999958,17.403062762101356,21.694202411144214,19.71128401298282,17.060172622382858,False,0,True,16,93,4.543294782270004
horseshoe,1005,10,9,259,22.50499999999995,15.08897028821075,20.65998540105112,19.22758570863243,14.742762899602653,False,0,True,11,74,4.31748811353631
horseshoe,1005,10,10,260,17.53999999999991,12.926812039741854,19.761272701881737,18.303235807385455,12.449383676351497,False,0,True,8,67,4.219507705176107
horseshoe,1005,10,11,261,15.294999999999956,10.24532583039342,19.156435388049463,17.185937720751994,10.19626293927445,False,0,True,10,105,4.663439094112067
horseshoe,1005,10,12,262,19.24999999999994,8.05850456706823,18.95015664693492,17.000039719957446,8.0174141673824,False,0,True,3,145,4.983606621708336
horseshoe,1005,10,13,263,18.754999999999935,6.023994426239351,18.764259863101838,16.56376941837616,5.9943815306146755,False,0,True,4,262,5.572154032177765
horseshoe,1005,10,14,264,21.604999999999993,4.43636798277762,19.026186246133538,16.658500003126495,4.350266421325541,False,0,True,23,633,6.452048954437226
horseshoe,1005,10,15,265,16.327999999999985,3.763890896124145,19.492954846252665,17.565055297791588,3.6408177566528366,False,0,True,15,160,5.081404364984463
horseshoe,1005,10,16,266,16.282999999999998,4.400377720468102,20.519895160889913,18.543794854436772,4.350266421325541,False,0,True,10,101,4.624972813284271
horseshoe,1005,10,17,267,15.362999999999937,6.009297798759075,22.011991630050527,20.466075005359702,5.9943815306146755,False,0,True,8,69,4.248495242049359
horseshoe,1005,10,18,268,14.693999999999967,8.255625647263171,22.770815405505466,22.003783936835212,8.0174141673824,False,0,True,8,57,4.060443010546419
horseshoe,1005,10,19,269,10.51799999999998,10.383989336336544,24.2938100945923,22.949976933177346,10.196262939274447,False,0,True,7,50,3.9318256327243257
horseshoe,1005,10,20,270,7.2129999999999965,12.59338694509161,25.98715314925097,24.8495409160775,12.449383676351493,False,0,True,13,34,3.5553480614894135
horseshoe,1005,10,21,271,2.190999999999999,14.943741705786886,28.109440083397136,27.01735721710815,14.74276289960265,False,0,True,1,5,1.791759469228055
horseshoe,1005,11,6,281,-1.6589999999999978,22.93089604003237,25.015320041431504,23.508472731286552,22.63255619006177,False,0,True,2,2,1.0986122886681098
horseshoe,1005,11,7,282,6.446999999999994,20.491798506202276,23.27378160663378,22.319845154855813,20.392525878548895,False,0,True,3,21,3.091042453358316
horseshoe,1005,11,8,283,13.473999999999922,18.263667336401827,22.200853250878833,20.551997956969455,18.188352089097496,True,1,True,11,48,3.8918202981106265
horseshoe,1005,11,9,284,16.599999999999923,16.131045894171635,20.640095615255756,19.176506491863073,16.0348283347648,False,0,True,6,19,2.995732273553991
horseshoe,1005,11,10,285,16.459999999999916,14.373856742848275,19.82832929195814,18.422629021098505,13.955422449087049,False,0,True,1,61,4.127134385045092
horseshoe,1005,11,11,286,16.34999999999994,12.443111017973402,19.215510770451562,17.406491523827633,11.98876306122935,False,0,True,15,255,5.545177444479562
horseshoe,1005,11,12,287,15.319999999999986,10.884050392133547,18.87554149394939,16.411590960601828,10.200274101357262,False,0,True,9,121,4.804021044733257
horseshoe,1005,11,13,288,16.934999999999945,8.95075271208604,18.847732487671387,16.946402796518925,8.700532842651077,False,0,True,15,266,5.58724865840025
horseshoe,1005,11,14,289,24.579999999999995,8.197760733180191,19.054760980784756,16.524336474170052,7.661036466953294,False,0,True,11,67,4.219507705176107
horseshoe,1005,11,15,290,17.909999999999993,7.842131412015636,19.467794652903002,17.18017116579217,7.281635513305666,False,0,True,12,85,4.454347296253507
horseshoe,1005,11,16,291,16.400999999999982,8.4876416144349,20.405938972653516,18.54675080093169,7.661036466953294,False,0,True,7,57,4.060443010546419
horseshoe,1005,11,17,292,16.067999999999934,9.140159268621783,21.317360739074406,19.54801139328935,8.700532842651077,False,0,True,2,8,2.1972245773362196
horseshoe,1005,11,18,293,11.401,13.234584094601228,23.143331999166872,22.08957463167767,10.200274101357262,False,0,True,2,2,1.0986122886681098
horseshoe,1005,11,19,294,10.356000000000034,12.829133401943862,24.308631398548254,23.530385241576013,11.988763061229347,False,0,True,7,32,3.4965075614664802
horseshoe,1005,11,20,295,11.252999999999984,14.584236628387256,26.924001049314978,26.364749034690195,13.955422449087045,True,1,True,16,57,4.060443010546419
horseshoe,1005,11,21,296,4.140999999999997,16.43423248285523,28.706461748003143,28.41045639350976,16.034828334764796,False,0,False,0,1,0.6931471805599453
horseshoe,1005,12,7,307,13.474999999999921,22.87403997509368,24.005356718833173,23.144747792765898,21.957524482351808,False,0,True,2,3,1.3862943611198906
horseshoe,1005,12,8,308,16.044999999999927,20.70366880642653,22.691285593736577,21.83639596099895,19.927215595831996,False,0,True,2,4,1.6094379124341003
horseshoe,1005,12,9,309,16.62999999999991,18.37048137287628,21.563584908542204,20.650189675552085,17.98314459184402,False,0,True,9,36,3.6109179126442243
horseshoe,1005,12,10,310,18.484999999999943,16.75931146765088,20.459597845537875,19.21106397851385,16.156471935985145,False,0,True,5,79,4.382026634673881
horseshoe,1005,12,11,311,17.799999999999944,15.255952209987733,19.794693636730422,18.656078240942527,14.491659995462564,False,0,True,23,200,5.303304908059076
horseshoe,1005,12,12,312,18.004999999999967,13.36358666877583,19.47178709649993,17.641614876270868,13.05079926397661,False,0,True,8,53,3.9889840465642745
horseshoe,1005,12,13,313,20.999999999999943,12.54462600606378,19.37261993423256,17.149592877745196,11.915411928751887,False,0,True,9,28,3.367295829986474
horseshoe,1005,12,14,314,19.30199999999999,11.656416608699134,19.558281552928566,17.294387870556456,11.1789645957835,False,0,True,13,57,4.060443010546419
horseshoe,1005,12,15,315,24.509999999999984,11.563919689553984,20.078532653996376,17.961015966189336,10.922453269958496,False,0,True,11,51,3.9512437185814275
horseshoe,1005,12,16,316,19.24999999999992,11.727513208771672,20.838609006789287,19.039631196129623,11.1789645957835,True,1,True,14,69,4.248495242049359
horseshoe,1005,12,17,317,19.759999999999927,12.912614853305477,21.937628345201656,20.268604880778575,11.915411928751887,False,0,True,9,33,3.5263605246161616
horseshoe,1005,12,18,318,16.174999999999947,14.478058650962607,23.303402392596585,22.081842527268055,13.05079926397661,False,0,True,2,15,2.772588722239781
horseshoe,1005,12,19,319,10.904999999999978,16.7015206736814,25.037799864813312,23.777068571800946,14.491659995462562,False,0,True,4,6,1.9459101490553132
horseshoe,1005,12,20,320,10.062,18.522680025056317,26.864252339849823,26.054326467626932,16.15647193598514,False,0,True,9,18,2.9444389791664403
horseshoe,1005,12,21,321,6.658999999999998,18.991633214521194,28.847307630414747,28.00115485624911,17.983144591844017,False,0,True,3,7,2.0794415416798357
horseshoe,1005,13,6,331,12.74999999999988,26.336699951097188,27.467258591771348,27.208090463950132,25.909443200157856,False,0,True,2,2,1.0986122886681098
horseshoe,1005,13,7,332,16.004999999999917,24.425051597144794,25.513249567234087,25.26702017398743,23.977526122458695,False,0,True,8,14,2.70805020110221
horseshoe,1005,13,8,333,16.41999999999993,22.664447206705624,24.134158651284153,23.35497561641538,22.133296161278828,False,0,True,6,15,2.772588722239781
horseshoe,1005,13,9,334,16.809999999999963,21.04775081744288,23.07813955818793,22.67209849127984,20.400548202714525,False,0,True,3,13,2.6390573296152584
horseshoe,1005,13,10,335,18.264999999999976,19.233495236244735,21.604623984701018,19.971933964272132,18.810115974612852,False,0,True,9,49,3.912023005428146
horseshoe,1005,13,11,336,19.719999999999953,17.787182827219613,20.963129568609407,18.82494675189006,17.401065685302154,False,0,True,6,37,3.6375861597263857
horseshoe,1005,13,12,337,17.404999999999948,16.762844936436785,20.522030787160165,18.45641253384952,16.220734847371205,False,0,True,2,5,1.791759469228055
horseshoe,1005,13,13,338,22.07499999999996,15.781376462038754,20.496787909265745,18.11691715078332,15.322072933906588,False,0,True,6,10,2.3978952727983707
horseshoe,1005,13,14,339,21.349999999999994,15.392865688265887,20.800571990841924,18.30815390191945,14.75662993348722,False,0,True,3,5,1.791759469228055
horseshoe,1005,13,15,340,20.584999999999994,15.200528066151712,21.392545169603032,18.87499080539904,14.563271026611332,False,0,True,4,9,2.302585092994046
horseshoe,1005,13,16,341,19.479999999999983,15.284073557765403,22.07642970931054,19.90796539265512,14.75662993348722,False,0,True,8,18,2.9444389791664403
horseshoe,1005,13,17,342,18.170000000000012,16.005230168795208,22.99446084682576,20.695678485375574,15.322072933906588,False,0,True,9,27,3.332204510175204
horseshoe,1005,13,18,343,20.664999999999928,17.245664286628333,24.331274571110463,22.12818906070888,16.220734847371205,False,0,True,17,47,3.871201010907891
horseshoe,1005,13,19,344,14.906999999999982,18.71642889070717,25.837737377490456,23.567083838916485,17.401065685302154,False,0,True,1,1,0.6931471805599453
horseshoe,1005,14,7,357,13.759999999999918,26.92638070173807,27.223820979105952,26.961029187208787,26.348088059432627,False,0,True,2,3,1.3862943611198906
horseshoe,1005,14,8,358,15.869999999999898,25.64714107947395,25.972047429845226,25.76052558668151,24.681628479444118,False,0,True,6,12,2.5649493574615367
horseshoe,1005,14,9,359,18.234999999999918,24.197501055017124,24.91394300722104,23.693904242947553,23.14049161979291,True,1,True,16,41,3.7376696182833684
horseshoe,1005,14,10,360,17.469999999999942,22.205281555478056,23.732865694101598,21.841387991728556,21.75133210662769,False,0,True,2,5,1.791759469228055
horseshoe,1005,14,11,361,20.9299999999999,20.965165408701296,22.813466168569565,20.086440588587223,20.54500115401864,False,0,True,2,4,1.6094379124341003
horseshoe,1005,14,12,362,18.989999999999892,20.110453435060258,22.291803591207785,19.272133024329754,19.5553630603768,False,0,True,6,9,2.302585092994046
horseshoe,1005,14,13,363,26.644999999999882,19.37727303008186,22.294769503982042,19.350265563168946,18.816639031091068,False,0,True,5,11,2.4849066497880004
horseshoe,1005,14,14,364,25.899999999999885,18.99712082490906,22.649279259144798,19.72848392137559,18.359142475298732,True,1,True,10,19,2.995732273553991
horseshoe,1005,14,15,365,18.749999999999908,18.835678328926047,23.071138257312036,20.53665361152269,18.20408878326416,False,0,True,2,3,1.3862943611198906
horseshoe,1005,14,16,366,22.814999999999994,18.91004569691392,23.668466835326875,20.99687221703405,18.359142475298732,False,0,True,12,19,2.995732273553991
horseshoe,1005,14,17,367,19.909999999999968,19.403096662306286,24.590937549361854,22.929055977250197,18.816639031091068,False,0,True,4,6,1.9459101490553132
horseshoe,1005,14,18,368,20.07999999999996,20.397954748427043,25.808747157258686,23.69718236214711,19.5553630603768,True,1,True,12,28,3.367295829986474
horseshoe,1005,14,19,369,20.54499999999994,21.734793271513954,27.475610149242456,25.28246122671258,20.545001154018635,False,0,True,3,6,1.9459101490553132
horseshoe,1005,15,8,383,18.00499999999993,28.158952735572957,28.308411456517653,27.655355923503393,27.477151921297292,False,0,True,6,9,2.302585092994046
horseshoe,1005,15,9,384,19.624999999999876,26.851907692143207,27.66281319442842,27.01470389022297,26.101598527953232,False,0,True,4,11,2.4849066497880004
horseshoe,1005,15,10,385,17.47999999999993,26.72742094714531,27.856164072903947,27.154420508616628,24.87833478594492,False,0,True,1,2,1.0986122886681098
horseshoe,1005,15,11,386,20.98999999999991,24.544117006776283,25.272732392795916,22.610222328157505,23.830823857503784,False,0,True,3,5,1.791759469228055
horseshoe,1005,15,12,387,28.15499999999987,24.075987968143075,24.4789800029559,22.063825473498163,22.98310940085988,False,0,True,6,7,2.0794415416798357
horseshoe,1005,15,13,388,22.53499999999995,23.0128331184437,24.701190291493134,22.40999915828226,22.35792919156701,True,1,True,6,9,2.302585092994046
horseshoe,1005,15,14,389,21.554999999999968,22.60654097413023,24.999497337029624,22.775926632476313,21.974285101842618,False,0,True,3,4,1.6094379124341003
horseshoe,1005,15,15,390,21.304999999999968,22.98759531298213,25.16891609731584,23.426093354854196,21.844906539916998,False,0,True,1,1,0.6931471805599453
horseshoe,1005,15,16,391,21.474999999999984,22.816296078041372,27.04725709114997,26.342255392985283,21.974285101842618,False,0,True,5,5,1.791759469228055
horseshoe,1005,15,17,392,23.49999999999998,22.943225586723216,27.075968289188015,26.3239545990039,22.35792919156701,False,0,True,4,4,1.6094379124341003
horseshoe,1005,15,18,393,21.45499999999998,23.684042536848803,27.975557086565164,26.677699541966664,22.98310940085988,False,0,True,4,8,2.1972245773362196
horseshoe,1005,16,8,408,20.774999999999903,31.149451423612522,31.396287590125258,30.930639812001367,30.451864949278765,True,1,True,9,17,2.8903717578961645
horseshoe,1005,16,9,409,23.79499999999993,30.961459663106744,31.239677834054824,30.8750769832008,29.21670150611652,True,1,True,8,19,2.995732273553991
horseshoe,1005,16,10,410,23.544999999999927,31.897848220867235,32.17278822689922,31.753920307830146,28.129232888662607,False,0,True,2,2,1.0986122886681098
horseshoe,1005,16,12,412,17.34999999999995,29.808102401478614,30.725660463451547,29.57598593989704,26.46782044133886,False,0,True,1,1,0.6931471805599453
horseshoe,1005,16,13,413,20.98999999999992,27.527357016204057,28.511825935720147,27.295240554622488,25.926804641493817,False,0,True,3,3,1.3862943611198906
horseshoe,1005,16,14,414,24.60499999999997,27.37287676364645,28.11635479668534,27.0509917014481,25.596706954608898,False,0,True,12,15,2.772588722239781
horseshoe,1005,16,15,415,21.509999999999923,28.3838296052065,29.02600852316178,28.268323064300915,25.485724296569828,False,0,True,1,1,0.6931471805599453
horseshoe,1005,16,16,416,24.264999999999972,26.73911839990659,29.37201545013133,27.912338796973295,25.596706954608898,False,0,True,3,3,1.3862943611198906
horseshoe,1005,16,17,417,23.46999999999996,26.58009691099156,29.79233391258037,29.33865072777019,25.926804641493817,False,0,True,7,7,2.0794415416798357
horseshoe,1005,16,18,418,21.194999999999958,27.098463053077268,30.743279754963325,30.264836070600047,26.46782044133886,False,0,True,3,3,1.3862943611198906
horseshoe,1005,17,8,433,24.01499999999993,34.75458961402056,34.848404018094996,34.52073564431205,33.558149352228746,True,1,True,5,11,2.4849066497880004
horseshoe,1005,17,9,434,18.804999999999886,34.504648486727206,34.692034630058274,34.4791218504372,32.4414696947424,False,0,True,3,4,1.6094379124341003
horseshoe,1005,17,13,438,25.069999999999986,30.573496110396988,31.044309015245606,30.25161104819864,29.513259866974433,False,0,True,3,3,1.3862943611198906
horseshoe,1005,17,14,439,25.584999999999976,30.526382731055314,30.602118517711002,29.923548770893873,29.223701271014626,False,0,False,0,0,0.0
horseshoe,1005,17,15,440,24.359999999999975,31.534008623676378,31.106479651194707,30.45317889072038,29.126542053222657,False,0,False,0,1,0.6931471805599453
horseshoe,1005,17,16,441,23.01499999999996,31.58972459294222,32.09498254850808,31.425473012306014,29.223701271014626,True,2,True,6,7,2.0794415416798357
horseshoe,1005,17,18,443,25.32499999999991,30.87923026578985,33.7500002631956,33.67106969991402,29.989645345891194,False,0,True,1,1,0.6931471805599453
horseshoe,1005,18,8,458,18.67499999999991,38.477638412804026,38.48425921979942,38.243784443095514,36.76266863107446,False,0,True,1,2,1.0986122886681098
horseshoe,1005,18,12,462,22.909999999999915,35.285706670786475,35.57318952319564,34.9264651707502,33.5368937873505,False,0,True,1,1,0.6931471805599453
horseshoe,1005,18,13,463,25.58999999999996,34.835680663697715,34.782009272098456,34.232846703536275,33.11158294173293,False,0,False,0,0,0.0
horseshoe,1005,18,15,465,22.52499999999994,34.75988557184403,34.23663565457859,33.77937231300774,32.76735980987549,False,0,True,2,2,1.0986122886681098
horseshoe,1005,18,16,466,26.56999999999997,34.78812696281891,34.70207260257485,34.24146882567856,32.85375371109361,False,0,True,2,2,1.0986122886681098
horseshoe,1005,18,17,467,25.414999999999925,35.09573244613818,35.80768075647768,35.03853660545061,33.11158294173293,True,1,True,7,7,2.0794415416798357
horseshoe,1005,18,18,468,25.88999999999991,36.87270351471348,37.571859697100365,36.81550767402591,33.5368937873505,False,0,True,3,3,1.3862943611198906
horseshoe,1005,20,17,517,26.484999999999932,208.8127882236258,208.8127882236258,208.8127882236258,40.33111804046104,False,0,False,0,0,0.0
