evaluation,source,fitness,final_x,final_y,latent_0,latent_1,cell_x,cell_y,inserted,replaced,latent_clipped,steps,food_collected,wall_collisions,hazard_contacts,path_length,displacement,loop_score,bbox_area,is_loop,is_near_still,assignment_geodesic_distance
115,mutated_elite,10.25699999999997,-0.9692482677318297,0.7171225726663056,-1.165561556816101,-0.24728922545909882,4,4,True,True,False,219,2,18,0,11.034430503845215,1.4880051612854004,4.6364817620745065,1.1604138612747192,True,False,0.43585084022899845
116,mutated_elite,4.220000000000001,-0.5868302187680569,-0.5437744995932505,0.3373173475265503,0.32661688327789307,7,5,False,False,False,205,1,0,0,0.4130956530570984,0.25324270129203796,1.6317249071809314,0.03766981139779091,False,False,0.14594308808280743
117,mutated_elite,0.7520000000000004,-0.9702948481542267,-0.9146232540098927,0.08535101264715195,0.09084272384643555,7,5,False,False,False,159,0,20,0,0.7852415442466736,0.2815926969051361,7.086266622374869,0.06008521839976311,False,False,0.23874596124718847
118,mutated_elite,7.652,-0.33102929216965693,-0.5265568457198818,0.07725179195404053,0.06699806451797485,7,5,True,True,False,244,2,0,0,2.040280818939209,0.46024537086486816,2.5152332507472406,0.29956668615341187,True,False,0.251636061081851
119,mutated_elite,-2.416,0.12153154534310516,-0.9738373856836376,0.547480583190918,0.8398443460464478,8,6,False,False,False,158,0,118,0,0.9352670311927795,0.8958250880241394,0.24561259699803073,0.18361040949821472,False,False,0.31275770950198073
120,mutated_elite,5.744999999999996,-0.20847031496976187,-0.9507104127923688,-0.21175508201122284,0.7269616723060608,6,6,False,False,False,180,1,15,0,6.802713871002197,0.5622212886810303,7.724581495912466,0.7661065459251404,True,False,0.1816834208241391
121,mutated_elite,10.20799999999999,0.196578390498129,0.9730803084565838,0.10564091056585312,1.5310637950897217,7,7,True,True,False,246,2,8,0,5.017632484436035,1.9605895280838013,4.632223973927902,3.3067381381988525,True,False,0.5895775983826672
122,mutated_elite,0.17999999999999092,-0.9749668412522365,-0.14991216672181912,-0.9797229170799255,-0.4465181827545166,5,4,False,False,False,205,1,166,0,2.847519874572754,0.6665313839912415,0.7664136294923614,0.8985016345977783,False,False,0.3604150451847376
123,mutated_elite,15.039999999999978,-0.4585196543064023,-0.7501214265496776,-0.026677504181861877,0.33454811573028564,7,5,True,True,False,280,3,15,3,7.650993347167969,0.29066771268844604,6.801419806100731,3.6377878189086914,True,False,0.33110216443608614
124,mutated_elite,3.5979999999999963,0.9730492151988439,-0.7295652897529636,-0.45791399478912354,0.7805435657501221,6,6,False,False,False,136,0,17,0,6.816093921661377,1.714632511138916,2.3173071182867218,2.8480377197265625,True,False,0.307293858324338
125,mutated_elite,1.5050000000000008,-0.68902751368344,-0.6589930539699976,0.15322786569595337,0.0596136674284935,7,5,False,False,False,160,0,0,0,0.5892453789710999,0.12667807936668396,1.1653127659111508,0.03506923094391823,False,False,0.22932179434984412
126,mutated_elite,2.233,-0.9568986885594013,-0.03411236599884249,-0.39867615699768066,-0.18134967982769012,6,4,False,False,False,151,0,8,0,2.865466833114624,0.7557488679885864,5.590640368159574,0.6596962213516235,True,False,0.17610419435731062
127,mutated_elite,1.6090000000000002,0.6146212189276344,-0.7960745711089091,0.4255101680755615,0.8046212792396545,7,6,True,True,False,143,0,9,3,2.7255828380584717,1.3543356657028198,6.32703918669026,0.3004404306411743,True,False,0.2975195191122674
128,mutated_elite,5.570999999999998,-0.6027660929446963,-0.6545114878527631,-1.2763718366622925,-0.27153751254081726,4,4,False,False,False,182,1,14,0,6.475132942199707,0.1794157326221466,7.546465947684616,0.5288706421852112,True,False,0.34383460852508874
