map,condition,condition_label,seed,archive_cell_x,archive_cell_y,evaluation,fitness,common_cell_0,common_cell_1,common_cell_2,path_efficiency,loop_score_raw,loop_score_clipped,food_collected_raw,food_collected_clipped,path_length,displacement,bbox_area,is_loop,is_near_still,match_candidate_count,match_descriptor_distance,match_status
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,17,16,16115,24.314999999999912,0,5,5,0.10353092628675131,8.192487095989765,8.192487095989765,5.0,5.0,9.175738334655762,0.9499726891517639,1.8492685556411743,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,17,17,16406,22.869999999999937,0,5,4,0.0658785830926425,7.744917245801317,7.744917245801317,4.0,4.0,12.126428604125977,0.7988719344139099,1.8919408321380615,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,17,18,16955,20.784999999999897,1,4,4,0.17684294755413021,6.433216146939905,6.433216146939905,4.0,4.0,9.84898567199707,1.741723656654358,1.6679283380508423,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,17,19,16279,25.324999999999935,1,3,5,0.1491988174907201,5.876831972790297,5.876831972790297,5.0,5.0,11.659494400024414,1.7395827770233154,2.077523708343506,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,18,8,14126,2.795999999999998,2,1,0,0.2558311411048533,2.4548540749203647,2.4548540749203647,0.0,0.0,6.386711597442627,1.6339197158813477,1.4783114194869995,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,18,9,12895,10.353999999999978,0,3,2,0.10298259988323831,4.686904039911319,4.686904039911319,2.0,2.0,9.667287826538086,0.9955624341964722,1.5223592519760132,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,18,11,18263,16.004999999999974,0,5,3,0.03586328288491726,8.386445040324489,8.386445040324489,3.0,3.0,11.365558624267578,0.40760624408721924,3.7065558433532715,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,18,12,12332,18.494999999999965,1,3,4,0.17963503129306052,5.412390037532102,5.412390037532102,4.0,4.0,9.224349975585938,1.657016396522522,3.724163055419922,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,18,13,19888,18.694999999999965,0,5,4,0.026475095087879083,8.531668218893337,8.531668218893337,4.0,4.0,11.379858016967773,0.3012828230857849,3.663339376449585,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,18,14,11521,17.899999999999945,1,4,4,0.15846271947024929,6.393024278223919,6.393024278223919,4.0,4.0,10.262187957763672,1.6261742115020752,3.654167413711548,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,18,16,19867,19.484999999999943,1,3,4,0.14505467330274513,5.435982421617216,5.435982421617216,4.0,4.0,11.59628963470459,1.682096004486084,3.696204900741577,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,18,19,15937,25.68499999999991,0,5,5,0.06879326518863599,7.7291379909987725,7.7291379909987725,5.0,5.0,12.066633224487305,0.8301030993461609,1.9293606281280518,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,19,12,19514,18.659999999999975,0,4,4,0.06616765420603692,6.3245791043332025,6.3245791043332025,4.0,4.0,10.72997760772705,0.7099774479866028,3.55800199508667,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,19,13,11992,19.664999999999967,1,4,5,0.16150237869506348,6.626211186383638,6.626211186383638,5.0,5.0,10.195880889892578,1.646659016609192,3.7238399982452393,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,19,14,19327,23.244999999999948,0,4,4,0.07957824283737068,6.618890437849236,6.618890437849236,4.0,4.0,10.43420696258545,0.8303358554840088,3.6377904415130615,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,19,15,15046,22.88499999999997,0,5,4,0.08250589683944175,8.394488878219022,8.394488878219022,4.0,4.0,11.364914894104004,0.93767249584198,1.8933418989181519,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,19,16,18273,19.314999999999948,0,4,4,0.11651871501272382,6.061443789828738,6.061443789828738,4.0,4.0,10.318249702453613,1.202269196510315,3.6408138275146484,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,19,20,18523,21.679999999999954,1,3,5,0.12675725271771965,5.338622173112186,5.338622173112186,5.0,5.0,10.702396392822266,1.356606364250183,3.6267735958099365,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,20,13,15686,16.884999999999945,0,3,4,0.018346087745889524,4.938906146068663,4.938906146068663,4.0,4.0,7.924410343170166,0.14538192749023438,3.769130229949951,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,20,14,17612,21.499999999999982,1,3,5,0.16115906416388573,5.857326166776594,5.857326166776594,5.0,5.0,10.185965538024902,1.641560673713684,3.7292299270629883,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,20,15,13823,24.124999999999957,0,4,4,0.08235950578612493,6.651999552177901,6.651999552177901,4.0,4.0,11.518178939819336,0.9486315250396729,3.744335412979126,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,20,16,19178,19.409999999999954,0,4,4,0.10377398778660975,6.032204508901821,6.032204508901821,4.0,4.0,10.942424774169922,1.1355390548706055,3.6904380321502686,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,20,17,16908,22.069999999999947,1,4,5,0.1444015407694374,7.276600620117965,7.276600620117965,5.0,5.0,10.087063789367676,1.456587553024292,3.575167417526245,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,20,18,18710,21.724999999999955,1,5,5,0.136711180565486,7.609047480063866,7.609047480063866,5.0,5.0,10.457183837890625,1.4296139478683472,3.6639633178710938,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,20,19,19866,20.794999999999924,0,4,5,0.11749439309418452,7.272970602247075,7.272970602247075,5.0,5.0,9.796289443969727,1.1510090827941895,3.6892201900482178,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,20,21,17793,22.03999999999995,0,3,5,0.10824337179206031,5.13915879274247,5.13915879274247,5.0,5.0,10.402320861816406,1.1259822845458984,3.756803035736084,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,21,15,14060,18.199999999999964,1,3,4,0.1548803833226377,5.290980237613513,5.290980237613513,4.0,4.0,10.334203720092773,1.6005654335021973,3.735896348953247,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,21,16,15250,22.029999999999955,0,4,5,0.11854419212196249,6.7307719720936765,6.7307719720936765,5.0,5.0,11.550202369689941,1.3692094087600708,3.7586448192596436,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,21,17,17691,23.744999999999955,0,4,4,0.09063004348996424,7.123175750393766,7.123175750393766,4.0,4.0,11.627862930297852,1.0538337230682373,3.671393394470215,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,21,18,19531,25.72499999999994,0,3,6,0.10974467398331277,4.654556567566102,4.654556567566102,6.0,6.0,12.592185974121094,1.381925344467163,3.6172995567321777,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,21,19,17248,25.669999999999956,1,3,6,0.1326515685158624,4.60966583226511,4.60966583226511,6.0,6.0,12.010125160217285,1.593161940574646,3.675346851348877,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,21,20,19397,21.814999999999948,1,2,5,0.151169567562931,3.9068323846996464,3.9068323846996464,5.0,5.0,10.106427192687988,1.5277842283248901,3.7435591220855713,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1004,22,17,9715,21.514999999999947,0,4,5,0.12005034742247485,7.130582103965764,7.130582103965764,5.0,5.0,10.665693283081055,1.280420184135437,3.6005172729492188,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,3,10,19960,3.163999999999998,1,1,0,0.15876211805069934,2.106552524527085,2.106552524527085,0.0,0.0,6.389248847961426,1.0143706798553467,3.507462978363037,True,False,3,0.0,verified_final_space_descriptor
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,3,11,19700,4.045999999999998,1,0,0,0.19467212874456052,1.439738914350582,1.439738914350582,0.0,0.0,6.506089210510254,1.2665542364120483,3.57389760017395,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,3,12,17679,2.731999999999998,2,1,0,0.2605767357394888,1.516213355065602,1.516213355065602,0.0,0.0,6.062310695648193,1.5796971321105957,3.5227484703063965,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,4,9,9035,3.894999999999997,0,1,0,0.03901968381397071,1.8433343370606907,1.8433343370606907,0.0,0.0,7.094691276550293,0.27683261036872864,3.636080026626587,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,4,10,7805,3.630999999999997,1,1,0,0.15152860562403198,1.6258758367396957,1.6258758367396957,0.0,0.0,6.485168933868408,0.9826886057853699,3.6364667415618896,True,False,3,0.0,verified_final_space_descriptor
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,4,11,4346,6.928999999999997,1,1,1,0.14811087333013626,1.6816475187344626,1.6816475187344626,1.0,1.0,7.546849250793457,1.1177704334259033,3.792954683303833,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,4,12,8585,6.5109999999999975,1,0,1,0.21493790629411624,1.423540741278943,1.423540741278943,1.0,1.0,8.082172393798828,1.7371652126312256,3.7974276542663574,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,4,13,14160,9.370000000000003,1,2,2,0.13002306458737115,3.253016928077641,3.253016928077641,2.0,2.0,8.621262550354004,1.1209629774093628,3.6073434352874756,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,4,15,16171,7.363999999999997,1,1,1,0.1447753422392246,2.99495295314092,2.99495295314092,1.0,1.0,7.975831508636475,1.1547037363052368,3.4822001457214355,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,4,16,14447,3.6829999999999967,1,1,0,0.19792997465642861,2.6209791501692674,2.6209791501692674,0.0,0.0,6.747405052185059,1.335513710975647,2.837660074234009,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,4,17,15187,4.498999999999997,1,1,0,0.22485479199349584,2.2971049365416394,2.2971049365416394,0.0,0.0,7.561162948608398,1.700163722038269,3.671802520751953,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,5,7,13852,9.789999999999996,0,1,2,0.03993876234216587,1.8760368274607673,1.8760368274607673,2.0,2.0,9.006738662719727,0.35971799492836,3.800112009048462,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,5,8,19218,11.014999999999976,0,1,2,0.09032508454076743,2.00866301225237,2.00866301225237,2.0,2.0,10.294715881347656,0.9298710823059082,3.740307092666626,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,5,9,8266,10.334999999999992,0,1,2,0.026840983690127045,2.024920683860779,2.024920683860779,2.0,2.0,9.12470531463623,0.24491606652736664,3.767479181289673,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,5,10,13776,7.536999999999996,0,1,1,0.029604841750897358,1.9874394895533984,1.9874394895533984,1.0,1.0,8.661460876464844,0.25642117857933044,3.790858507156372,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,5,11,13672,7.360999999999995,0,1,1,0.09744913124332485,2.913384709124886,2.913384709124886,1.0,1.0,8.832904815673828,0.860758900642395,3.7782793045043945,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,5,12,5218,6.911999999999996,1,1,1,0.17172412411141288,2.5047159736812734,2.5047159736812734,1.0,1.0,8.471414566040039,1.4547462463378906,3.7727766036987305,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,5,13,12852,8.527000000000028,1,1,2,0.20568018636686874,2.969643611280447,2.969643611280447,2.0,2.0,8.812207221984863,1.8124964237213135,3.578497886657715,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,5,14,7127,7.251999999999995,1,1,1,0.17737222992175097,2.370300279327127,2.370300279327127,1.0,1.0,8.708831787109375,1.5447049140930176,3.788393497467041,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,5,15,15342,7.046999999999996,1,1,1,0.21215048918923396,2.593345419043248,2.593345419043248,1.0,1.0,8.464825630187988,1.7958168983459473,3.76128888130188,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,5,16,5318,9.588000000000005,0,2,2,0.1249827141864034,3.2341352495720948,3.2341352495720948,2.0,2.0,8.406669616699219,1.05068838596344,3.5951321125030518,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,5,17,6374,7.707999999999997,2,2,1,0.2563877871398615,3.416740205250404,3.416740205250404,1.0,1.0,8.709622383117676,2.2330408096313477,3.6088449954986572,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,6,7,15950,10.355999999999996,1,1,2,0.14491251872511052,2.17518196174341,2.17518196174341,2.0,2.0,9.609262466430664,1.3925024271011353,3.797037363052368,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,6,8,15898,16.234999999999967,1,1,4,0.16350163561167658,2.2474177388415018,2.2474177388415018,4.0,4.0,10.668994903564453,1.7443981170654297,3.7995412349700928,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,6,9,8403,17.919999999999952,1,2,5,0.14896858404299088,3.203403951766484,3.203403951766484,5.0,5.0,12.064986228942871,1.7973039150238037,3.7929494380950928,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,6,10,12536,10.667999999999969,1,1,2,0.12915981126953213,2.5544355009434825,2.5544355009434825,2.0,2.0,7.1451873779296875,0.9228710532188416,3.7401294708251953,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,6,11,3217,8.103999999999996,0,1,1,0.0796414656547723,2.7379465950516804,2.7379465950516804,1.0,1.0,8.685750961303711,0.691745936870575,3.7694876194000244,True,False,2,0.0,verified_final_space_descriptor
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,6,12,13002,8.232000000000028,1,1,2,0.1981345691967912,2.9483917053509248,2.9483917053509248,2.0,2.0,8.687934875488281,1.7213802337646484,3.4994800090789795,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,6,13,18216,8.983000000000013,1,2,2,0.1848309892518473,3.936995107202349,3.936995107202349,2.0,2.0,9.39659309387207,1.7367815971374512,3.700625419616699,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,6,14,11713,7.522999999999996,1,1,1,0.20304548558138544,2.5479064472248765,2.5479064472248765,1.0,1.0,8.045167922973633,1.6335350275039673,3.7018990516662598,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,6,15,12135,10.323000000000004,0,2,2,0.055721876801393316,3.2222640772306494,3.2222640772306494,2.0,2.0,10.153077125549316,0.5657485127449036,3.32234787940979,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,6,16,8809,7.141999999999995,1,2,1,0.14857921495666523,3.383840246492323,3.383840246492323,1.0,1.0,8.423892974853516,1.2516154050827026,2.1569740772247314,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,6,17,10287,7.085999999999995,1,2,1,0.14262642359642613,3.3104743007595667,3.3104743007595667,1.0,1.0,8.316200256347656,1.1861099004745483,2.1363039016723633,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,7,6,13580,5.938999999999993,0,0,1,0.023526214031039005,1.443568677309199,1.443568677309199,1.0,1.0,7.4785027503967285,0.1759408563375473,3.7857141494750977,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,7,7,10603,13.817999999999994,0,2,3,0.06173541728428636,3.5063808221735036,3.5063808221735036,3.0,3.0,12.259610176086426,0.7568521499633789,3.698594808578491,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,7,8,19552,15.414999999999997,0,3,3,0.11064068377084439,5.566364358029534,5.566364358029534,3.0,3.0,12.097479820251465,1.3384734392166138,3.6836483478546143,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,7,9,13683,16.789999999999974,0,4,4,0.0410438134509587,6.271398340763594,6.271398340763594,4.0,4.0,13.390504837036133,0.5495973825454712,3.5382285118103027,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,7,10,7148,19.089999999999932,0,5,3,0.06466765190224713,7.702701212579303,7.702701212579303,3.0,3.0,11.419092178344727,0.7384458780288696,1.9197527170181274,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,7,11,14631,14.66799999999998,1,1,3,0.15628669750216506,2.313150568721815,2.313150568721815,3.0,3.0,12.670503616333008,1.9802311658859253,3.746634006500244,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,7,12,9291,14.906999999999982,0,4,3,0.10715457536444815,6.1507353081942595,6.1507353081942595,3.0,3.0,12.627580642700195,1.3531030416488647,3.3608486652374268,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,7,13,2505,14.764999999999995,1,5,3,0.14371045233700974,8.582127835097612,8.582127835097612,3.0,3.0,11.918920516967773,1.7128734588623047,3.3718104362487793,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,7,14,17552,7.677999999999996,1,2,1,0.24412857115600345,3.432030418508376,3.432030418508376,1.0,1.0,7.797435760498047,1.9035768508911133,3.4942870140075684,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,7,15,10502,7.669999999999987,2,1,2,0.2912099811004668,2.9265235645762857,2.9265235645762857,2.0,2.0,7.924522876739502,2.3077001571655273,3.79761004447937,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,7,16,11122,7.957999999999993,0,2,2,0.07590949922446559,3.3304272564909345,3.3304272564909345,2.0,2.0,7.9395551681518555,0.602687656879425,1.466941237449646,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,7,17,8008,7.855999999999993,0,2,2,0.04682633545434688,3.8675669931990773,3.8675669931990773,2.0,2.0,9.011512756347656,0.42197611927986145,1.5843850374221802,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,8,2,18423,5.689999999999993,0,1,1,0.041473008637987384,2.2803431969724834,2.2803431969724834,1.0,1.0,7.461480140686035,0.30945003032684326,3.7618823051452637,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,8,3,15864,2.6569999999999987,1,1,0,0.20109810328536404,1.6742624146398817,1.6742624146398817,0.0,0.0,5.876638889312744,1.1817809343338013,3.308454751968384,True,False,4,0.0,verified_final_space_descriptor
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,8,4,14836,6.467999999999992,0,1,1,0.0329861204621763,1.7230830890073172,1.7230830890073172,1.0,1.0,7.790569305419922,0.25698065757751465,3.790597677230835,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,8,5,15361,8.36900000000002,0,1,2,0.032569255883113525,2.183076446168092,2.183076446168092,2.0,2.0,7.774005889892578,0.25319358706474304,3.8002169132232666,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,8,7,14007,15.472999999999995,0,5,3,0.0529974764369294,7.574655504427092,7.574655504427092,3.0,3.0,13.035931587219238,0.6908714771270752,3.6707630157470703,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,8,8,13383,14.501000000000012,0,4,3,0.12125673305261751,7.016997575888268,7.016997575888268,3.0,3.0,12.108863830566406,1.4682812690734863,3.582951307296753,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,8,9,4070,18.614999999999934,0,5,3,0.08155190129340206,8.194190696950749,8.194190696950749,3.0,3.0,12.633030891418457,1.030247688293457,2.161665916442871,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,8,10,7591,18.53999999999992,0,4,3,0.07226814843591069,7.43241818099941,7.43241818099941,3.0,3.0,12.0338716506958,0.8696656227111816,2.1384830474853516,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,8,11,18744,23.204999999999973,0,5,4,0.055838544108723284,8.750545121831971,8.750545121831971,4.0,4.0,13.564501762390137,0.7574220299720764,2.05001163482666,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,8,12,15424,15.379999999999972,1,1,4,0.15668491397055137,2.314881338657496,2.314881338657496,4.0,4.0,11.94411849975586,1.8714631795883179,3.800877094268799,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,8,13,18437,22.33499999999998,0,6,4,0.051335857708113296,9.82289332131494,9.82289332131494,4.0,4.0,13.518202781677246,0.6939685344696045,2.0400798320770264,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,8,14,19290,7.090999999999997,1,2,1,0.1980084320166517,3.279283710677768,3.279283710677768,1.0,1.0,9.189163208007812,1.819531798362732,3.6448285579681396,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,8,15,5846,7.6759999999999975,1,1,1,0.21648070738090977,2.939358856064574,2.939358856064574,1.0,1.0,8.197668075561523,1.77463698387146,3.1679489612579346,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,8,16,9307,8.281999999999993,1,2,2,0.1451247113877633,3.3728797660402132,3.3728797660402132,2.0,2.0,8.425252914428711,1.2227123975753784,1.7830647230148315,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,8,17,19046,8.157999999999989,0,2,2,0.05810567052641201,3.7279214988884433,3.7279214988884433,2.0,2.0,8.012710571289062,0.4655839204788208,1.2618800401687622,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,8,18,14052,1.11,2,0,0,0.3401716302549912,1.3881207462810907,1.3881207462810907,0.0,0.0,4.369736671447754,1.4864604473114014,2.499577522277832,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,8,19,9224,2.7039999999999993,2,1,0,0.3688246945388827,1.695311691624027,1.695311691624027,0.0,0.0,5.030257701873779,1.855283260345459,3.1807756423950195,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,8,20,15772,2.131999999999999,2,0,0,0.30489668517024465,1.3027919518900293,1.3027919518900293,0.0,0.0,5.695770740509033,1.736621618270874,3.798902750015259,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,9,3,17971,5.958999999999989,0,1,1,0.02003524176361746,1.6128203095961702,1.6128203095961702,1.0,1.0,7.410056114196777,0.14846226572990417,3.7987613677978516,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,9,4,18818,2.339999999999999,2,0,0,0.26874780496104456,1.4875997194666584,1.4875997194666584,0.0,0.0,5.76213264465332,1.5485605001449585,3.5205349922180176,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,9,5,18503,6.54299999999999,0,1,1,0.1127930352512696,1.9828172728690785,1.9828172728690785,1.0,1.0,8.080644607543945,0.9114404320716858,3.777543544769287,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,9,6,18453,7.090999999999997,1,2,1,0.17033852249128625,4.42611163207415,4.42611163207415,1.0,1.0,8.245016098022461,1.4044438600540161,3.208327531814575,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,9,7,10639,9.382999999999987,1,1,2,0.18963760464371304,1.8116084119299447,1.8116084119299447,2.0,2.0,9.205127716064453,1.745638370513916,3.7992587089538574,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,9,8,5275,11.627000000000006,0,3,2,0.09109968500949053,5.6038496504504165,5.6038496504504165,2.0,2.0,11.35451602935791,1.0343928337097168,3.6388232707977295,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,9,9,2373,15.694999999999983,0,4,3,0.06284119361907199,6.697221475762648,6.697221475762648,3.0,3.0,13.062780380249023,0.8208807110786438,3.2566299438476562,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,9,10,16744,14.23799999999998,0,5,3,0.05184132001652043,8.196800739905582,8.196800739905582,3.0,3.0,12.39051628112793,0.6423407196998596,2.19572377204895,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,9,11,15030,19.005000000000003,0,4,4,0.11256742133758867,7.297833097953848,7.297833097953848,4.0,4.0,14.530266761779785,1.6356346607208252,3.241328477859497,True,False,1,nan,unique
horseshoe,contribution_geodesic_niching,Contribution: geodesic niching,1005,9,12,3210,17.07999999999994,1,5,4,0.13044234829222828,7.94110334962528,7.94110334962528,4.0,4.0,12.671714782714844,1.6529282331466675,2.0427722930908203,True,False,1,nan,unique
