seed,evaluation,fitness,source,blowup_ratio,geodesic_cell_x,geodesic_cell_y,geodesic_cell_arrival_rank,geodesic_cell_first_evaluation,evaluations_since_first_geodesic_cell_arrival,actual_run_inserted,actual_run_replaced
1003,13878,0.0680000000000017,mutated_elite,1.0731044105797298,5,9,20,10659,3219,False,False
1003,13885,2.198,mutated_elite,1.0720504690624109,7,17,66,10136,3749,False,False
1003,13891,8.975999999999935,mutated_elite,1.0106253416169195,6,6,10,10265,3626,False,False
1003,13894,21.17999999999992,mutated_elite,1.274374333046767,15,3,2,13574,320,False,False
1003,13915,10.344999999999905,mutated_elite,1.8693804280833075,7,9,23,10131,3784,False,False
1003,13916,18.14999999999992,mutated_elite,1.1450469339578162,10,8,20,10126,3790,False,False
1003,13918,13.892999999999953,mutated_elite,1.4939128411429226,11,14,30,10024,3894,False,False
1003,13920,7.009999999999998,mutated_elite,1.1642804425325706,9,19,32,10468,3452,True,True
1003,13922,19.729999999999926,mutated_elite,1.3958958923623104,12,5,8,12038,1884,False,False
1003,13929,7.194999999999997,mutated_elite,1.271184982098139,10,16,19,10495,3434,False,False
1003,13931,4.483999999999996,mutated_elite,1.0440314324641717,6,11,39,10080,3851,False,False
1003,13934,1.286000000000002,mutated_elite,1.4508700013987406,5,14,55,10035,3899,False,False
1003,13936,5.076999999999996,mutated_elite,1.1004500327089988,7,17,67,10136,3800,False,False
1003,13954,13.863999999999962,mutated_elite,1.0061279535723413,8,4,13,10163,3791,False,False
1003,13962,10.25599999999996,mutated_elite,1.1890903690590497,8,4,14,10163,3799,False,False
1003,13966,4.998999999999997,mutated_elite,1.5518718257491226,7,9,24,10131,3835,False,False
1003,13967,3.118999999999999,mutated_elite,1.435911939682266,8,15,59,10027,3940,False,False
1003,13973,6.9839999999999955,mutated_elite,1.2851517746232057,9,15,21,10844,3129,False,False
1003,13977,1.3700000000000014,mutated_elite,1.2443120655674842,3,10,4,12638,1339,False,False
1003,13978,3.0929999999999973,mutated_elite,1.0290599696702598,6,10,42,10315,3663,False,False
1003,13980,6.255999999999999,mutated_elite,1.0178581767233301,8,18,51,10116,3864,False,False
1003,13987,6.502999999999998,mutated_elite,1.1428039795029976,12,14,10,10053,3934,False,False
1003,13999,17.389999999999926,mutated_elite,1.1987665555966889,10,5,3,10608,3391,True,True
1003,14001,10.536999999999976,mutated_elite,1.1190549380756722,8,4,15,10163,3838,False,False
1003,14010,21.519999999999946,mutated_elite,1.6492005466932436,14,6,10,11458,2552,False,False
1003,14014,20.59499999999993,mutated_elite,1.0640285835465693,13,5,9,10794,3220,False,False
1003,14016,15.239999999999936,mutated_elite,1.3392779576366733,10,8,21,10126,3890,False,False
1003,14019,16.179999999999932,mutated_elite,1.410367851315225,10,4,1,14019,0,True,False
1003,14025,8.663999999999994,mutated_elite,1.0267760454633408,8,9,82,10042,3983,False,False
1003,14026,11.383999999999888,mutated_elite,1.161099472918363,8,8,35,10386,3640,False,False
1003,14033,3.961999999999997,mutated_elite,1.3964224880448552,7,14,66,10109,3924,False,False
1003,14035,15.634999999999984,mutated_elite,1.1134044097353277,12,9,5,11916,2119,False,False
1003,14037,18.724999999999902,mutated_elite,1.0006980075888678,10,7,3,10033,4004,False,False
1003,14041,6.687000000000001,mutated_elite,1.0020082366780454,3,8,25,10765,3276,False,False
1003,14052,6.611999999999997,mutated_elite,1.4488497597681471,10,12,7,10296,3756,False,False
1003,14060,2.2979999999999974,mutated_elite,1.2416960694709367,4,11,17,10137,3923,False,False
1003,14062,20.49499999999994,mutated_elite,1.0592327575761316,11,7,19,10034,4028,False,False
1003,14065,0.7610000000000007,mutated_elite,1.2554650862138963,5,11,62,10041,4024,False,False
1003,14071,5.9039999999999955,mutated_elite,1.0925115723611996,10,13,17,10329,3742,False,False
1003,14073,-1.598999999999999,mutated_elite,1.0112482330940904,7,17,72,10136,3937,False,False
1003,14079,14.635999999999957,mutated_elite,1.167693542137273,8,13,52,10022,4057,False,False
1003,14084,5.911999999999994,mutated_elite,1.177465643264017,4,9,58,10003,4081,False,False
1003,14095,2.648999999999998,mutated_elite,1.0261329544034319,3,7,13,10373,3722,False,False
1003,14107,18.474999999999934,mutated_elite,1.1651218042412925,9,9,39,10031,4076,True,True
1003,14125,6.495999999999998,mutated_elite,1.1101940850461771,11,14,33,10024,4101,False,False
1003,14144,3.7349999999999977,mutated_elite,1.326657839356141,3,5,5,13219,925,False,False
1003,14151,3.209999999999995,mutated_elite,1.0740237032016935,7,10,221,10021,4130,False,False
1003,14155,6.882999999999998,mutated_elite,1.3148874686164278,3,8,27,10765,3390,False,False
1003,14167,0.32199999999999085,mutated_elite,1.342179736569694,7,18,54,10103,4064,False,False
1003,14173,4.478999999999998,mutated_elite,1.2117958845174057,5,11,65,10041,4132,False,False
1003,14174,17.150000000000006,mutated_elite,1.0478851582065676,11,7,20,10034,4140,False,False
1003,14183,0.44700000000000056,mutated_elite,1.1300951352252215,8,18,55,10116,4067,False,False
1003,14187,7.2049999999999965,mutated_elite,1.0914770887988579,11,18,14,10084,4103,False,False
1003,14189,22.18499999999993,mutated_elite,1.2776999746899447,14,6,11,11458,2731,False,False
1003,14197,10.111999999999947,mutated_elite,1.039925206389175,8,4,16,10163,4034,False,False
1003,14203,2.7259999999999986,mutated_elite,1.2003608467369826,4,9,59,10003,4200,False,False
1003,14208,9.352999999999966,mutated_elite,1.0259373902979918,9,7,33,10257,3951,False,False
1003,14225,11.632999999999951,mutated_elite,1.0381807623792365,8,9,87,10042,4183,False,False
1003,14228,3.1949999999999985,mutated_elite,1.0264460007660834,7,15,66,10061,4167,False,False
1003,14232,16.809999999999942,mutated_elite,1.2665186842141396,11,7,21,10034,4198,False,False
1003,14236,10.38799999999996,mutated_elite,1.055379014619302,8,8,41,10386,3850,False,False
1003,14237,7.006999999999997,mutated_elite,1.5646502749676827,11,18,15,10084,4153,False,False
1003,14247,7.009999999999996,mutated_elite,1.4315888516589668,11,14,34,10024,4223,False,False
1003,14252,6.874999999999994,mutated_elite,1.0953249991859941,10,15,19,10029,4223,False,False
1003,14257,7.1069999999999975,mutated_elite,1.1326238732844205,10,15,20,10029,4228,False,False
1003,14264,17.309999999999956,mutated_elite,1.0549805835540669,12,9,6,11916,2348,False,False
1003,14265,15.464999999999964,mutated_elite,1.1207073407404478,9,9,42,10031,4234,False,False
1003,14266,11.24899999999997,mutated_elite,1.3483620716608469,10,8,22,10126,4140,False,False
1003,14274,15.46499999999993,mutated_elite,1.4401954432365809,8,2,3,11925,2349,False,False
1003,14276,6.1149999999999975,mutated_elite,1.024154268100227,4,8,34,10006,4270,False,False
1003,14280,0.0050000000000011285,mutated_elite,1.4350927213882076,6,18,17,10319,3961,False,False
1003,14289,4.037999999999997,mutated_elite,1.1045155770819362,3,8,29,10765,3524,False,False
1003,14296,0.07499999999999961,mutated_elite,1.1064218177823057,3,12,2,11003,3293,False,False
1003,14297,9.778999999999987,mutated_elite,1.1047448552651742,5,8,9,10286,4011,False,False
1003,14301,6.202999999999998,mutated_elite,1.0049942890012775,10,20,16,10231,4070,False,False
1003,14316,6.302999999999993,mutated_elite,1.3134032313773436,7,7,11,10424,3892,False,False
1003,14317,9.893999999999965,mutated_elite,1.1223734027481578,8,13,56,10022,4295,False,False
1003,14320,-0.05800000000000006,mutated_elite,1.2814090367426803,4,11,19,10137,4183,False,False
1003,14323,6.348999999999998,mutated_elite,1.304770438907533,7,17,80,10136,4187,False,False
1003,14332,1.1490000000000005,mutated_elite,1.098922458498616,7,17,81,10136,4196,False,False
1003,14342,1.274000000000001,mutated_elite,1.132187244629194,7,17,82,10136,4206,False,False
1003,14349,18.724999999999927,mutated_elite,1.245434176348645,9,13,15,10117,4232,False,False
1003,14355,6.9149999999999965,mutated_elite,1.2901957270027595,5,8,11,10286,4069,False,False
1003,14377,10.193999999999948,mutated_elite,1.0832965527503018,12,16,2,13995,382,True,True
1003,14383,5.852999999999994,mutated_elite,1.0822375146404726,7,10,236,10021,4362,False,False
1003,14390,-0.1219999999999983,mutated_elite,1.5220016026619894,3,8,30,10765,3625,False,False
1003,14392,7.433999999999997,mutated_elite,1.3230670079530185,3,8,31,10765,3627,False,False
1003,14399,7.1469999999999985,mutated_elite,1.4371894556968192,3,7,14,10373,4026,False,False
1003,14406,19.174999999999933,mutated_elite,1.9197095322734046,14,6,12,11458,2948,False,False
1003,14410,7.817999999999995,mutated_elite,1.017480838288443,7,12,195,10068,4342,False,False
1003,14413,12.859999999999976,mutated_elite,1.0308427552810102,8,11,71,10087,4326,False,False
1003,14414,9.841999999999913,mutated_elite,1.241406757464561,8,5,12,10750,3664,False,False
1003,14416,12.914999999999923,mutated_elite,1.0311236006771722,8,7,25,10054,4362,False,False
1003,14420,16.344999999999953,mutated_elite,1.2922445376356555,12,4,1,14420,0,False,False
1003,14440,14.213999999999931,mutated_elite,1.3964017604080785,11,13,13,11675,2765,True,True
1003,14442,10.309999999999981,mutated_elite,1.1210775395414445,6,7,22,10193,4249,False,False
1003,14444,3.186999999999997,mutated_elite,1.039064302107411,10,20,17,10231,4213,False,False
1003,14449,13.784999999999966,mutated_elite,1.2878377928776996,9,10,21,10228,4221,False,False
1003,14452,3.3229999999999986,mutated_elite,1.5017568117480908,8,18,62,10116,4336,False,False
1003,14453,5.013999999999998,mutated_elite,1.4579895662921645,7,10,239,10021,4432,False,False
1003,14455,1.8310000000000015,mutated_elite,1.1520528995996833,7,17,87,10136,4319,False,False
1003,14472,6.079,mutated_elite,1.027591646781613,8,15,65,10027,4445,False,False
1003,14477,16.87999999999996,mutated_elite,1.367375228402099,11,9,7,11275,3202,False,False
1003,14479,9.848999999999968,mutated_elite,1.0764546392768863,10,14,28,10139,4340,False,False
1003,14489,3.1379999999999986,mutated_elite,1.4191599174910041,10,21,10,12234,2255,False,False
1003,14491,3.0489999999999977,mutated_elite,1.2299862216805855,3,7,16,10373,4118,False,False
1003,14493,9.709999999999942,mutated_elite,1.2404207083959742,11,15,9,10313,4180,False,False
1003,14504,14.26399999999992,mutated_elite,1.3002742917634922,9,11,5,11507,2997,False,False
1003,14508,1.507000000000001,mutated_elite,1.0486302751879806,6,15,42,10145,4363,False,False
1003,14512,7.031999999999997,mutated_elite,1.292094561333988,12,18,1,14512,0,True,False
1003,14517,3.1119999999999988,mutated_elite,1.3070571152554118,11,18,18,10084,4433,False,False
1003,14524,-1.1669999999999998,mutated_elite,1.0504358372516118,6,18,18,10319,4205,False,False
1003,14531,16.40499999999996,mutated_elite,1.543933849697674,10,8,23,10126,4405,False,False
1003,14537,2.1120000000000005,mutated_elite,1.180016725088536,6,14,94,10195,4342,False,False
1003,14540,2.8079999999999994,mutated_elite,1.1293581010603422,7,17,88,10136,4404,False,False
1003,14560,6.916999999999998,mutated_elite,1.4944064050514398,7,13,95,10008,4552,False,False
1003,14571,-1.5189999999999992,mutated_elite,1.0039508158342787,6,18,19,10319,4252,False,False
1003,14573,9.93399999999997,mutated_elite,1.0248011877530487,5,9,25,10659,3914,False,False
1003,14576,6.828999999999995,mutated_elite,1.1641961639228753,12,13,1,14576,0,True,False
1003,14577,14.353999999999937,mutated_elite,1.3720897791138071,10,12,8,10296,4281,False,False
1003,14583,9.348999999999947,mutated_elite,1.1609462133435988,6,9,26,10155,4428,False,False
1003,14594,13.434999999999926,mutated_elite,1.1547675645776843,6,6,13,10265,4329,False,False
1003,14608,7.2129999999999965,mutated_elite,1.1193732953335753,12,15,5,10957,3651,False,False
1003,14617,16.774999999999903,mutated_elite,1.362471456571926,16,2,3,11099,3518,False,False
1003,14621,-3.2610000000000037,mutated_elite,1.7731683736153359,5,14,66,10035,4586,False,False
1003,14624,6.444999999999997,mutated_elite,1.0067832106816956,5,9,26,10659,3965,False,False
1003,14627,6.617999999999998,mutated_elite,1.0631256154811497,10,15,22,10029,4598,False,False
1003,14636,2.4999999999999996,mutated_elite,1.0750522922538512,6,15,43,10145,4491,False,False
1003,14641,13.974999999999913,mutated_elite,1.4638182422524761,6,6,14,10265,4376,False,False
1003,14654,17.14499999999993,mutated_elite,1.029559550393763,12,6,15,10588,4066,False,False
1003,14660,3.3759999999999977,mutated_elite,1.0974933046092286,8,18,66,10116,4544,False,False
1003,14665,9.798999999999944,mutated_elite,1.1930295475936592,6,6,15,10265,4400,False,False
1003,14671,2.6279999999999992,mutated_elite,1.0235195751270114,8,17,72,10007,4664,False,False
1003,14690,2.564999999999999,mutated_elite,1.0163818707898344,5,9,27,10659,4031,False,False
1003,14693,6.659999999999998,mutated_elite,1.0657064956508462,7,5,8,11720,2973,False,False
1003,14700,6.323999999999999,mutated_elite,1.098536466475262,6,16,49,10014,4686,False,False
1003,14707,19.169999999999902,mutated_elite,1.3716705639993727,16,2,4,11099,3608,False,False
1003,14723,20.274999999999938,mutated_elite,1.4961595857116614,12,3,2,12512,2211,False,False
1003,14726,5.9629999999999965,mutated_elite,1.1052357259033567,8,14,56,10097,4629,False,False
1003,14729,9.825999999999974,mutated_elite,1.2215920990277773,4,9,63,10003,4726,False,False
1003,14732,6.150999999999996,mutated_elite,1.0070909961525005,12,15,6,10957,3775,False,False
1003,14736,6.9489999999999945,mutated_elite,1.2524949313987157,8,5,13,10750,3986,False,False
1003,14751,2.903999999999997,mutated_elite,1.0529094152502296,3,5,7,13219,1532,False,False
1003,14762,6.835999999999997,mutated_elite,1.4102404767932333,9,18,26,10111,4651,False,False
1003,14767,7.0509999999999975,mutated_elite,2.1881635476029793,3,6,12,10671,4096,False,False
1003,14778,18.459999999999944,mutated_elite,1.257874481971141,10,10,6,10739,4039,True,True
1003,14794,7.053999999999995,mutated_elite,1.1394595489674653,6,12,208,10001,4793,False,False
1003,14800,5.596999999999993,mutated_elite,1.081666149258625,7,10,253,10021,4779,False,False
1003,14807,3.328999999999998,mutated_elite,1.091910781709674,9,20,4,10392,4415,True,True
1003,14812,6.2069999999999945,mutated_elite,1.5122777771183842,6,10,51,10315,4497,False,False
1003,14814,5.855999999999996,mutated_elite,1.0258840735152914,7,14,73,10109,4705,False,False
1003,14817,5.479999999999995,mutated_elite,1.0095116558218689,7,10,254,10021,4796,False,False
1003,14820,3.3799999999999972,mutated_elite,1.3782845599416365,3,5,8,13219,1601,False,False
1003,14823,20.774999999999928,mutated_elite,1.5899322025502298,16,3,3,10331,4492,False,False
1003,14828,7.040999999999997,mutated_elite,1.1982782276221051,10,16,22,10495,4333,False,False
1003,14833,17.484999999999943,mutated_elite,1.116051665779639,11,6,5,12811,2022,False,False
1003,14836,16.979999999999915,mutated_elite,1.1078329972220993,10,9,18,10004,4832,False,False
1003,14840,1.5790000000000026,mutated_elite,1.457857723350725,8,18,71,10116,4724,False,False
1003,14842,7.004999999999997,mutated_elite,1.7522062904322266,12,16,3,13995,847,False,False
1003,14852,20.71499999999993,mutated_elite,1.1818734828627062,14,5,5,11620,3232,False,False
1003,14864,13.919999999999904,mutated_elite,1.0194108537750033,7,10,255,10021,4843,True,True
1003,14866,3.1079999999999983,mutated_elite,1.6580928418245509,9,20,5,10392,4474,False,False
1003,14868,1.1130000000000027,mutated_elite,1.0224518214017284,6,12,212,10001,4867,False,False
1003,14873,9.221999999999962,mutated_elite,1.1516792066473847,6,8,17,10074,4799,False,False
1003,14886,6.739999999999996,mutated_elite,1.1079733743065212,9,15,27,10844,4042,False,False
1003,14891,2.2139999999999973,mutated_elite,1.074991755862181,6,13,290,10005,4886,False,False
1003,14895,18.104999999999965,mutated_elite,1.2462389167512913,10,7,5,10033,4862,False,False
1003,14896,6.094999999999994,mutated_elite,1.0331117598027892,5,9,34,10659,4237,False,False
1003,14897,17.404999999999955,mutated_elite,1.2736493849223203,15,10,4,13190,1707,False,False
1003,14899,2.1970000000000005,mutated_elite,1.282103143985372,6,16,53,10014,4885,False,False
1003,14905,21.269999999999936,mutated_elite,1.1242440372875218,13,5,11,10794,4111,False,False
1003,14907,15.834999999999905,mutated_elite,1.413077919161504,13,11,5,10232,4675,False,False
1003,14930,10.164999999999987,mutated_elite,1.3094159499933828,11,15,10,10313,4617,False,False
1003,14936,9.198999999999995,mutated_elite,1.0170570589860224,7,11,322,10002,4934,False,False
1003,14943,7.192999999999997,mutated_elite,1.143289556299766,11,18,21,10084,4859,False,False
1003,14949,20.49999999999989,mutated_elite,1.5292511710220829,14,5,7,11620,3329,False,False
1003,14971,9.215999999999946,mutated_elite,1.2054124374327098,9,4,7,11660,3311,False,False
1003,14984,6.8969999999999985,mutated_elite,1.2296413432335962,8,14,57,10097,4887,False,False
1003,14985,2.283,mutated_elite,1.0285631559506574,6,11,52,10080,4905,False,False
1003,15009,7.744999999999985,mutated_elite,1.283723323232594,9,11,6,11507,3502,False,False
1003,15012,10.117999999999977,mutated_elite,1.1274727798890798,11,14,41,10024,4988,False,False
1003,15014,12.974999999999962,mutated_elite,1.0072655692866659,8,11,82,10087,4927,False,False
1003,15016,9.733999999999934,mutated_elite,1.2179786084633162,8,5,15,10750,4266,False,False
1003,15027,0.5140000000000001,mutated_elite,1.0266458878303022,5,12,98,10067,4960,False,False
1003,15028,5.492999999999998,mutated_elite,1.0243777879715594,8,15,68,10027,5001,False,False
1003,15030,4.825999999999997,mutated_elite,1.0177172865086819,6,9,30,10155,4875,False,False
1003,15038,1.560000000000001,mutated_elite,1.0207200277838495,6,15,48,10145,4893,False,False
1003,15043,3.517999999999998,mutated_elite,1.0593106844173552,10,19,18,10112,4931,False,False
1003,15044,-0.18699999999999775,mutated_elite,1.0823019116559807,8,18,76,10116,4928,False,False
1003,15049,25.14999999999997,mutated_elite,10.721725790027321,16,3,4,10331,4718,True,True
1003,15056,2.8389999999999986,mutated_elite,1.149566398684059,3,9,31,10200,4856,False,False
1003,15061,-0.8809999999999992,mutated_elite,1.1256334826701235,8,16,44,10099,4962,False,False
1003,15062,14.017999999999954,mutated_elite,1.671231336635199,8,5,17,10750,4312,False,False
1003,15066,16.23999999999993,mutated_elite,1.2081752300152167,10,4,3,14019,1047,False,False
1003,15075,-0.15199999999999764,mutated_elite,1.1435764966393436,8,18,79,10116,4959,False,False
1003,15091,10.051999999999934,mutated_elite,1.512600855876968,9,6,13,10098,4993,False,False
1003,15105,15.75999999999993,mutated_elite,1.0401347463803052,9,10,26,10228,4877,False,False
1003,15106,6.886999999999998,mutated_elite,1.1974401118816003,9,16,49,10046,5060,False,False
1003,15107,5.694999999999996,mutated_elite,1.0427239881149613,10,14,33,10139,4968,False,False
1003,15114,3.529999999999997,mutated_elite,1.142715947793382,8,18,80,10116,4998,False,False
1003,15120,13.713999999999935,mutated_elite,1.6061883070476621,11,13,14,11675,3445,False,False
1003,15139,20.469999999999946,mutated_elite,1.097973872198972,14,5,8,11620,3519,False,False
1003,15144,3.3219999999999974,mutated_elite,1.012736843085488,8,18,81,10116,5028,False,False
1003,15147,0.31299999999999967,mutated_elite,1.1682206204695516,4,12,9,10333,4814,False,False
1003,15178,18.999999999999936,mutated_elite,1.876533792227247,15,11,2,15015,163,True,True
1003,15187,-1.8589999999999975,mutated_elite,1.1900683820601419,5,13,120,10009,5178,False,False
1003,15191,5.899999999999997,mutated_elite,1.4078508543432875,5,7,2,13784,1407,False,False
1003,15195,12.719999999999951,mutated_elite,1.1191593554853823,7,11,343,10002,5193,False,False
1003,15201,2.465,mutated_elite,1.0308593000782957,6,14,107,10195,5006,False,False
1003,15204,2.8519999999999994,mutated_elite,1.1219062885260835,6,17,25,10052,5152,False,False
1003,15205,15.269999999999927,mutated_elite,1.2028883513724884,9,6,14,10098,5107,False,False
1003,15212,25.509999999999923,mutated_elite,22.874200239159784,16,3,5,10331,4881,True,True
1003,15215,6.097999999999996,mutated_elite,1.1107293520858228,7,10,271,10021,5194,False,False
1003,15216,10.496999999999964,mutated_elite,1.4657230423986027,11,16,6,10222,4994,False,False
1003,15218,6.673999999999998,mutated_elite,2.343100901341495,12,14,11,10053,5165,False,False
1003,15230,5.655999999999995,mutated_elite,1.0873188034245236,10,14,37,10139,5091,False,False
1003,15233,18.954999999999956,mutated_elite,1.4060540890910227,11,5,3,13323,1910,False,False
1003,15236,6.483999999999999,mutated_elite,1.0400475795309005,4,7,17,10732,4504,False,False
1003,15249,6.839999999999996,mutated_elite,1.4161828233246758,10,19,19,10112,5137,False,False
1003,15254,13.250999999999937,mutated_elite,1.177770520891364,6,9,32,10155,5099,False,False
1003,15268,27.339999999999943,mutated_elite,1.7637085283887999,21,4,1,15268,0,True,False
1003,15270,-0.6459999999999991,mutated_elite,1.0595059793432706,4,11,24,10137,5133,False,False
1003,15274,17.139999999999933,mutated_elite,1.6311390681316345,13,6,2,11521,3753,True,True
1003,15276,14.488999999999931,mutated_elite,1.3792887142246664,9,13,19,10117,5159,False,False
1003,15279,20.06999999999992,mutated_elite,1.2160006102335112,13,5,13,10794,4485,False,False
1003,15281,18.90499999999994,mutated_elite,1.2788726846480443,10,10,9,10739,4542,True,True
1003,15284,10.070999999999884,mutated_elite,1.0688062776698537,8,9,111,10042,5242,False,False
1003,15286,7.292999999999998,mutated_elite,1.0151201401912802,6,10,56,10315,4971,False,False
1003,15290,6.220999999999998,mutated_elite,1.1486538097359347,8,18,82,10116,5174,False,False
1003,15293,13.635999999999962,mutated_elite,1.1007185377646118,9,12,14,10066,5227,False,False
1003,15294,11.852999999999962,mutated_elite,1.1042382459336377,8,9,112,10042,5252,False,False
1003,15303,2.094000000000001,mutated_elite,1.0060358143507386,6,17,27,10052,5251,False,False
1003,15305,21.50999999999993,mutated_elite,1.817627780561702,14,5,9,11620,3685,True,True
1003,15309,9.041999999999923,mutated_elite,1.3978552872150967,8,4,21,10163,5146,False,False
1003,15311,6.508999999999996,mutated_elite,2.159236588226501,12,14,12,10053,5258,False,False
1003,15316,18.62999999999992,mutated_elite,1.390257713452106,12,8,3,14384,932,False,False
1003,15318,14.926999999999964,mutated_elite,1.0939107096218912,11,16,8,10222,5096,True,True
1003,15332,17.56999999999993,mutated_elite,1.3036451534897062,10,9,20,10004,5328,False,False
1003,15339,2.4679999999999986,mutated_elite,1.033589081900376,4,7,18,10732,4607,False,False
1003,15341,13.609999999999898,mutated_elite,1.2185803913143964,6,9,33,10155,5186,False,False
1003,15349,6.928999999999997,mutated_elite,1.049453277605828,10,14,39,10139,5210,False,False
1003,15356,24.79999999999996,mutated_elite,1.7881780745460905,16,3,6,10331,5025,False,False
1003,15357,7.527999999999979,mutated_elite,1.3708068828583393,6,7,26,10193,5164,False,False
1003,15377,15.554999999999932,mutated_elite,1.010424866683604,11,7,28,10034,5343,False,False
1003,15379,15.459999999999914,mutated_elite,1.125222529421817,9,2,2,14559,820,False,False
1003,15390,15.564999999999923,mutated_elite,1.3665129124016904,8,3,20,10254,5136,False,False
1003,15393,2.3040000000000003,mutated_elite,1.0214277848522013,5,13,125,10009,5384,False,False
1003,15394,7.184999999999999,mutated_elite,1.119494749137627,7,14,80,10109,5285,False,False
1003,15396,10.304999999999973,mutated_elite,1.6307128184480675,7,9,32,10131,5265,False,False
1003,15397,21.979999999999936,mutated_elite,1.5739101931386947,14,5,10,11620,3777,True,True
1003,15398,12.735000000000054,mutated_elite,1.639109691715565,15,11,3,15015,383,False,False
1003,15405,16.82999999999991,mutated_elite,2.0895090357795585,9,2,3,14559,846,False,False
1003,15410,14.374999999999948,mutated_elite,1.139263231921529,9,13,20,10117,5293,False,False
1003,15414,16.739999999999924,mutated_elite,1.379985340243063,13,12,3,13786,1628,False,False
1003,15421,7.556999999999996,mutated_elite,1.5274922627349674,11,16,9,10222,5199,False,False
1003,15423,15.919999999999902,mutated_elite,1.0998300085865627,10,7,8,10033,5390,False,False
1003,15427,4.65599999999998,mutated_elite,1.480584291798988,9,6,15,10098,5329,False,False
1003,15434,15.14199999999994,mutated_elite,1.0996920356034154,7,4,5,10450,4984,True,True
1003,15441,2.675999999999999,mutated_elite,1.2282618175243754,4,9,76,10003,5438,False,False
1003,15444,20.74499999999991,mutated_elite,1.960979722832546,16,3,7,10331,5113,False,False
1003,15452,6.5209999999999955,mutated_elite,1.0116620921581527,10,16,27,10495,4957,False,False
1003,15453,20.47499999999993,mutated_elite,1.3332752619441623,15,3,4,13574,1879,False,False
1003,15455,-0.07900000000000057,mutated_elite,1.006069032298316,7,14,82,10109,5346,False,False
1003,15458,8.211999999999996,mutated_elite,1.1088364226081084,9,8,44,10104,5354,False,False
1003,15461,20.924999999999926,mutated_elite,1.352473355496807,18,6,1,15461,0,True,False
1003,15462,6.894999999999996,mutated_elite,1.4863297250268317,11,16,10,10222,5240,False,False
1003,15463,6.850999999999997,mutated_elite,1.3651075542538644,11,14,47,10024,5439,False,False
1003,15468,3.173999999999998,mutated_elite,1.004652196770062,5,10,62,10015,5453,False,False
1003,15494,8.41000000000001,mutated_elite,1.2924518646835195,9,12,16,10066,5428,False,False
1003,15497,3.0609999999999977,mutated_elite,1.0551053944826367,8,19,11,11630,3867,False,False
1003,15498,17.484999999999946,mutated_elite,1.3334811795492734,11,5,4,13323,2175,False,False
1003,15503,19.914999999999935,mutated_elite,1.266914960040212,14,5,11,11620,3883,False,False
1003,15505,6.723999999999997,mutated_elite,1.423780309802474,6,7,27,10193,5312,False,False
1003,15516,5.936999999999998,mutated_elite,1.5062428247766158,10,18,9,10311,5205,False,False
1003,15519,5.737,mutated_elite,1.0473668701805026,7,19,16,10076,5443,True,True
1003,15523,7.061999999999997,mutated_elite,1.3304713261103098,12,14,15,10053,5470,False,False
1003,15524,6.2109999999999985,mutated_elite,1.0472421126124147,8,15,75,10027,5497,False,False
1003,15530,5.177999999999997,mutated_elite,1.01885864399965,7,11,361,10002,5528,False,False
1003,15537,5.605999999999994,mutated_elite,1.041121689440477,7,10,285,10021,5516,False,False
1003,15540,9.122999999999944,mutated_elite,1.068200996297258,9,7,37,10257,5283,False,False
1003,15543,7.177999999999997,mutated_elite,1.6321319400436232,10,18,10,10311,5232,True,True
1003,15545,15.124999999999995,mutated_elite,1.4708925527772776,13,9,1,15545,0,True,False
1003,15548,17.31999999999991,mutated_elite,1.3579207554861368,13,12,4,13786,1762,False,False
1003,15551,13.644999999999923,mutated_elite,1.2575316798129867,9,8,45,10104,5447,False,False
1003,15555,5.619,mutated_elite,1.4778386212548495,6,7,29,10193,5362,False,False
1003,15560,15.494999999999948,mutated_elite,1.0657609779434853,12,7,4,11492,4068,False,False
1003,15564,19.039999999999942,mutated_elite,1.697224056422771,11,12,8,10347,5217,True,True
1003,15568,7.177999999999996,mutated_elite,1.7700900764313152,11,14,48,10024,5544,False,False
1003,15572,3.300999999999998,mutated_elite,1.3783446493287668,9,19,38,10468,5104,False,False
1003,15574,10.51999999999996,mutated_elite,1.3453351482840494,9,15,34,10844,4730,False,False
1003,15579,20.249999999999943,mutated_elite,1.046537827723876,12,7,5,11492,4087,True,True
1003,15582,12.959999999999901,mutated_elite,1.046130526941743,9,9,51,10031,5551,False,False
1003,15585,16.729999999999908,mutated_elite,1.522722494664521,9,4,8,11660,3925,False,False
1003,15597,6.674999999999996,mutated_elite,1.744927206372145,7,8,5,10414,5183,False,False
1003,15599,16.52499999999987,mutated_elite,1.3135798822296116,13,3,3,11827,3772,False,False
1003,15601,14.570000000000006,mutated_elite,2.0094433714397524,15,3,6,13574,2027,False,False
1003,15605,1.858,mutated_elite,1.0580739900139817,5,10,65,10015,5590,False,False
1003,15614,13.176999999999952,mutated_elite,1.059001103367561,9,7,38,10257,5357,False,False
1003,15618,7.194999999999998,mutated_elite,1.0706831775548258,11,16,11,10222,5396,False,False
1003,15619,7.352999999999998,mutated_elite,1.1092685907929394,3,6,18,10671,4948,False,False
1003,15622,17.389999999999958,mutated_elite,1.1981612097167162,12,6,17,10588,5034,False,False
1003,15625,16.884999999999962,mutated_elite,1.1852260120282672,11,6,8,12811,2814,False,False
