map,seed,evaluation,k,routing_point_count,archive_elite_point_count,rolling_point_count,component_count,largest_component_fraction,reachable_centroid_count,reachable_centroid_fraction
open,1003,15000,5,670,185,485,14,0.9328358208955224,262,0.4192
open,1003,15000,10,670,185,485,1,1.0,306,0.4896
open,1003,15000,20,670,185,485,1,1.0,357,0.5712
open,1003,15000,30,670,185,485,1,1.0,418,0.6688
open,1003,15250,3,672,188,484,50,0.5208333333333334,231,0.3696
open,1003,15250,5,672,188,484,11,0.9196428571428571,263,0.4208
open,1003,15250,10,672,188,484,1,1.0,307,0.4912
open,1003,15250,20,672,188,484,1,1.0,356,0.5696
open,1003,15250,30,672,188,484,1,1.0,422,0.6752
open,1003,15500,3,675,190,485,59,0.3851851851851852,231,0.3696
open,1003,15500,5,675,190,485,15,0.8548148148148148,262,0.4192
open,1003,15500,10,675,190,485,1,1.0,307,0.4912
open,1003,15500,20,675,190,485,1,1.0,356,0.5696
open,1003,15500,30,675,190,485,1,1.0,424,0.6784
open,1003,15750,3,682,190,492,56,0.5469208211143695,229,0.3664
open,1003,15750,5,682,190,492,11,0.9398826979472141,262,0.4192
open,1003,15750,10,682,190,492,1,1.0,305,0.488
open,1003,15750,20,682,190,492,1,1.0,357,0.5712
open,1003,15750,30,682,190,492,1,1.0,421,0.6736
open,1003,16000,3,683,191,492,50,0.5900439238653001,228,0.3648
open,1003,16000,5,683,191,492,11,0.9077598828696926,262,0.4192
open,1003,16000,10,683,191,492,1,1.0,302,0.4832
open,1003,16000,20,683,191,492,1,1.0,352,0.5632
open,1003,16000,30,683,191,492,1,1.0,415,0.664
open,1003,16250,3,680,191,489,49,0.6044117647058823,226,0.3616
open,1003,16250,5,680,191,489,10,0.9485294117647058,263,0.4208
open,1003,16250,10,680,191,489,1,1.0,302,0.4832
open,1003,16250,20,680,191,489,1,1.0,351,0.5616
open,1003,16250,30,680,191,489,1,1.0,415,0.664
open,1003,16500,3,681,193,488,50,0.6461086637298091,232,0.3712
open,1003,16500,5,681,193,488,9,0.9544787077826725,265,0.424
open,1003,16500,10,681,193,488,1,1.0,306,0.4896
open,1003,16500,20,681,193,488,1,1.0,356,0.5696
open,1003,16500,30,681,193,488,1,1.0,414,0.6624
open,1003,16750,3,684,193,491,63,0.47368421052631576,233,0.3728
open,1003,16750,5,684,193,491,9,0.922514619883041,266,0.4256
open,1003,16750,10,684,193,491,1,1.0,307,0.4912
open,1003,16750,20,684,193,491,1,1.0,359,0.5744
open,1003,16750,30,684,193,491,1,1.0,419,0.6704
open,1003,17000,3,685,193,492,59,0.5153284671532846,232,0.3712
open,1003,17000,5,685,193,492,9,0.9313868613138686,268,0.4288
open,1003,17000,10,685,193,492,1,1.0,308,0.4928
open,1003,17000,20,685,193,492,1,1.0,358,0.5728
open,1003,17000,30,685,193,492,1,1.0,419,0.6704
open,1003,17250,3,686,195,491,56,0.3177842565597668,230,0.368
open,1003,17250,5,686,195,491,10,0.9183673469387755,269,0.4304
open,1003,17250,10,686,195,491,1,1.0,309,0.4944
open,1003,17250,20,686,195,491,1,1.0,359,0.5744
open,1003,17250,30,686,195,491,1,1.0,419,0.6704
open,1003,17500,3,687,195,492,62,0.3726346433770015,229,0.3664
open,1003,17500,5,687,195,492,11,0.9112081513828238,267,0.4272
open,1003,17500,10,687,195,492,1,1.0,307,0.4912
open,1003,17500,20,687,195,492,1,1.0,361,0.5776
open,1003,17500,30,687,195,492,1,1.0,419,0.6704
open,1003,17750,3,685,196,489,60,0.5255474452554745,230,0.368
open,1003,17750,5,685,196,489,6,0.9766423357664233,265,0.424
open,1003,17750,10,685,196,489,1,1.0,307,0.4912
open,1003,17750,20,685,196,489,1,1.0,360,0.576
open,1003,17750,30,685,196,489,1,1.0,419,0.6704
open,1003,18000,3,685,196,489,53,0.5664233576642336,230,0.368
open,1003,18000,5,685,196,489,8,0.9635036496350365,265,0.424
open,1003,18000,10,685,196,489,1,1.0,309,0.4944
open,1003,18000,20,685,196,489,1,1.0,361,0.5776
open,1003,18000,30,685,196,489,1,1.0,420,0.672
open,1003,18250,3,688,196,492,46,0.40406976744186046,232,0.3712
open,1003,18250,5,688,196,492,9,0.9244186046511628,266,0.4256
open,1003,18250,10,688,196,492,1,1.0,309,0.4944
open,1003,18250,20,688,196,492,1,1.0,361,0.5776
open,1003,18250,30,688,196,492,1,1.0,421,0.6736
open,1003,18500,3,690,196,494,56,0.5217391304347826,232,0.3712
open,1003,18500,5,690,196,494,8,0.9594202898550724,266,0.4256
open,1003,18500,10,690,196,494,1,1.0,305,0.488
open,1003,18500,20,690,196,494,1,1.0,358,0.5728
open,1003,18500,30,690,196,494,1,1.0,420,0.672
open,1003,18750,3,687,196,491,53,0.5065502183406113,230,0.368
open,1003,18750,5,687,196,491,11,0.9315866084425036,266,0.4256
open,1003,18750,10,687,196,491,1,1.0,305,0.488
open,1003,18750,20,687,196,491,1,1.0,358,0.5728
open,1003,18750,30,687,196,491,1,1.0,418,0.6688
open,1003,19000,3,687,198,489,57,0.5953420669577875,231,0.3696
open,1003,19000,5,687,198,489,10,0.9112081513828238,267,0.4272
open,1003,19000,10,687,198,489,1,1.0,306,0.4896
open,1003,19000,20,687,198,489,1,1.0,359,0.5744
open,1003,19000,30,687,198,489,1,1.0,418,0.6688
open,1003,19250,3,682,198,484,53,0.533724340175953,233,0.3728
open,1003,19250,5,682,198,484,10,0.9105571847507331,265,0.424
open,1003,19250,10,682,198,484,1,1.0,308,0.4928
open,1003,19250,20,682,198,484,1,1.0,358,0.5728
open,1003,19250,30,682,198,484,1,1.0,418,0.6688
open,1003,19500,3,681,198,483,59,0.42584434654919234,234,0.3744
open,1003,19500,5,681,198,483,6,0.9691629955947136,266,0.4256
open,1003,19500,10,681,198,483,1,1.0,310,0.496
open,1003,19500,20,681,198,483,1,1.0,359,0.5744
open,1003,19500,30,681,198,483,1,1.0,418,0.6688
open,1003,19750,3,686,198,488,50,0.4868804664723032,231,0.3696
open,1003,19750,5,686,198,488,8,0.9446064139941691,268,0.4288
open,1003,19750,10,686,198,488,1,1.0,312,0.4992
open,1003,19750,20,686,198,488,1,1.0,359,0.5744
open,1003,19750,30,686,198,488,1,1.0,421,0.6736
open,1003,20000,3,686,198,488,53,0.19096209912536444,227,0.3632
open,1003,20000,5,686,198,488,10,0.9460641399416909,266,0.4256
open,1003,20000,10,686,198,488,2,0.9854227405247813,310,0.496
open,1003,20000,20,686,198,488,1,1.0,358,0.5728
open,1003,20000,30,686,198,488,1,1.0,422,0.6752
