cell_x,cell_y,fitness,descriptor_x,descriptor_y,steps,food_collected,wall_collisions,hazard_contacts
10,5,23.349999999999913,-0.1605034839889094,-0.5928181207601229,280,6,2,4
10,6,24.724999999999948,-0.18083744008893274,-0.5098840021573202,280,6,6,1
10,7,24.59999999999995,-0.16534002210252752,-0.40224625716974594,280,6,6,0
10,8,22.809999999999988,-0.19938351646536917,-0.3270684210296956,280,5,10,4
10,9,25.999999999999893,-0.18481911104195117,-0.2756342694013045,280,7,2,3
10,10,24.2249999999999,-0.12937092788904916,-0.1430789136073026,280,6,7,1
10,11,26.94999999999992,-0.13116319192463602,-0.11306984986729879,280,7,2,12
10,12,24.74499999999996,-0.14448724044579647,0.008042773549929248,280,6,9,0
10,13,24.91999999999993,-0.17848046942403822,0.060012105323803314,280,6,2,3
10,14,26.544999999999916,-0.15561941655000533,0.14746100857027822,280,7,5,7
10,15,24.62499999999995,-0.1321098377115318,0.25796376889405415,280,6,4,4
10,16,25.77499999999995,-0.1514993751448259,0.2932052053907371,280,6,3,4
10,17,21.38999999999992,-0.19529248414554307,0.3931706788396288,280,5,4,4
10,18,22.219999999999906,-0.17282497862332905,0.5184034251484702,280,6,8,0
10,19,24.08499999999987,-0.1915507758201619,0.5619169112051966,280,6,0,1
10,20,21.449999999999946,-0.18830466756090336,0.6031247148029242,280,5,6,3
10,21,20.394999999999957,-0.15639585796655525,0.7073219669013778,280,5,5,5
10,22,15.866999999999983,-0.1947457373663179,0.7736122924446743,264,3,21,0
10,23,20.43999999999992,-0.14510865427731076,0.9078873867934047,280,5,4,0
10,24,19.384999999999906,-0.19699244825804596,0.9441786112043794,280,5,11,0
11,0,24.019999999999936,-0.06117007440014623,-0.9615016087728123,280,6,4,6
11,1,24.76499999999995,-0.11795279439564116,-0.891031643701765,280,6,7,4
11,2,23.82999999999993,-0.10135494424293437,-0.8285834487686313,280,6,1,0
11,3,30.124999999999943,-0.07024823368585371,-0.732356829004481,280,8,9,7
11,4,23.719999999999946,-0.05034882422317756,-0.6342724657320835,280,6,9,7
11,5,23.56999999999992,-0.10957538340953327,-0.5885164520769904,280,6,0,4
11,6,24.35499999999998,-0.07188729645877563,-0.5145157189876742,280,6,9,5
11,8,24.36999999999991,-0.053335577325435715,-0.28087227611218263,280,6,5,3
11,9,24.129999999999953,-0.04123963517686343,-0.2719670463522327,280,6,6,2
11,10,23.594999999999928,-0.07966500958900569,-0.13019366366050933,280,6,2,2
