seed,evaluation,graph_state_evaluation,latent_0,latent_1,fitness,source,actual_run_inserted,actual_run_replaced,actual_run_cell_x,actual_run_cell_y,euclidean_centroid_index,euclidean_cell_x,euclidean_cell_y,geodesic_centroid_index,geodesic_cell_x,geodesic_cell_y,assignment_disagrees,euclidean_distance_to_euclidean_choice,euclidean_distance_to_geodesic_choice,geodesic_distance_to_geodesic_choice,geodesic_distance_to_euclidean_choice,geodesic_gap_euclidean_choice_minus_geodesic_choice,geodesic_blowup_ratio_euclidean_choice_over_geodesic_choice,centroid_cell_displacement,synthetic_like_large_blowup_ratio_ge_2,synthetic_like_very_large_blowup_ratio_ge_5,final_euclidean_cell_occupied,final_euclidean_cell_fitness,candidate_minus_final_euclidean_cell_fitness,final_geodesic_cell_occupied,final_geodesic_cell_fitness,candidate_minus_final_geodesic_cell_fitness
1003,15646,15500,-9.006499290466309,-7.671962738037109,21.119999999999916,mutated_elite,False,False,7,12,187,7,12,187,7,12,False,0.7688674625416441,0.7688674625416441,0.770128094478304,0.770128094478304,0.0,1.0,0.0,False,False,True,25.51999999999996,-4.400000000000045,True,25.51999999999996,-4.400000000000045
1003,15647,15500,-0.905348002910614,-13.019700050354004,15.49599999999996,mutated_elite,False,False,11,9,285,11,10,284,11,9,True,1.3256039220845859,1.6365825628641384,1.6593002920623428,1.8325779842896763,0.17327769222733358,1.1044281695460723,1.0,False,False,True,22.36999999999996,-6.873999999999999,True,21.049999999999983,-5.554000000000023
1003,15648,15500,1.3191721439361572,1.3046245574951172,10.778999999999998,mutated_elite,False,False,12,15,315,12,15,315,12,15,False,1.1520638486707764,1.1520638486707764,1.2394192515267244,1.2394192515267244,0.0,1.0,0.0,False,False,True,23.20999999999992,-12.430999999999921,True,23.20999999999992,-12.430999999999921
1003,15649,15500,-13.517600059509277,-10.247126579284668,23.479999999999933,mutated_elite,False,False,5,11,136,5,11,136,5,11,False,0.8698463313040915,0.8698463313040915,0.8897141471505141,0.8897141471505141,0.0,1.0,0.0,False,False,True,26.049999999999947,-2.5700000000000145,True,26.049999999999947,-2.5700000000000145
1003,15650,15500,3.725862979888916,8.51468563079834,0.9240000000000009,mutated_elite,False,False,13,18,343,13,18,343,13,18,False,0.8888543390226984,0.8888543390226984,0.8957854393028941,0.8957854393028941,0.0,1.0,0.0,False,False,True,11.563999999999963,-10.639999999999961,True,11.563999999999963,-10.639999999999961
1003,15651,15500,-1.8203024864196777,-11.329571723937988,12.563000000000008,mutated_elite,False,False,10,10,260,10,10,260,10,10,False,0.8594253200224106,0.8594253200224106,1.5980617214675759,1.5980617214675759,0.0,1.0,0.0,False,False,True,23.689999999999987,-11.12699999999998,True,23.689999999999987,-11.12699999999998
1003,15652,15500,1.305748462677002,5.3514790534973145,2.976999999999998,mutated_elite,False,False,12,17,317,12,17,317,12,17,False,0.8913462522291514,0.8913462522291514,0.9142994913741944,0.9142994913741944,0.0,1.0,0.0,False,False,True,19.81499999999998,-16.837999999999983,True,19.81499999999998,-16.837999999999983
1003,15653,15500,2.6385700702667236,-5.13509464263916,10.747999999999983,mutated_elite,False,False,12,13,313,12,13,313,12,13,False,0.8173096356812811,0.8173096356812811,0.8311003379320734,0.8311003379320734,0.0,1.0,0.0,False,False,True,21.964999999999936,-11.216999999999953,True,21.964999999999936,-11.216999999999953
1003,15654,15500,3.0684287548065186,-0.08853710442781448,6.15499999999999,mutated_elite,False,False,12,15,315,12,15,315,12,15,False,1.0879897269652632,1.0879897269652632,1.092216605273642,1.092216605273642,0.0,1.0,0.0,False,False,True,23.20999999999992,-17.05499999999993,True,23.20999999999992,-17.05499999999993
1003,15655,15500,-0.39765679836273193,-0.7229980230331421,10.221000000000004,mutated_elite,False,False,11,14,289,11,14,289,11,14,False,1.2700309211939667,1.2700309211939667,1.2712040056689153,1.2712040056689153,0.0,1.0,0.0,False,False,True,22.939999999999927,-12.718999999999923,True,22.939999999999927,-12.718999999999923
1003,15656,15500,4.654927730560303,8.44398307800293,1.3680000000000017,mutated_elite,False,False,13,18,343,13,18,343,13,18,False,0.4505043798411813,0.4505043798411813,0.8817912179160019,0.8817912179160019,0.0,1.0,0.0,False,False,True,11.563999999999963,-10.19599999999996,True,11.563999999999963,-10.19599999999996
1003,15657,15500,-0.702509880065918,3.133134126663208,1.8940000000000008,mutated_elite,False,False,11,16,291,11,16,291,11,16,False,0.5947775488961806,0.5947775488961806,0.6394936736147974,0.6394936736147974,0.0,1.0,0.0,False,False,True,20.089999999999993,-18.19599999999999,True,20.089999999999993,-18.19599999999999
1003,15658,15500,-7.359307289123535,-7.454583168029785,20.41999999999992,mutated_elite,False,False,8,12,212,8,12,212,8,12,False,0.6139973652242755,0.6139973652242755,1.1479935130023464,1.1479935130023464,0.0,1.0,0.0,False,False,True,25.03499999999995,-4.61500000000003,True,25.03499999999995,-4.61500000000003
1003,15659,15500,21.332304000854492,0.5658161640167236,8.832000000000004,mutated_elite,False,False,20,15,515,20,15,515,20,15,False,0.8019668897568687,0.8019668897568687,2.0088654553180345,2.0088654553180345,0.0,1.0,0.0,False,False,True,13.238999999999988,-4.406999999999984,True,13.238999999999988,-4.406999999999984
1003,15660,15500,1.1594750881195068,9.255550384521484,1.679000000000001,mutated_elite,False,False,12,18,318,12,18,318,12,18,False,1.5920556533941528,1.5920556533941528,1.602978304217813,1.602978304217813,0.0,1.0,0.0,False,False,True,13.987999999999957,-12.308999999999957,True,13.987999999999957,-12.308999999999957
1003,15661,15500,22.670339584350586,4.076967239379883,7.636999999999996,mutated_elite,False,False,21,16,541,21,16,541,21,16,False,1.052986567327868,1.052986567327868,1.3375367998195056,1.3375367998195056,0.0,1.0,0.0,False,False,True,11.885999999999978,-4.248999999999982,True,11.885999999999978,-4.248999999999982
1003,15662,15500,-1.2464087009429932,0.07151926308870316,15.994999999999926,mutated_elite,False,False,11,15,290,11,15,290,11,15,False,1.2226687743632936,1.2226687743632936,1.222961629065575,1.222961629065575,0.0,1.0,0.0,False,False,True,23.094999999999985,-7.100000000000058,True,23.094999999999985,-7.100000000000058
1003,15663,15500,6.136556625366211,5.565217018127441,2.589999999999999,mutated_elite,False,False,14,17,367,14,17,367,14,17,False,0.6306337539197504,0.6306337539197504,1.0006340272387413,1.0006340272387413,0.0,1.0,0.0,False,False,True,13.399999999999933,-10.809999999999935,True,13.399999999999933,-10.809999999999935
1003,15664,15500,3.871323347091675,1.047737956047058,12.405999999999981,mutated_elite,False,False,13,15,340,13,15,340,13,15,False,0.7887008145978172,0.7887008145978172,0.8515570433333289,0.8515570433333289,0.0,1.0,0.0,False,False,True,18.368000000000002,-5.962000000000021,True,18.368000000000002,-5.962000000000021
1003,15665,15500,-0.505538284778595,0.5161416530609131,12.509999999999984,mutated_elite,False,False,11,15,290,11,15,290,11,15,False,0.39027804663278504,0.39027804663278504,0.395335175784445,0.395335175784445,0.0,1.0,0.0,False,False,True,23.094999999999985,-10.585,True,23.094999999999985,-10.585
1003,15666,15500,19.294404983520508,-1.481497049331665,9.408000000000007,mutated_elite,False,False,20,14,489,19,14,514,20,14,True,1.1613965135038689,1.326302357702866,1.5292887860551618,1.6331249155723193,0.10383612951715748,1.0678983135585565,1.0,False,False,True,12.678999999999967,-3.27099999999996,True,14.35899999999997,-4.950999999999963
1003,15667,15500,-2.030576705932617,-1.2314283847808838,16.02899999999996,mutated_elite,False,False,10,14,264,10,14,264,10,14,False,0.8226084626889626,0.8226084626889626,0.8279584144826718,0.8279584144826718,0.0,1.0,0.0,False,False,True,22.084999999999983,-6.056000000000022,True,22.084999999999983,-6.056000000000022
1003,15668,15500,-6.068854808807373,-7.293617248535156,17.404999999999976,mutated_elite,False,False,8,12,212,8,12,212,8,12,False,0.9879033651129668,0.9879033651129668,1.463886747658651,1.463886747658651,0.0,1.0,0.0,False,False,True,25.03499999999995,-7.629999999999974,True,25.03499999999995,-7.629999999999974
1003,15669,15500,-17.066774368286133,-10.512679100036621,24.794999999999934,mutated_elite,False,False,4,10,111,4,11,110,4,10,True,1.3827394745187518,1.6959778391840217,2.0568556360501944,2.432676430640531,0.3758207945903367,1.1827161751186535,1.0,False,False,True,25.58499999999994,-0.7900000000000063,True,28.059999999999935,-3.2650000000000006
1003,15670,15500,-2.9353487491607666,1.9816055297851562,6.8589999999999955,mutated_elite,False,False,10,16,266,10,16,266,10,16,False,1.1775250586687247,1.1775250586687247,1.1802904502023164,1.1802904502023164,0.0,1.0,0.0,False,False,True,15.419999999999918,-8.560999999999922,True,15.419999999999918,-8.560999999999922
1003,15671,15500,-6.476104259490967,-3.63724684715271,17.03499999999993,mutated_elite,False,False,8,13,213,8,13,213,8,13,False,0.97412146688681,0.97412146688681,1.0395082690117698,1.0395082690117698,0.0,1.0,0.0,False,False,True,25.43999999999995,-8.405000000000022,True,25.43999999999995,-8.405000000000022
